,sentence
0,i hope to show how communication plays a distinct and special role in monetary policymaking.
1,"suppose, instead of monetary policy, we were talking about an example of transportation policy--widening a road to ease traffic congestion."
2,at the heart of everything i'll be explaining today is the fact that monetary policy is different.
3,"the effects of monetary policy depend critically on the public getting the message about what policy will do months or years in the future.2 to develop this idea, i will take you on a tour of past fomc communication, the present, and what i foresee for the future."
4,"until fairly recently, most central banks actively avoided communicating about monetary policy."
5,"next, i'll relate how the financial crisis brought unprecedented challenges for monetary policy that required the use of unconventional policy tools, including some barely contemplated before the crisis."
6,"i am encouraged by recent signs that the economy is improving and healing from the trauma of the crisis, and i expect that, at some point, the fomc will return to a more normal approach to monetary policy."
7,it's a revolution in our understanding of how communication can influence the effectiveness of monetary policy.
8,"the fomc's job, assigned by the congress, is to use monetary policy to promote maximum employment and stable prices, objectives that together are known as the federal reserve's dual mandate."
9,"in normal times, the committee pursues these goals by influencing the level of a short-term interest rate called the federal funds rate, which is what banks charge each other for overnight loans."
10,"when the fomc pushes the federal funds rate up or down, other short-term interest rates normally move in tandem."
11,"medium- and longer-term interest rates, including auto loan rates and mortgage rates, generally adjust also, through a mechanism i will return to in a moment."
12,"by pushing the federal funds rate up or down, the fomc seeks to influence a wide range of interest rates that matter to households and businesses."
13,"typically, the fomc acts to lower the federal funds rate, with the intention of reducing interest rates generally, when the economy is weakening or inflation is declining below the committee's longer-run objective."
14,the fomc raises the federal funds rate when inflation threatens to rise above its objective or when economic activity appears likely to rise above sustainable levels.
15,"it is hard to imagine now, but only two decades ago, the federal reserve and other central banks provided the public with very little information about such monetary policy moves--the spirit of ""never explain"" was very much alive."
16,some believed that markets would overreact to details about monetary policy decisions.
17,"in sum, the conventional wisdom among central bankers was that transparency was of little benefit for monetary policy and, in some cases, could cause problems that would make policy less effective."
18,it wasn't until february 1994 that the committee issued a postmeeting statement disclosing a change in monetary policy.
19,the reevaluation starts with a question that puzzled many of my students when i was a professor: how is it that the federal reserve manages to move a vast economy just by raising or lowering the interest rate on overnight loans by 1/4 of a percentage point?
20,"the question arises because significant spending decisions--expanding a business, buying a house, or choosing how much to spend on consumer goods over the year--depend on expectations of income, employment, and other economic conditions over the longer term, as well as longer-term interest rates."
21,but the effects of today's monetary policy actions are largely due to the effect they have on expectations about how policy will be set over the medium term.
22,"starting in the mid-1960s, the federal reserve didn't act forcefully in the face of rising inflation, and the public grew less certain of the central bank's commitment to fighting inflation."
23,"this uncertainty led expectations of future inflation to become ""unanchored"" and more likely to react to economic developments."
24,"in 1973, an oil price shock led to a large increase in overall inflation."
25,"expectations of higher inflation in the future affected the public's behavior--workers demanded raises, and businesses set prices and otherwise acted in anticipation of higher costs--and this helped fuel actual inflation."
26,the fomc's occasional efforts to reduce inflation in the 1970s were ineffective partly due to the expectation that it ultimately wouldn't do enough.
27,"by contrast, most of you probably know about the federal reserve's successful inflation fighting in the early 1980s."
28,"the fomc raised the federal funds rate very high, causing a deep recession but also convincing the public that it was committed to low and stable inflation."
29,anchoring inflation expectations at low levels helped ensure that jumps in commodity prices or other supply shocks would not generate persistent inflation problems.
30,this was illustrated by the effect of another escalation in oil prices starting in 2005.
31,"unlike in the 1970s, these price shocks did not result in a broad and lasting increase in overall inflation because the public believed the federal reserve would keep inflation in check."
32,the fomc wasn't forced to raise interest rates--which softened the blow of higher fuel costs on households and businesses--because of the credibility the federal reserve had built since the 1980s.
33,"if the public's expectations have always been important, you might wonder how monetary policy had any effect prior to the transparency revolution."
34,"in 1993, economist john taylor documented that fomc policy changes since the mid-1980s had fairly reliably followed a simple rule based on inflation and output."
35,"it had cut the federal funds rate to the very low level of 1 percent, but unemployment remained elevated, and the fomc sought some further way to stimulate the economy."
36,"for the first time, the committee was using communication--mere words--as its primary monetary policy tool."
37,the financial crisis and its aftermath demanded advances in fomc communication as great as any that had come before.
38,monetary policy since the onset of the financial crisis the situation in 2008 and 2009 was like nothing the federal reserve had faced since the 1930s.
39,"with its traditional tool for expansionary monetary policy--lowering the federal funds rate--off the table, the fomc turned to unconventional and, in some cases, newly invented policy options to try both to help stabilize the financial system and to arrest the plunge in economic activity."
40,"the public had grown accustomed to monetary policy that focused on changes to the federal funds rate target, with occasional, and at this point fairly limited, guidance that a particular policy stance would probably last for a while."
41,"beyond the task of describing the new policies, extensive new communication was needed to justify these unconventional policy actions and convincingly connect them to the federal reserve's employment and inflation objectives."
42,"these purchases were intended to, and i believe have, succeeded in significantly lowering longer-term interest rates and raising asset prices to help further the federal reserve's economic objectives."
43,"this is an easing of monetary policy, also known as accommodation, beyond what is provided by maintaining the federal funds rate close to zero."
44,"to help provide greater clarity about the committee's objectives, in january 2012, the fomc adopted and released a statement of its longer-run goals and monetary policy strategy.10 this statement laid out, for the first time, the rates of inflation and unemployment that the fomc considers consistent with the dual mandate."
45,"specifically, it stated that the longer-run inflation goal most consistent with the fomc's price stability mandate is 2 percent, and that the central tendency of fomc participants' estimates of the longer-run normal rate of unemployment ranged from 5.2 to 6 percent."
46,"as the statement also made clear, economic developments may cause inflation and unemployment to temporarily move away from the objectives, and the committee will use a balanced approach to return both, over time, to the longer-run goals."
47,"on the one hand, for example, the current rate of unemployment, at 7.7 percent, is far above the 5.2 to 6 percent range in the statement and is expected to decline only gradually."
48,"inflation, on the other hand, has been running at or below 2 percent and is expected to remain at similar levels for several years."
49,"in this circumstance, both legs of the dual mandate call for a highly accommodative monetary policy."
50,"with unemployment so far from its longer-run normal level, i believe progress on reducing unemployment should take center stage for the fomc, even if maintaining that progress might result in inflation slightly and temporarily exceeding 2 percent."
51,"the committee reaffirmed this statement in january 2013, and i expect it to remain a valuable roadmap for many years to come, indicating how monetary policy will respond to changes in economic conditions.11 meanwhile, the fomc has continued to enhance its communication about how it would use the federal funds rate to return inflation and unemployment to its longer-run objectives."
