,sentence
0,"these initiatives have ranged widely, from efforts to improve policymaking in emerging-market economies in areas such as choice of exchange rate regime and debt management to development of international standards and codes of best practices and to reforms of international financial institutions."
1,pegged exchange rate regimes in the presence of volatile international capital flows created additional vulnerabilities.
2,"financial sector weaknesses, rigid exchange rate regimes, and volatile capital flows combined to yield a highly combustible mixture that, with the spark of adverse external shocks, ignited currency and debt crises, including the collapse of banking systems throughout the region the asian crisis experience highlights the crucial importance of robust institutions and sound policies in mitigating the risks emanating from external financial shocks."
3,"i want to discuss five of the most important changes--choice of exchange rate regime, debt management policies, promulgation of standards and codes, reform of the international financial institutions, and private-sector involvement in debt restructurings."
4,"exchange rate regimes the financial crises that enveloped mexico, russia, and several asian developing countries in the 1990s reinforced what already appeared to be a growing consensus against pegged exchange rates."
5,the experiences of these countries showed that pegged exchange rate regimes greatly limited the ability of real exchange rates to adjust in reaction to external shocks and restricted monetary authorities' ability to correct excessive growth of credit or to act as lender of last resort.
6,"fixed rates also tended to encourage excessive borrowing of foreign currency, by reducing concerns about exchange rate risk, and contributed to particularly abrupt and disruptive reversals of investor confidence once exchange rate pegs were broken."
7,"some countries, particularly those in which monetary policy has had low credibility, have felt that the adoption of a fixed exchange rate was necessary to reduce inflationary expectations."
8,"in particular, countries with histories of high inflation and poor macroeconomic management may have felt the need for fixed exchange rates, at least for a transitional period, until they developed a better track record for policy performance."
9,"in such cases, a key question is how long the rigid exchange rate regimes must stay in place before inflationary expectations can be reduced."
10,"the experience of the 1990s suggests that, in the context of rapid international capital mobility, sustaining a fixed exchange rate in the face of domestic policy imbalances or international financial market shocks is very difficult, and a forced abandonment of a pegged rate under pressure has proved quite disruptive."
11,considerably more countries have moved in the opposite direction--toward more freely floating exchange rates--often following experiences in which their pegged exchange rates proved not to be viable.
12,"i believe that, as a general rule, flexible exchange rate regimes are the best choice for emerging-market economies."
13,some initial fiscal cost may be associated with lengthening debt maturities because long-term interest rates generally are higher than short-term rates.
14,a key argument for private-sector involvement is that markets will price risk properly and allocate resources efficiently only if investors are forced to bear the costs of their bad decisions.
15,"if market participants come to perceive high levels of government debt and continuing fiscal deficits as threatening a government's ability or willingness to meet its debt obligations, capital flight can be triggered."
16,the trend toward adoption of more flexible exchange rate regimes has already been mentioned.
17,"also, over the past decade policymakers in emerging-market countries seem to have developed a heightened recognition of the costs of high inflation, as evidenced by the general reduction of inflation rates in such economies over this period."
