,sentence
0,"to set the broad demographic background, let's review the recent data on population and job growth in your region."
1,"in contrast, the population of the rural counties in south dakota and minnesota increased only about 3 percent, while the population of the rural counties in north dakota dropped almost 8 percent.1 this disparity in population growth likely reflects the better job prospects and higher level of community services available in the sioux falls metro area and has continued in recent years: lincoln and minnehaha counties grew about 9-1/2 percent between 2000 and 2004, while rural counties in south dakota saw population declines of about 1-1/2 percent."
2,rates of unemployment roughly parallel these population trends.
3,"in particular, the unemployment rates in the metropolitan areas of south dakota have consistently been lower than in rural areas, and this relative abundance of job opportunities has tended to encourage migration to areas such as sioux falls."
4,"as of late summer 2005, the rate of unemployment was 3.0 percent in minnehaha county and 2.4 percent in lincoln county."
5,"in contrast, the rates of unemployment in the rural counties of south dakota averaged about 5 percent; some of the highest county rates of unemployment reflect persistently high joblessness on indian reservations."
6,an important cause of the migration from rural areas to metropolitan areas has been the phenomenal growth in farm productivity in recent decades.
7,one of the keys to the growth of sioux falls has been its ability to attract many of those who left the farm by providing good jobs and an attractive level of services.
8,"indeed, employment growth in your locale compares favorably with comparably sized metropolitan areas in the rest of the country."
9,"since 1990, the rate of job growth in minnehaha and lincoln counties has been more than twice that of other u.s. counties that include a metro area of similar size."
10,"and compared with similarly sized metropolitan counties in other upper great plains states, the rate of growth in jobs in your area since 1990 has been almost 50 percent faster."
11,"building upon their early successes in promoting growth, your business forebears here in sioux falls were finding innovative ways to create more jobs, even before the great exodus from the farm to the cities after world war i."
12,"the john morrell enterprise also helped to create an employment anchor for the local economy, and it continues to provide jobs today."
13,"a second economic rationale that is often advanced for the development of cities and that seems applicable to the sioux falls experience is that of labor market pooling--the ability of an industry to take advantage of a labor force possessing a specific set of skills, thereby raising productivity compared with competing areas with a more dispersed set of skills."
14,"throughout that decade, more people moved into nonmetro areas than moved out, although the population growth in metro areas still exceeded that in nonmetro areas."
15,lakes and oceans seem to be especially conducive to attracting population growth.
16,"finally, exogenous changes in economic conditions can rapidly alter the economic outlook--the recent run-ups in prices for energy and petroleum-intensive products come to mind."
17,experienced loan officers who are well acquainted with their markets can channel funds into the loans that are most likely to create wealth and growth in the local economy.
18,"with regard to the federal reserve's role in promoting the growth of rural communities, the fed is charged with maintaining credit conditions that are conducive to our nation's progress."
19,"to be sure, our main tool, monetary policy, is a blunt instrument that cannot be targeted at individual industries or regions."
20,we can best promote a progressive credit climate by maintaining an environment of low inflation.
21,"an important reason for keeping inflation low is that entrepreneurs must be able to foresee substantial future benefits if they are to be willing to bear the long-term risks that are associated with creating new enterprises, and expected low inflation affords them a clearer view of projected benefits."
22,"a major finding of these programs is the deleterious effects of a strategy in which metropolitan areas offer tax subsidies to compete for jobs and economic growth, a strategy that is distinctly different from those approaches that i have advocated today and that have characterized the sioux falls experience."
