,sentence
0,"main menu toggle button sections search toggle button search search submit button submit aboutthe fed structure of the federal reserve system purposes & functions board members advisory councils federal reserve banks federal reserve act currency board meetings board votes diversity & inclusion careers do business with the board holidays observed - k.8 contact requesting information (foia) faqs economic education fed financial statements innovation news& events press releases speeches testimony calendar videos photo gallery conferences monetarypolicy federal open market committee about the fomc meeting calendars and information transcripts and other historical materials faqs monetary policy principles and practice notes policy implementation policy normalization policy tools reports monetary policy report beige book quarterly report on federal reserve balance sheet developments review of monetary policy strategy, tools, and communications overview supervision& regulation institution supervision community & regional financial institutions large financial institutions foreign banking organizations financial market utilities consumer compliance reports federal reserve supervision and regulation report reporting forms all reporting forms recent updates information collections under review financial statements applications/structure change federal financial institutions examination council (ffiec) municipal & government securities supervision & regulation letters by year by topic banking applications & legal developments application process board & reserve bank action enforcement actions & legal developments regulatory resources regulations manuals basel regulatory framework volcker rule education, training, and assistance banking & data structure beneficial ownership reports large commercial banks u.s. offices of foreign entities financial holding companies interstate branching securities underwriting & dealing subsidiaries minority depository institutions paymentsystems regulations & statutes regulation cc (availability of funds and collection of checks) regulation ii (debit card interchange fees and routing) regulation hh (financial market utilities) other regulations and statutes payment policies federal reserve's key policies for the provision of financial services overnight overdrafts payment system risk sponsorship for priority telecommunication services reserve bank payment services & data automated clearinghouse services check services currency and coin services daylight overdrafts and fees fednow service fedwire funds services fedwire securities services fiscal agency services national settlement service financial market utilities & infrastructures supervision & oversight of financial market infrastructures designated financial market utilities international standards for financial market infrastructures research, committees, and forums payment research federal reserve payments study (frps) payments system policy advisory committee forums economicresearch working papers and notes finance and economics discussion series (feds) feds notes international finance discussion papers (ifdp) meet the economists models and tools frb/us model estimated dynamic optimization (edo) model survey of consumer finances (scf) data data download program bank assets and liabilities aggregate reserves of depository institutions and the monetary base - h.3 assets and liabilities of commercial banks in the u.s. - h.8 assets and liabilities of u.s."
1,corporations dealer financing terms senior credit officer opinion survey on dealer financing terms exchange rates and international data foreign exchange rates - h.10/g.5 international summary statistics securities holdings and transactions statistics reported by banks and other financial firms in the united states structure and share data for u.s. offices of foreign banks financial accounts financial accounts of the united states - z.1 household finance consumer credit - g.19 household debt service and financial obligations ratios mortgage debt outstanding survey of consumer finances (scf) survey of household economics and decisionmaking industrial activity industrial production and capacity utilization - g.17 interest rates selected interest rates - h.15 micro data reference manual (mdrm) micro and macro data collections money stock and reserve balances factors affecting reserve balances - h.4.1 money stock measures - h.6 other yield curve models and data consumers& communities regulations community reinvestment act (cra) all regulations supervision & enforcement ca letters enforcement actions independent foreclosure review community development housing and neighborhood revitalization small business and entrepreneurship employment and workforce development community development finance rural community and economic development conferences research & analysis survey of household economics and decisionmaking research publications & data analysis community advisory council consumer resources mortgage and foreclosure resources federal reserve community development resources home news & events speeches speech please enable javascript if it is disabled in your browser or access the information through the links provided below.
2,my knowledge of the economy has deepened by working with my colleagues to put fiscal and monetary policy into practice.
3,"they also matter to retirees on fixed budgets, who are vulnerable to escalating prices, and to graduates of this and other universities looking for jobs."
4,"on the federal open market committee (fomc), my colleagues and i seek to deploy our monetary policy tools to help keep the u.s. economy on an even keel.1 we try to provide the right mix of policy prescriptions, patience, and perspective to counter possible adverse developments."
5,"in evaluating the state of the u.s. economy, its prospects, and the current stance of policy, we typically turn to such arcana from the economics textbooks as the term structure of interest rates, the shape of the phillips curve, trends on the natural rate of unemployment, changing risk premiums, the exchange value of the dollar, and marginal propensities to consume as asset values change, to name just a few."
6,"monetary responsibilities and financial marketsby way of background, allow me to highlight the federal reserve's dual mandate for monetary policy, as embodied in the federal reserve act."
7,the federal reserve's statutory objectives are to institute policies that foster maximum employment and price stability.
8,"to ensure that these objectives are consistent with each other and with strong, enduring economic performance over time, my colleagues, past and present, interpret ""maximum employment"" to mean maximum sustainable employment."
9,"similarly, we generally interpret our congressional mandate to ensure ""price stability"" to mean that inflation (the rate of price change for a broad range of products and services) is at sufficiently low and predictable levels so that it is not a factor in the economic planning of households and businesses."
