,sentence
0,"main menu toggle button sections search toggle button search search submit button submit aboutthe fed structure of the federal reserve system purposes & functions board members advisory councils federal reserve banks federal reserve act currency board meetings board votes diversity & inclusion careers do business with the board holidays observed - k.8 contact requesting information (foia) faqs economic education fed financial statements innovation news& events press releases speeches testimony calendar videos photo gallery conferences monetarypolicy federal open market committee about the fomc meeting calendars and information transcripts and other historical materials faqs monetary policy principles and practice notes policy implementation policy normalization policy tools reports monetary policy report beige book quarterly report on federal reserve balance sheet developments review of monetary policy strategy, tools, and communications overview supervision& regulation institution supervision community & regional financial institutions large financial institutions foreign banking organizations financial market utilities consumer compliance reports federal reserve supervision and regulation report reporting forms all reporting forms recent updates information collections under review financial statements applications/structure change federal financial institutions examination council (ffiec) municipal & government securities supervision & regulation letters by year by topic banking applications & legal developments application process board & reserve bank action enforcement actions & legal developments regulatory resources regulations manuals basel regulatory framework volcker rule education, training, and assistance banking & data structure beneficial ownership reports large commercial banks u.s. offices of foreign entities financial holding companies interstate branching securities underwriting & dealing subsidiaries minority depository institutions paymentsystems regulations & statutes regulation cc (availability of funds and collection of checks) regulation ii (debit card interchange fees and routing) regulation hh (financial market utilities) other regulations and statutes payment policies federal reserve's key policies for the provision of financial services overnight overdrafts payment system risk sponsorship for priority telecommunication services reserve bank payment services & data automated clearinghouse services check services currency and coin services daylight overdrafts and fees fednow service fedwire funds services fedwire securities services fiscal agency services national settlement service financial market utilities & infrastructures supervision & oversight of financial market infrastructures designated financial market utilities international standards for financial market infrastructures research, committees, and forums payment research federal reserve payments study (frps) payments system policy advisory committee forums economicresearch working papers and notes finance and economics discussion series (feds) feds notes international finance discussion papers (ifdp) meet the economists models and tools frb/us model estimated dynamic optimization (edo) model survey of consumer finances (scf) data data download program bank assets and liabilities aggregate reserves of depository institutions and the monetary base - h.3 assets and liabilities of commercial banks in the u.s. - h.8 assets and liabilities of u.s."
1,corporations dealer financing terms senior credit officer opinion survey on dealer financing terms exchange rates and international data foreign exchange rates - h.10/g.5 international summary statistics securities holdings and transactions statistics reported by banks and other financial firms in the united states structure and share data for u.s. offices of foreign banks financial accounts financial accounts of the united states - z.1 household finance consumer credit - g.19 household debt service and financial obligations ratios mortgage debt outstanding survey of consumer finances (scf) survey of household economics and decisionmaking industrial activity industrial production and capacity utilization - g.17 interest rates selected interest rates - h.15 micro data reference manual (mdrm) micro and macro data collections money stock and reserve balances factors affecting reserve balances - h.4.1 money stock measures - h.6 other yield curve models and data consumers& communities regulations community reinvestment act (cra) all regulations supervision & enforcement ca letters enforcement actions independent foreclosure review community development housing and neighborhood revitalization small business and entrepreneurship employment and workforce development community development finance rural community and economic development conferences research & analysis survey of household economics and decisionmaking research publications & data analysis community advisory council consumer resources mortgage and foreclosure resources federal reserve community development resources home news & events speeches speech pdf please enable javascript if it is disabled in your browser or access the information through the links provided below.
2,"today is a special day for all of us, since the founding of the riksbank 350 years ago marked the beginning of central banking.1 as we meet to discuss the challenges and opportunities the future may hold, it is worth pausing to note that the three and a half centuries since the riksbank's founding have seen economic growth and dynamism the breadth and duration of which have been unprecedented in world history."
3,"as you know, the importance of transparency and accountability to monetary policymaking was recognized and became firmly entrenched in practice over the past few decades."
4,"to preview my conclusions, public transparency and accountability around both financial stability and monetary policy have become all the more important in light of the extraordinary actions taken by central banks in response to the global financial crisis."
5,"these innovations have placed special demands on transparency and accountability, and we have worked hard to explain them to the public."
6,"for monetary policy, the case for central bank independence rests on the demonstrated benefits of insulating monetary policy decisions from shorter-term political considerations."
7,"but for a quarter century, inflation has been low and inflation expectations anchored."
8,"we must not forget the lessons of the past, when a lack of central bank independence led to episodes of runaway inflation and subsequent economic contractions."
9,"for monetary policy, the fed's mandate is to keep inflation low and stable and to achieve maximum employment."
10,"i view this responsibility as being highly complementary to other aspects of our mission: financial stability promotes sustainable economic growth, and a stable, well-functioning financial system is an effective transmission channel for monetary policy."
11,"while the focus is often on monetary policy independence, research suggests that a degree of independence in regulatory and financial stability matters improves the stability of the banking system and leads to better outcomes.3 for this reason, governments in many countries, including the united states, have granted some institutional and budgetary independence to their financial regulators."
12,"and, since 2013, the semiannual monetary policy report to the congress has contained a review of financial stability conditions."
