,sentence
0,The Committee then turned to a discussion of the economic and financial outlook and the implementation of monetary policy over the intermeeting period ahead.
1,The information reviewed at this meeting suggested that economic growth was very slow in the fourth quarter.
2,"Housing demand and consumer spending firmed toward the end of the year, but capital spending remained quite weak in an environment of substantial business uncertainty and pessimism."
3,Core consumer price inflation continued to decline through the end of the year.
4,Private nonfarm payroll employment fell again in December and was at its lowest level since September 1999.
5,"Job losses in manufacturing continued to be sizable, and employment in retail trade plunged, although part of that decline might have been attributable to lower-than-usual hiring of temporary sales help for the holiday season."
6,"By contrast, hiring in the services industry picked up, and employment in the finance, insurance, and real estate group continued to expand."
7,"The unemployment rate held at 6 percent in December, a level consistent with other labor market indicators."
8,"Residential housing activity remained strong through the end of the year, despite continued sluggish employment and additional declines in household wealth."
9,"The U. S. trade deficit in goods and services widened significantly in November, with the value of imports rising more than that of exports."
10,Available information on economic activity abroad in the fourth quarter suggested slower growth on average in the major foreign economies.
11,"Economic expansion in Japan appeared to have slowed markedly, and growth in the euro area remained sluggish."
12,"In the emerging market economies, conditions in South America were generally still fragile, the pace of economic recovery in Mexico appeared to have slowed, and growth had softened in much of emerging Asia."
13,Economic growth in China remained strong.
14,"Core consumer price inflation, as measured by the consumer price index (CPI) and the chain-weighted personal consumption expenditure (PCE) index, continued to edge lower through the end of the year."
15,"However, the sizable run-up in energy prices last year boosted overall consumer price inflation somewhat on a year-over-year basis."
16,"At the producer level, core prices for finished goods declined in November and December, but for the year as a whole the jump in energy prices pushed overall producer prices for finished goods up slightly."
17,The Committee noted that monetary policy was quite accommodative and well positioned to support a strengthening economic expansion in line with the members' expectations for coming quarters.
18,"Major stock price indexes moved widely during the intermeeting period, but most finished the period a little lower."
19,The drop of the dollar occurred despite continued signs of weak growth in the euro area and Japan and sizable reductions in the yields of their long-term government securities.
20,The staff forecast prepared for this meeting suggested that the expansion of economic activity would be muted in the very near term.
21,"Faced with intensified geopolitical tensions as well as continuing pessimism about the near-term course of economic activity, labor market conditions, and corporate earnings, businesses and consumers were likely to hold down their spending."
22,"In addition, continued sluggish economic growth among most major trading partners would tend to damp U. S. exports."
23,"The considerable monetary ease already in place, the prospect of significantly more fiscal stimulus, the continuing strong gains in structural productivity, and the anticipated improvement in business confidence would provide significant impetus to spending."
24,The persistence of underutilized resources would tend to foster some moderation in core price inflation.
25,"In the Committee's discussion of current and prospective economic developments, members emphasized that their forecasts were subject to substantial uncertainties, dominated at this point by the geopolitical situation, but they continued to view a pickup in economic growth as a reasonable expectation for the year ahead."
26,"It was suggested that the uncertainties relating to geopolitical tensions and possible war in Iraq, important factors contributing to business caution, might be at least partly resolved in the near term, helping to roll back some of the recent increase in oil prices and likely having favorable implications for consumer and business spending."
27,"These included a stimulative monetary policy along with generally accommodative financial conditions, the prospect of additional fiscal stimulus, an increasing need for expenditures by business firms to replace depreciated equipment and to maintain acceptable inventory levels, and continued vigorous growth in productivity that would support profits and incomes."
28,"With regard to the outlook for inflation, prospective growth of spending in line with the members' forecasts likely would continue to be associated with only muted pressures on labor and other resources over the year ahead, and given current trends in productivity, members anticipated that consumer price inflation would remain subdued; indeed, modest further disinflation might occur over the year ahead."
29,"In preparing for the semiannual monetary policy report to Congress, the Board members and Reserve Bank presidents provided individual projections of the growth of GDP, civilian unemployment, and consumer price inflation for the year 2003."
30,"Their forecasts envisaged a strengthening economic recovery but not one that was likely to induce a material, if any, decline in the unemployment rate over the year ahead."
