,sentence
0,"Nearly all participants commented that a standing repo facility, by acting as a backstop, could help address pressures in the markets for U. S. Treasury securities and Treasury repo that could spill over to other funding markets and impair the implementation and transmission of monetary policy."
1,"In this regard, a number of participants noted the potential for pressures in short-term funding markets to arise from time to time, even with monetary policy operating in an ample-reserves regime."
2,"A few participants noted that a standing repo facility could provide counterparties with additional flexibility in managing the composition of their holdings of high-quality liquid assets, potentially reducing the demand for reserves."
3,A few participants cautioned that establishing a standing repo facility should not be viewed as a way of implementing monetary policy without an ample supply of reserves.
4,Staff Review of the Economic Situation The COVID-19 pandemic and the measures undertaken to contain its spread continued to affect economic activity in the United States and abroad.
5,"Labor market conditions improved markedly in March, though employment remained well below its level at the start of 2020."
6,Consumer price inflation through February—as measured by the 12-month percentage change in the price index for personal consumption expenditures (PCE)—continued to run well below 2 percent.
7,"Total nonfarm payroll employment surged in March, with a notable gain in the leisure and hospitality sector."
8,"As of March, payroll employment had retraced almost two-thirds of the losses seen at the onset of the pandemic."
9,"The unemployment rate declined to 6 percent in March, as the number of workers on temporary layoff continued to fall and the number on permanent layoff ticked down."
10,"Although the unemployment rates for African Americans and Hispanics fell, both rates remained well above the national average; in addition, the Asian unemployment rate moved up and was equal to the national average in March."
11,"The labor force participation rate and employment-to-population ratio increased in March, though both measures remained below their pre-pandemic levels."
12,"Initial claims for unemployment insurance had moved down, on net, since mid-March and were at the lowest level since the beginning of the pandemic, though they remained exceptionally high by pre-pandemic standards."
13,"Weekly estimates of private-sector payrolls constructed by Federal Reserve Board staff using data provided by the payroll processor ADP, which were available through the first half of April, suggested that the rate of increase in private employment had slowed somewhat relative to its earlier robust pace."
14,Total PCE price inflation was 1.
15,"Core PCE price inflation, which excludes changes in consumer energy prices and many consumer food prices, was 1."
16,"4 percent over the 12 months ending in February, while the trimmed mean measure of 12-month PCE inflation constructed by the Federal Reserve Bank of Dallas was 1."
17,"In March, the 12-month change in the consumer price index (CPI) was 2."
18,"6 percent, boosted by increases in consumer energy prices, while core CPI inflation was 1."
19,"In the first quarter of 2021, the staff's common inflation expectations index, which combines information from many indicators of inflation expectations and inflation compensation, had returned to the level that prevailed in 2018."
20,"Although existing home sales fell in February and March, the declines appeared to reflect continued limited availability of homes for sale rather than weakening demand; in addition, February's drop in new home sales was retraced in March."
21,"Likewise, drilling investment appeared to have moved up, boosted in part by higher energy prices."
22,Data for February showed a wider nominal U. S. international trade deficit than in January.
23,"Incoming data were consistent with a sharp slowdown in foreign economic growth in the first quarter, following a tightening of social-distancing restrictions to contain new waves of COVID-19 infections."
24,The most recent indicators showed that economic activity in many advanced foreign economies (AFEs) resumed expanding toward the end of the first quarter amid a partial easing of restrictions.
25,"Foreign headline inflation rose considerably, boosted by temporary factors, such as the fading effects of steep price declines seen early last year and the pass-through of price increases for oil and other commodities."
26,"However, underlying inflationary pressures appeared to have remained muted."
27,"Domestic equity prices increased notably amid declining equity market volatility, and corporate bond spreads narrowed."
28,"The nominal Treasury yield curve was little changed, as were measures of inflation compensation."
29,"Broad stock price indexes increased over the intermeeting period, with outperformance by technology stocks and stocks sensitive to consumer discretionary spending."
30,"Factors that had stressed foreign financial markets earlier this year—rising U. S. interest rates, resurging COVID-19 cases, and renewed lockdowns in a number of countries—appeared less concerning to global investors over the intermeeting period."
31,"The broad EME equity price index was little changed, while credit spreads widened somewhat in the most vulnerable EMEs."
32,"Financing conditions for nonfinancial businesses in capital markets remained highly accommodative over the intermeeting period, as reflected in low corporate bond yields and high price-to-earnings ratios in equity markets."
33,Banks also reported that demand for C&I loans weakened at large and middle-market firms and was basically unchanged at small firms.
34,"Financing conditions for small businesses appeared to have improved, with demand for loans remaining subdued."
35,"In addition, measures of the equity risk premium declined further, and nonprice measures, such as high IPO volume, also indicated elevated investor appetite for risk in the equity market."
36,"House price growth increased further, with house prices outpacing rents."
37,"Real GDP growth was projected to post a substantial increase this year, with a correspondingly rapid decline in the unemployment rate, as further reductions in social distancing and favorable financial conditions were expected to support output growth."
38,"With the boost to growth from continued reductions in social distancing assumed to fade after 2021, GDP growth was expected to step down in 2022 and 2023."
39,"However, with monetary policy assumed to remain highly accommodative, the staff continued to anticipate that real GDP growth would outpace that of potential over much of this period, leading to a decline in the unemployment rate to historically low levels."
40,The staff's outlook for inflation was broadly unchanged.
41,The 12‑month changes in total and core PCE prices were expected to move above 2 percent in coming months as the unusually low readings from the spring of 2020 dropped out of the calculation window and as a recent jump in consumer energy prices pushed up the total measure.
42,"Core inflation was expected to ease some later in the year but to remain above 2 percent at the end of 2021, boosted by large increases in import prices, a recovery in prices that had been especially affected by the pandemic, and the temporary effects of supply bottlenecks."
43,The staff continued to judge that the risks to the baseline projection for economic activity were skewed to the downside and that the uncertainty around the forecast was elevated.
44,The staff continued to view the risks around the inflation projection as balanced.
45,"On the upside, bottlenecks, supply disruptions, and historically high rates of resource utilization were seen as potential sources of greater-than-expected inflationary pressures."
46,"Alternatively, the possibility that inflation would be held down by low underlying trend inflation and a weaker-than-expected response to resource utilization was seen as an important downside risk."
47,"Amid progress on vaccinations and strong policy support, indicators of economic activity and employment had strengthened."
48,"Participants observed that economic activity had picked up sharply this year, with robust gains in consumer spending, housing-sector activity, business equipment investment, and manufacturing production."
49,They noted that the acceleration in economic activity reflected positive developments associated with the rapid pace of vaccinations as well as continued support from fiscal and monetary policies.
50,"Nevertheless, participants generally noted that the economy remained far from the Committee's maximum-employment and price-stability goals."
51,"Many participants commented that fiscal stimulus, accommodative financial conditions, the release of pent-up demand, progress on widespread vaccination, and the ongoing reduction of social-distancing measures were important factors supporting spending."
52,"Several participants observed that housing market activity continued to be strong, supported in part by low interest rates."
53,"A couple of participants reported improved conditions in the agricultural sector, with farmers' income supported by higher crop prices and federal aid payments."
54,"Job gains in the March employment report were strong, and the unemployment rate fell to 6."
55,"Even so, participants judged that the economy was far from achieving the Committee's broad-based and inclusive maximum-employment goal."
56,Payroll employment was 8.
57,"Many participants also remarked that business contacts in their Districts reported having trouble hiring workers, likely reflecting factors such as early retirements, health concerns, childcare responsibilities, and expanded unemployment insurance benefits."
58,"Based on reports from business contacts, some participants noted that the step-up in demand for labor had started to put some upward pressure on wages."
59,"Moreover, over the medium term, participants expected labor market conditions to continue to improve, supported by accommodative fiscal and monetary policies as well as continued progress on vaccinations, unwinding of social distancing, and the associated recovery in economic activity."
60,"A couple of participants remarked that businesses in industries severely affected by the pandemic were downsizing or that some businesses were focused on cutting costs or increasing productivity, particularly through automation."
61,"In their comments about inflation, participants anticipated that inflation as measured by the 12-month change of the PCE price index would move above 2 percent in the near term as very low readings from early in the pandemic fall out of the calculation."
62,"In addition, increases in oil prices were expected to pass through to consumer energy prices."
63,"Participants also noted that the expected surge in demand as the economy reopens further, along with some transitory supply chain bottlenecks, would contribute to PCE price inflation temporarily running somewhat above 2 percent."
64,"After the transitory effects of these factors fade, participants generally expected measured inflation to ease."
65,"Looking further ahead, participants expected inflation to be at levels consistent with achieving the Committee's objectives over time."
66,"A number of participants remarked that supply chain bottlenecks and input shortages may not be resolved quickly and, if so, these factors could put upward pressure on prices beyond this year."
67,"Despite the expected short-run fluctuations in measured inflation, many participants commented that various measures of longer-term inflation expectations remained well anchored at levels broadly consistent with achieving the Committee's longer-run goals."
