,sentence
0,"Moreover, the downward revision to first-quarter GDP growth and the slow growth reported for the second quarter indicated that the recovery was quite sluggish in the first half of this year."
1,"Overall consumer price inflation moderated in recent months, and survey measures of long-run inflation expectations remained stable."
2,"Private nonfarm employment rose at a considerably slower pace in June and July than earlier in the year, and employment in state and local governments continued to trend lower."
3,"The unemployment rate edged up, on net, since the beginning of the year, and long-duration unemployment remained very high."
4,"Initial claims for unemployment insurance stepped down some in recent weeks but remained elevated, and indicators of hiring showed no improvement."
5,"Labor earnings rose in the second quarter, but increases in consumer prices offset much of the gain in nominal income."
6,"Similarly, sales of new and existing single-family homes were subdued in recent months, and home prices continued to trend lower."
7,New construction remained constrained by the overhang of foreclosed or distressed properties as well as by weak demand in an environment of uncertainty about future home prices and tight underwriting standards for mortgage loans.
8,"The U. S. international trade deficit widened significantly in May in nominal terms, as exports edged down and imports moved up strongly."
9,"The rise in imports importantly reflected increases in spending on petroleum products (mainly the result of higher prices rather than increased volumes) and on capital goods, especially computers."
10,"For the second quarter as a whole, the advance release of the National Income and Product Accounts (NIPA) indicated that real exports of goods and services increased more than real imports, with the result that net exports added significantly to real GDP growth."
11,"After decelerating in the preceding two months, indexes of U. S. consumer prices declined in June, reflecting a substantial drop in consumer energy prices."
12,"However, survey data indicated some backup in gasoline prices in July."
13,"The price index for personal consumption expenditures (PCE) excluding food and energy posted a small increase in June, and the PCE price index for non-energy services was essentially unchanged."
14,"In contrast, prices of nonfood, non-energy goods were apparently boosted by upward pressure from earlier increases in commodity and import prices, and motor vehicle prices rose further, reflecting the extremely low levels of vehicle inventories."
15,"Near-term expected inflation from the Thomson Reuters/University of Michigan Surveys of Consumers moved down again in July from its elevated level in the spring, and longer-term inflation expectations remained stable."
16,"Nominal hourly labor compensation, as measured both by compensation per hour in the nonfarm business sector and by the employment cost index, increased at a moderate rate over the year ending in the second quarter."
17,Foreign economic growth appeared to have slowed significantly in recent months.
18,"Real GDP growth declined sharply in the United Kingdom in the second quarter, and industrial production data and purchasing managers surveys pointed to a similar slowdown in Canada."
19,"Economic performance in the emerging market economies was somewhat better, but indicators for those economies also suggested some cooling from the very rapid growth earlier this year."
20,Foreign inflation dipped in the second quarter as the effects of previous increases in food and energy prices began to dissipate.
21,"Staff Review of the Financial Situation Over the intermeeting period, U. S. financial markets were strongly influenced by developments regarding the fiscal situations in the United States and in Europe and by generally weaker-than-expected readings on economic activity."
22,"Liquidity and funding in money markets deteriorated in the last week of July, and interest rates on a number of short-term funding instruments increased markedly."
23,The strains in these markets eased after legislation to raise the debt ceiling and to cut the federal budget deficit was signed into law on August 2.
24,"U. S. equity prices fell considerably in the last week of July and the first week of August, reportedly reflecting recent weaker-than-expected economic data releases, and they declined further after the August 5 announcement by Standard & Poor's of its downgrade of long-term U. S. sovereign debt."
25,"Over the intermeeting period, investors marked down the expected path for the federal funds rate substantially, reflecting incoming economic data that were weaker than expected and concomitant concerns about the prospects for global growth."
26,"Broad U. S. stock price indexes fell sharply, on net, over the intermeeting period, as increased concerns about economic growth appeared to overshadow generally strong second-quarter corporate earnings reports."
27,Financial market indicators of inflation expectations were mixed over the intermeeting period.
28,"Available data for the second quarter indicated that commercial mortgage debt contracted, prices of commercial properties were generally depressed, and issuance of commercial mortgage-backed securities (CMBS) slowed."
29,Headline equity indexes abroad and foreign benchmark sovereign yields declined over the intermeeting period in apparent response to signs of a slowdown in the pace of global economic activity and reduced demand for risky assets.
30,"At the same time, concerns about fiscal deficits and debt sustainability drove yields on the sovereign debt of Greece, Ireland, Portugal, Spain, and Italy to record highs relative to yields on German bunds, although later in the period, spreads fell back somewhat."
31,"Stock prices of European banks, which are significant investors in sovereign bonds issued by the peripheral euro-area countries, declined appreciably, and some of these banks reportedly faced tighter funding conditions toward the end of the intermeeting period."
32,"As indicated by money market futures quotes, however, the expected pace of monetary policy tightening declined substantially for the ECB as well as for other central banks in advanced foreign economies."
33,"Central banks in several emerging market economies, including China, continued to tighten policy in response to inflationary pressures."
34,Authorities in some emerging market economies also took measures to limit capital inflows and credit growth.
35,"Staff Economic Outlook The information on economic activity received since the June FOMC meeting was weaker than the staff had anticipated, and the projection for real GDP growth in the second half of 2011 and in 2012 was marked down notably."
36,"Moreover, the lower estimates of real GDP in recent years that were contained in the annual revisions to the NIPA led the staff to lower its estimate of potential GDP growth, both during recent years and over the forecast period, and to mark down further the staff forecast."
37,The staff continued to expect some rebound in economic activity in the near term as the Japan-related supply chain disruptions in the motor vehicle sector eased.
38,"More generally, the staff still projected real GDP to accelerate gradually over the next year and a half, supported by accommodative monetary policy, improved credit availability, and a pickup in consumer and business sentiment."
39,"However, the increase in real GDP was projected to be sufficient to reduce slack in the labor market only slowly, and the unemployment rate was expected to remain elevated at the end of 2012."
40,"The staff raised slightly its projection for inflation during the second half of this year, as the upward pressure on consumer prices from earlier increases in import and commodity prices was expected to persist a little longer than previously anticipated."
41,"But these influences were still expected to dissipate in coming quarters, as was the temporary upward pressure on motor vehicle prices from low inventories."
42,"Moreover, the large increases in consumer energy and food prices seen earlier this year were not expected to be repeated."
43,"With long-run inflation expectations stable and substantial slack expected to persist in labor and product markets, the staff continued to expect prices to rise at a subdued pace in 2012."
44,"Participants' Views on Current Conditions and the Economic Outlook In their discussion of the economic situation and outlook, meeting participants regarded the information received during the intermeeting period as indicating that economic growth so far this year was considerably slower than they had expected."
45,"Participants judged that temporary factors affecting demand and production, including the damping effect of higher energy and other commodity prices and the supply disruptions from the Japanese earthquake, could account for only some of the weakness in economic growth over the first half of the year."
46,"In addition, many participants pointed to the recent downward revision to estimates of economic activity over the past three years, and some to the financial market strains seen during the intermeeting period, as contributing to a downgrade of the outlook for the economy."
47,"More-over, many participants saw increased downside risks to the outlook for economic growth."
48,"While the employment report for July showed that hiring was somewhat better than in previous months, the release was still seen as indicating relatively weak conditions."
49,A couple of participants commented that the exceptionally high level of long-term unemployment could lead to permanent negative effects on the skills and employment prospects of those affected.
50,"Participants also discussed the labor force participation rate, and it was noted that extended unemployment benefits could be increasing the measured unemployment rate by encouraging some workers to remain in the labor force longer than they otherwise would have."
51,Other participants remarked that the declines in the unemployment rate that have occurred over the past year appeared to reflect primarily declines in labor force participation rather than significant gains in employment.
52,"Transitory factors, including supply chain disruptions from the earthquake in Japan and a surge in energy and other commodity prices, had pushed up both headline and core measures of inflation for a time."
53,"More recently, however, as prices of energy and some commodities have declined from their earlier peaks, headline inflation has moderated."
54,"Participants generally noted that, with apparently significant slack in labor and product markets, slow wage growth, and little evidence of pricing power among firms, inflation was likely to decline somewhat over time."
55,Measures of inflation expectations had remained stable.
56,"Nevertheless, a number of participants noted that core inflation had moved up, on balance, since last fall."
57,"Some indicated that the rise in inflation from very low levels reflected the Committee's accommodative stance of monetary policy, which had helped address the deflation risks of a year ago."
58,"A couple of others, however, suggested that the juxtaposition of higher core inflation and somewhat lower unemployment could imply that the level of potential output was lower than had been thought."
59,"The flattening out of consumer spending was seen as reflecting, in part, the modest pace of gains in employment and labor income."
60,"Several participants also pointed to financial constraints, particularly depressed home prices and still-tight credit conditions, as further restraining consumer spending for a time."
61,Business contacts in many parts of the country reported that uncertainty about the pace of growth in coming quarters and a general slump in business confidence had made some firms reluctant to expand capacity.
62,"With home prices depressed, housing construction was quite subdued and seen as likely to remain so, while investment in nonresidential structures remained low."
63,Some policymakers noted that their outlooks for economic activity were shaped in part by an expectation of fiscal restraint at all levels of government.
64,Participants generally saw the degree of uncertainty surrounding the outlook for economic growth as having risen appreciably.
65,Many participants also saw an increase in the downside risks to economic growth.
66,"While participants did not anticipate a downturn in economic activity, several noted that, with the recovery still somewhat tentative, the economy was vulnerable to adverse shocks."
67,"However, the broad declines in stock prices and interest rates over the intermeeting period were seen as mostly reflecting the incoming data pointing to a weaker outlook for growth both in the United States and globally as well as a reduced willingness of investors to bear risk in light of the greater uncertainty about the outlook."
68,Reinforcing the Committee's forward guidance about the likely path of monetary policy was seen as a possible way to reduce interest rates and provide greater support to the economic expansion; a few participants emphasized that guidance focusing solely on the state of the economy would be preferable to guidance that named specific spans of time or calendar dates.
69,Some participants noted that additional asset purchases could be used to provide more accommodation by lowering longer-term interest rates.
70,Others suggested that increasing the average maturity of the System's portfolio--perhaps by selling securities with relatively short remaining maturities and purchasing securities with relatively long remaining maturities--could have a similar effect on longer-term interest rates.
71,A few participants noted that a reduction in the interest rate paid on excess reserve balances could also be helpful in easing financial conditions.
72,"In contrast, some participants judged that none of the tools available to the Committee would likely do much to promote a faster economic recovery, either because the headwinds that the economy faced would unwind only gradually and that process could not be accelerated with monetary policy or because recent events had significantly lowered the path of potential output."
73,"Consequently, these participants thought that providing additional stimulus at this time would risk boosting inflation without providing a significant gain in output or employment."
74,"Committee Policy Action In the discussion of monetary policy for the period ahead, most members agreed that the economic outlook had deteriorated by enough to warrant a Committee response at this meeting."
75,"While all felt that monetary policy could not completely address the various strains on the economy, most members thought that it could contribute importantly to better outcomes in terms of the Committee's dual mandate of maximum employment and price stability."
76,"In particular, some members expressed the view that additional accommodation was warranted because they expected the unemployment rate to remain well above, and inflation to be at or below, levels consistent with the Committee's mandate."
77,That anticipated path for the federal funds rate was viewed both as appropriate in light of most members' outlook for the economy and as generally consistent with some prescriptions for monetary policy based on historical and model-based analysis.
