,sentence
0,The Committee then turned to a discussion of the economic and financial outlook and the conduct of monetary policy over the intermeeting period ahead.
1,The information reviewed at this meeting suggested that economic growth had slowed from the moderate pace of the third quarter.
2,"Industrial production had slipped in recent months and private payroll employment had changed little, while labor productivity remained on a strong upward trend."
3,"Overall price inflation had fallen over the past year, reflecting both favorable developments in the food and energy sectors and a continuing decline in core inflation."
4,Private nonfarm payroll employment declined in September and October after four previous months of modest gains in hiring.
5,"Total hours worked by private production workers moved down in October, and initial claims for unemployment insurance were at a relatively elevated rate."
6,The civilian unemployment rate rose to 5.
7,Retail sales of non-auto goods also decreased in September after having registered only modest growth in July and August.
8,"Residential housing activity, supported by mortgage rates near historical lows, remained very strong in September despite an environment of sluggish employment and declining household wealth."
9,The strength of housing demand was also reflected in further rapid gains in home prices.
10,The return to positive growth of spending for equipment and software was led by robust business outlays for computers and peripheral equipment and for motor vehicles.
11,"The U. S. trade deficit in goods and services widened in August, and the average deficit for July and August was virtually unchanged from that for the second quarter."
12,The available information on economic activity abroad in the third quarter suggested mixed results.
13,"In the euro area and Japan, growth appeared to be weakening."
14,"Mexico has been largely unaffected by the financial and political problems of major South American countries, but it nonetheless experienced slower economic growth in the third quarter."
15,Consumer price inflation continued to trend downward in September.
16,The rise in consumer prices for the year ending in September was considerably smaller than that for the previous twelve-month period.
17,"While much of that drop reflected developments in the food and energy sectors, core inflation also declined noticeably."
18,"Judged by consumer surveys, slower price increases over the past year apparently led consumers to lower their expectations of near-term inflation."
19,"At the producer level, prices for core finished goods likewise decelerated over the twelve months ended in September."
20,"With regard to labor costs, growth in average hourly earnings of production or nonsupervisory workers declined significantly over the twelve months ended in September, evidently reflecting the effects of both the rise in unemployment and the drop in consumer price inflation."
21,The subsequent release of better-than-expected news on profits for several major corporations buoyed equity prices and lifted market interest rates and predicted policy rates.
22,"M2 grew more moderately on average in September and October, with aggregate spending apparently softening, the effects of past monetary easing actions wearing off, and significantly weaker foreign demand for currency emerging."
23,"By contrast, the high level of mortgage refinancing activity provided a continuing boost to deposit growth."
24,"The staff forecast prepared for this meeting suggested that, in light of further weaker-than-expected incoming economic data, the expansion of economic activity would be relatively muted for some time."
25,"Moreover, current and prospective sluggish economic growth among major trading partners would damp U. S. exports, and businesses and households were likely to hold their spending down while faced with the possibility of a military conflict as well as persisting concerns about the near-term course of economic activity and corporate earnings."
26,"Nonetheless, those restraining influences were expected to abate over time and economic activity strengthen gradually."
27,"The considerable monetary ease and fiscal stimulus already in place, continuing gains in structural productivity, and anticipated improvement in business confidence would provide significant impetus for spending."
28,The persistence of underutilized resources was expected to foster a slight moderation in core price inflation.
29,"In the Committee's discussion of current and prospective economic conditions, members commented that the recent data on the performance of the economy had been disappointing and had tended to confirm widespread anecdotal indications that economic growth had slowed to a pace well below that experienced earlier in the year."
