,sentence
0," (SOMA) portfolio over the past two years, the Committee again discussed its strategy for the eventual normalization of the stance of monetary policy and the size and composition of the Federal Reserve's balance sheet that was released in the minutes of the Committee's June 2011 meeting."
1,"Nonetheless, they agreed that many of the details of the eventual normalization process would likely differ from those specified two years ago, that the appropriate details would depend in part on economic and financial developments between now and the time when it becomes appropriate to begin normalizing monetary policy, and that the Committee would need to provide additional information about its intentions as that time approaches."
2,Participants agreed that the Committee's focus continued to be on providing appropriate monetary accommodation to promote a stronger recovery in the context of price stability and so judged that additional discussion regarding policy normalization should be deferred.
3,Staff Review of the Economic Situation The information reviewed for the June 18-19 meeting suggested that economic activity continued to increase at a moderate rate in the second quarter.
4,"Private-sector employment expanded further in recent months, and the unemployment rate in April and May was below its first-quarter average, although it continued to be elevated."
5,"Consumer price inflation was subdued, partly reflecting transitory influences."
6,"However, measures of longer-run inflation expectations remained stable."
7,"Private nonfarm employment rose moderately in April and May, while total government employment continued to decline somewhat."
8,The unemployment rate was 7.
9,"The labor force participation rate edged up in May, but was still slightly below its first-quarter average, and the employment-to-population ratio increased a bit in recent months."
10,"The rate of long-duration unemployment declined slightly, while the share of workers employed part time for economic reasons was little changed; both of these measures remained well above their pre-recession levels."
11,"Forward-looking indicators of near-term labor market activity were mixed but generally pointed to some further improvement in labor market conditions in the coming months: Household expectations of the labor market situation improved; initial claims for unemployment insurance were little changed, on net, over the intermeeting period; and firms' hiring plans edged up."
12,Some key factors that tend to support growth in household spending were positive in recent months.
13,"After decreasing in the first quarter when payroll and income taxes increased, households' real disposable income rose in April, in part reflecting a small decline in consumer prices."
14,"Households' net worth likely increased in recent months, as equity values and home prices rose further."
15,"Conditions in the housing sector generally improved further, but construction activity was still at a relatively low level, and demand continued to be restrained by tight credit standards for mortgage loans."
16,"Home prices continued to rise rapidly through April, while sales of both new and existing homes advanced."
17,"The U. S. international trade deficit narrowed in March but widened in April, leaving the level of the trade deficit in April similar to its average in the first quarter."
18,"Overall U. S. consumer prices, as measured by the PCE price index, edged down in April, while the consumer price index (CPI) rose somewhat in May."
19,Both the CPI and the PCE price index increased at a subdued rate over the most recent 12-month period for each series.
20,"After declining in the previous two months, consumer energy prices rose a little in May, and retail gasoline prices, measured on a seasonally adjusted basis, were up further in the first couple of weeks in June."
21,Consumer food prices edged down in May after rising modestly in April.
22,"Partly reflecting some transitory factors, such as a one-time reduction in Medicare prices associated with the federal government spending sequestration, consumer prices excluding food and energy only edged up in April but rose slightly more in May."
23,Near-term inflation expectations from the Michigan survey were little changed in May and early June; longer-term inflation expectations in the survey also were essentially flat and remained within the narrow range that they have occupied for a number of years.
24,"Compensation per hour in the nonfarm business sector increased moderately over the year ending in the first quarter, and, with a small rise in productivity, unit labor costs advanced only a little."
25,Foreign economic growth remained sluggish so far this year.
26,"A slower pace of expansion in many emerging market economies (EMEs), including China, since the beginning of the year offset an increase in the average rate of economic growth in the advanced foreign economies."
27,"In Japan, where recent policy measures appeared to have boosted household confidence, economic growth picked up noticeably early in the year."
28,Recent indicators of Canadian economic activity also strengthened.
29,A decline in commodity prices and continued lackluster economic growth contributed to a decline in foreign inflation.
30,Federal Reserve communications over the period reportedly were interpreted by market participants as pointing to a less accommodative stance of future monetary policy than they previously had expected.
31,"The rise in term premiums, in turn, likely reflected in part a reassessment of the pace and ultimate size of the Federal Reserve's asset purchase program, as well as increased uncertainty about the future path of monetary policy."
32,Measures of inflation compensation derived from yields on nominal and inflation-protected Treasury securities fell notably but ended the intermeeting period within their ranges over the past few years.
33,"Investor perceptions of a somewhat less accommodative tone of Federal Reserve communications, as well as the softer-than-expected reading for the April CPI, likely contributed to the decline in inflation compensation."
34,"Equity prices for large domestic banks outperformed broad equity indexes over the intermeeting period, as did the equity prices for most other types of financial institutions."
35,"In contrast, equity prices for agency mortgage real estate investment trusts declined, reflecting the rise in longer-term interest rates, the underperformance of agency MBS, and weaker-than-expected earnings reports."
36,"Gross issuance of speculative-grade corporate bonds was particularly elevated early in the intermeeting period, but such issuance slowed after mid-May in response to the rise in interest rates and in market volatility."
37,"Meanwhile, the issuance of syndicated leveraged loans remained robust in April and May, supported by strong investor demand for floating-rate corporate debt instruments."
38,"House prices continued to rise in recent months, with national home price indexes up between 5 and 12 percent over the 12-month period ending in April."
