,speaker,sentence
0,CHAIR POWELL,Good afternoon.
1,CHAIR POWELL,"At the Federal Reserve, we are strongly committed to achieving the monetary policy goals that Congress has given us: maximum employment and price stability."
2,CHAIR POWELL,Today the Federal Open Market Committee kept interest rates near zero and maintained our asset purchases.
3,CHAIR POWELL,"These measures, along with our strong guidance on interest rates and on our balance sheet, will ensure that monetary policy will continue to support the economy until the recovery is complete."
4,CHAIR POWELL,Progress in vaccinations and unprecedented fiscal policy actions are also providing strong support to the recovery.
5,CHAIR POWELL,"Indicators of economic activity and employment have continued to strengthen, and real GDP this year appears to be on track to post its fastest rate of increase in decades."
6,CHAIR POWELL,Much of this rapid growth reflects the continued bounceback in activity from depressed levels.
7,CHAIR POWELL,The sectors most adversely affected by the pandemic have shown improvement but have not fully recovered.
8,CHAIR POWELL,"Household spending is rising at an especially rapid pace, boosted by the ongoing reopening of the economy and ongoing policy support."
9,CHAIR POWELL,"The housing sector remains very strong, and business investment is increasing at a solid pace."
10,CHAIR POWELL,"In some industries, near-term supply constraints are restraining activity."
11,CHAIR POWELL,"These constraints are particularly acute in the motor vehicle industry, where worldwide shortages of semiconductors have sharply curtailed production so far this year."
12,CHAIR POWELL,"As with overall economic activity, conditions in the labor market have continued to improve."
13,CHAIR POWELL,"Demand for labor is very strong, and employment rose 850,000 in June, with the July 28, 2021 leisure and hospitality sector continuing to post notable gains."
14,CHAIR POWELL,"Nonetheless, the labor market has Chair Powell’s Press Conference FINAL a ways to go."
15,CHAIR POWELL,"The unemployment rate in June—in June was 5.9 percent, and this figure understates the shortfall in employment, particularly as participation in the labor market has not moved up from the low rates that have prevailed for most of the past year."
16,CHAIR POWELL,"Factors related to the pandemic, such as caregiving needs, ongoing fears of the virus, and unemployment insurance payments, appear to be weighing on employment growth."
17,CHAIR POWELL,"These factors should wane in coming months, leading to strong gains in employment."
18,CHAIR POWELL,"The economic downturn has not fallen equally on all Americans, and those least able to shoulder the burden have been hardest hit."
19,CHAIR POWELL,"In particular, despite progress, joblessness continues to fall disproportionately on lower-wage workers in the service sector and on African Americans and Hispanics."
20,CHAIR POWELL,Inflation has increased notably and will likely remain elevated in coming months before moderating.
21,CHAIR POWELL,"As the economy continues to reopen and spending rebounds, we are seeing upward pressure on prices, particularly because supply bottlenecks in some sectors have limited how quickly production can respond in the near term."
22,CHAIR POWELL,"These bottleneck effects have been larger than anticipated, but as these transitory supply effects abate, inflation is expected to drop back toward our longer-run goal."
23,CHAIR POWELL,"Very low readings from early in the pandemic as well as the pass-through of past increases in oil prices to consumer energy prices also contribute to the increase, although these base effects and energy effects are receding."
24,CHAIR POWELL,"The process of reopening the economy is unprecedented, as was the shutdown at the onset of the pandemic."
25,CHAIR POWELL,"As the reopening continues, bottlenecks, hiring difficulties, and other constraints could continue to limit how quickly supply can adjust, raising the possibility that July 28, 2021 inflation could turn out to be higher and more persistent than we expect."
26,CHAIR POWELL,"Our new framework for Chair Powell’s Press Conference FINAL monetary policy emphasizes the importance of having well-anchored inflation expectations, both to, to foster price stability and to enhance our ability to promote our broad-based and inclusive maximum-employment goal."
27,CHAIR POWELL,Indicators of long-term inflation expectations appear broadly consistent with our longer-run inflation goal of 2 percent.
28,CHAIR POWELL,"If we saw signs that the path of inflation or longer-term inflation expectations were moving materially and persistently beyond levels consistent with our goal, we’d be prepared to adjust the stance of policy."
29,CHAIR POWELL,"The effects of the pandemic on the economy have continued to diminish, but risks to the economic outlook remain."
30,CHAIR POWELL,Progress on vaccinations has limited the spread of COVID-19.
31,CHAIR POWELL,"However, the pace of vaccinations has slowed, and the Delta strain of the virus is spreading quickly in some areas."
32,CHAIR POWELL,Continued progress on vaccinations would support a return to more normal economic conditions.
33,CHAIR POWELL,"The Fed’s policy actions have been guided by our mandate to promote maximum employment and stable prices for the American people, along with our responsibilities to promote the stability of the financial system."
34,CHAIR POWELL,"As the Committee reiterated in today’s policy statement, with inflation having run persistently below 2 percent, we will aim to achieve inflation moderately above 2 percent for some time so that inflation averages 2 percent over time and longer-term inflation expectations remain well anchored at 2 percent."
