,speaker,sentence
0,CHAIRMAN BERNANKE,Good afternoon.
1,CHAIRMAN BERNANKE,The Federal Open Market Committee (FOMC) concluded a two-day meeting earlier today.
2,CHAIRMAN BERNANKE,"As you already know from our statement, the Committee decided, starting next month, to modestly reduce the pace at which it is increasing the size of the Federal Reserve’s balance sheet."
3,CHAIRMAN BERNANKE,"The Committee also clarified its guidance on interest rates, emphasizing that the current near-zero range for the federal funds rate target likely will remain appropriate well past the time that the unemployment rate declines below 6½ percent, especially if projected inflation continues to run below the Committee’s 2 percent longer-run goal."
4,CHAIRMAN BERNANKE,"Today’s policy actions reflect the Committee’s assessment that the economy is continuing to make progress, but that it also has much farther to travel before conditions can be judged normal."
5,CHAIRMAN BERNANKE,"Notably, despite significant fiscal headwinds, the economy has been expanding at a moderate pace, and we expect that growth will pick up somewhat in coming quarters, helped by highly accommodative monetary policy and waning fiscal drag."
6,CHAIRMAN BERNANKE,"The job market has continued to improve, with the unemployment rate having declined further."
7,CHAIRMAN BERNANKE,"At the same time, the recovery clearly remains far from complete, with unemployment still elevated and with both underemployment and long-term unemployment still major concerns."
8,CHAIRMAN BERNANKE,"We have also seen ongoing declines in labor force participation, which likely reflect not only longer-term influences, such as the aging of the population, but also discouragement on the part of potential workers."
9,CHAIRMAN BERNANKE,Inflation has been running below the Committee’s longer-run objective of 2 percent.
10,CHAIRMAN BERNANKE,The Committee recognizes that inflation persistently below its objective could pose risks to economic performance and is monitoring inflation developments carefully for evidence that inflation will move back toward its objective over time.
11,CHAIRMAN BERNANKE,This outlook is broadly consistent with individual economic projections submitted in conjunction with this meeting by the 17 FOMC participants—5 Board members and 12 Reserve Bank presidents.
12,CHAIRMAN BERNANKE,"As always, each participant’s projections are conditioned on his or her own view of appropriate monetary policy."
13,CHAIRMAN BERNANKE,FOMC participants generally expect economic growth to pick up somewhat over the next few years.
14,CHAIRMAN BERNANKE,"Their projections for increases in gross domestic product have a central tendency of 2.2 to 2.3 percent for 2013, rising to between 2.8 and 3.2 percent for next year, with similar growth estimates for 2015 and 2016."
15,CHAIRMAN BERNANKE,"Participants see the unemployment rate, which was 7 percent in November, as continuing to decline."
16,CHAIRMAN BERNANKE,The central tendency of the projections has the unemployment rate falling to between 6.3 and 6.6 percent in the fourth quarter of 2014 and then to between 5.3 and 5.8 percent by the final quarter of 2016.
17,CHAIRMAN BERNANKE,"Meanwhile, FOMC participants continue to see inflation running below our 2 percent objective for a time but moving gradually back toward 2 percent as the economy expands."
