,speaker,sentence
0,CHAIR POWELL,Good afternoon.
1,CHAIR POWELL,"My colleagues and I are strongly committed to bringing inflation back down, and we’re moving expeditiously to do so."
2,CHAIR POWELL,We have both the tools we need and the resolve it will take to restore price stability on behalf of American families and businesses.
3,CHAIR POWELL,The economy and the country have been through a lot over the past two and a half years and have proved resilient.
4,CHAIR POWELL,It is essential that we bring inflation down to our 2 percent goal if we are to have a sustained period of strong labor market conditions that benefit all.
5,CHAIR POWELL,"From the standpoint of our congressional mandate to promote maximum employment and price stability, the current picture is plain to see: The labor market is extremely tight, and inflation is much too high."
6,CHAIR POWELL,"Against this backdrop, today the FOMC raised its policy interest rate by ¾ of a percentage point and anticipates that ongoing increases in the target range for the federal funds rate will be appropriate."
7,CHAIR POWELL,"In addition, we are continuing the process of significantly reducing the size of our balance sheet."
8,CHAIR POWELL,And I’ll have more to say about today’s monetary policy actions after briefly reviewing economic developments.
9,CHAIR POWELL,Recent indicators of spending and production have softened.
10,CHAIR POWELL,"Growth in consumer spending has slowed significantly, in part reflecting lower real disposable income and tighter financial conditions."
11,CHAIR POWELL,"Activity in the housing sector has weakened, in part reflecting higher mortgage rates."
12,CHAIR POWELL,"And after a strong increase in the first quarter, business fixed investment also looks to have declined in the second quarter."
13,CHAIR POWELL,"Despite these developments, the labor market has remained extremely tight, with the unemployment rate near a 50-year low, job vacancies near historical highs, and wage growth elevated."
14,CHAIR POWELL,"Over the past three months, employment rose by an average of 375,000 jobs per July 27, 2022 month—down from the average pace seen earlier in the year, but still robust."
15,CHAIR POWELL,"Improvements in Chair Powell’s Press Conference FINAL labor market conditions have been widespread, including for workers at the lower end of the wage distribution as well as for African Americans and Hispanics."
16,CHAIR POWELL,"Labor demand is very strong, while labor supply remains subdued, with the labor force participation rate little changed since January."
17,CHAIR POWELL,"Overall, the continued strength of the labor market suggests that underlying aggregate demand remains solid."
18,CHAIR POWELL,Inflation remains well above our longer-run goal of 2 percent.
19,CHAIR POWELL,"Over the 12 months ending in May, total PCE prices rose 6.3 percent; excluding the volatile food and energy categories, core PCE prices rose 4.7 percent."
20,CHAIR POWELL,"In June, the 12-month change in the consumer price index came in above expectations at 9.1 percent, and the change in the core CPI was 5.9 percent."
21,CHAIR POWELL,"Notwithstanding the recent slowdown in overall economic activity, aggregate demand appears to remain strong, supply constraints have been larger and longer lasting than anticipated, and price pressures are evident across a broad range of goods and services."
22,CHAIR POWELL,"Although prices for some commodities have turned down recently, the earlier surge in prices of crude oil and other commodities that resulted from Russia’s war on Ukraine has boosted prices for gasoline and food, creating additional upward pressure on inflation."
23,CHAIR POWELL,The Fed’s monetary policy actions are guided by our mandate to promote maximum employment and stable prices for the American people.
24,CHAIR POWELL,"My colleagues and I are acutely aware that high inflation imposes significant hardship, especially on those least able to meet the higher costs of essentials like food, housing, and transportation."
25,CHAIR POWELL,"We are highly attentive to the risks high inflation poses to both sides of our mandate, and we are strongly committed to returning inflation to our 2 percent objective."
26,CHAIR POWELL,"At today’s meeting, the Committee raised the target range for the federal funds rate by ¾ of a percentage point, bringing the target range to 2¼ to 2½ percent."
27,CHAIR POWELL,"And we’re continuing the process of significantly reducing the size of our balance sheet, which plays an important role in firming the stance of monetary policy."
28,CHAIR POWELL,"Over coming months, we will be looking for compelling evidence that inflation is moving down, consistent with inflation returning to 2 percent."
29,CHAIR POWELL,We anticipate that ongoing increases in the target range for the federal funds rate will be appropriate; the pace of those increases will continue to depend on the incoming data and the evolving outlook for the economy.
30,CHAIR POWELL,Today’s increase is the—in the target range is the second 75 basis point increase in as many meetings.
31,CHAIR POWELL,"While another unusually large increase could be appropriate at our next meeting, that is a decision that will depend on the data we get between now and then."
32,CHAIR POWELL,We will continue to make our decisions meeting by meeting and communicating—and communicate our thinking as clearly as possible.
33,CHAIR POWELL,"As the stance of monetary policy tightens further, it likely will become appropriate to slow the pace of increases while we assess how our cumulative policy adjustments are affecting the economy and inflation."
34,CHAIR POWELL,Our overarching focus is using our tools to bring demand into better balance with supply in order to bring inflation back down to our 2 percent goal and to keep longer-term inflation expectations well anchored.
35,CHAIR POWELL,Making appropriate monetary policy in this uncertain environment requires a recognition that the economy often involves—evolves in unexpected ways.
36,CHAIR POWELL,"Inflation has obviously surprised to the upside over the past year, and further surprises could be in store."
37,CHAIR POWELL,We therefore will need to be nimble in responding to incoming data and the evolving outlook.
38,CHAIR POWELL,And we will strive to avoid adding uncertainty in what is already an extraordinarily challenging and uncertain time.
39,CHAIR POWELL,"We are highly attentive to inflation risks and determined to take the measures necessary to return July 27, 2022 inflation to our 2 percent longer-run goal."
40,CHAIR POWELL,This process is likely to involve a period of below- Chair Powell’s Press Conference FINAL trend economic growth and some softening in labor market conditions.
41,CHAIR POWELL,But such outcomes are likely necessary to restore price stability and to set the stage for achieving maximum employment and stable prices over the longer run.
42,CHAIR POWELL,"To conclude: We understand that our actions affect communities, families, and businesses across the country."
43,CHAIR POWELL,Everything we do is in service to our public mission.
44,CHAIR POWELL,We at the Fed will do everything we can to achieve our maximum-employment and price-stability goals.
45,CHAIR POWELL,Thank you.
46,CHAIR POWELL,I look forward to your questions.
56,CHAIR POWELL,Sure.
57,CHAIR POWELL,So we did judge that a 75 basis point increase was the right magnitude in light of the data and in the context of the ongoing increases in the policy rate that we’ve been making.
58,CHAIR POWELL,"I’d say that we wouldn’t hesitate to, to make an even larger move than we did today if the Committee were to conclude that that was—that that were appropriate."
59,CHAIR POWELL,That was not the case at this meeting.
60,CHAIR POWELL,There was very broad support for the move that we made.
61,CHAIR POWELL,You mentioned the—the June meeting.
62,CHAIR POWELL,"We, we had said many times that we were prepared to move aggressively, more aggressively, if inflation continued to disappoint."
63,CHAIR POWELL,"And that’s why we did move to a more aggressive pace at the June meeting, as we said we would do."
