,speaker,sentence
0,CHAIR POWELL,"Good afternoon, everyone, and welcome."
1,CHAIR POWELL,My colleagues at the Federal Reserve and I are dedicated to serving the American people.
2,CHAIR POWELL,We do this by steadfastly pursuing the goals Congress has given us: maximum employment and stable prices.
3,CHAIR POWELL,We are committed to making the best decisions we can based on facts and objective analysis.
4,CHAIR POWELL,Today we decided to lower interest rates.
5,CHAIR POWELL,"As I will explain shortly, we took this step to help keep the U.S. economy strong in the face of some notable developments and to provide insurance against ongoing risks."
6,CHAIR POWELL,The U.S. economy has continued to perform well.
7,CHAIR POWELL,"We are into the 11th year of this economic expansion, and the baseline outlook remains favorable."
8,CHAIR POWELL,The economy grew at a 2½ percent pace in the first half of the year.
9,CHAIR POWELL,"Household spending—supported by a strong job market, rising incomes, and solid consumer confidence—has been the key driver of growth."
10,CHAIR POWELL,"In contrast, business investment and exports have weakened amid falling manufacturing output."
11,CHAIR POWELL,The main reasons appear to be slower growth abroad and trade policy developments—two sources of uncertainty that we’ve been monitoring all year.
12,CHAIR POWELL,"Since the middle of last year, the global growth outlook has weakened, notably in Europe and China."
13,CHAIR POWELL,"Additionally, a number of geopolitical risks, including Brexit, remain unresolved."
14,CHAIR POWELL,"Trade policy tensions have waxed and waned, and elevated uncertainty is weighing on U.S. investment and exports."
15,CHAIR POWELL,Our business contacts around the country have been telling us that uncertainty about trade policy has discouraged them from investing in their businesses.
16,CHAIR POWELL,"Business fixed investment posted a modest decline in the second quarter, and recent indicators point to continued softness."
17,CHAIR POWELL,"Even so, with household spending remaining on a solid footing and with supportive financial conditions, we expect the economy to continue to expand at a moderate rate."
18,CHAIR POWELL,"September 18, 2019 As seen from FOMC participants’ most recent projections, the median expectation for real GDP Chair Powell’s Press Conference FINAL growth remains near 2 percent this year and next before edging down toward its estimated longer-run value."
19,CHAIR POWELL,The job market remains strong.
20,CHAIR POWELL,"The unemployment rate has been near half-century lows for a year and a half, and job gains have remained solid in recent months."
21,CHAIR POWELL,"The pace of job gains has eased this year, but we had expected some slowing after last year’s strong pace."
22,CHAIR POWELL,Participation in the labor force by people in their prime working years has been increasing.
23,CHAIR POWELL,"And wages have been rising, particularly for lower-paying jobs."
24,CHAIR POWELL,People who live and work in low- and middle-income communities tell us that many who have struggled to find work are now getting opportunities to add new and better chapters to their lives.
25,CHAIR POWELL,"This underscores, for us, the importance of sustaining the expansion so that the strong job market reaches more of those left behind."
26,CHAIR POWELL,We expect the job market to remain strong.
27,CHAIR POWELL,The median of participants’ projections for the unemployment rate remains below 4 percent over the next several years.
28,CHAIR POWELL,Inflation continues to run below our symmetric 2 percent objective.
29,CHAIR POWELL,"Over the 12 months through July, total PCE inflation was 1.4 percent and core inflation, which excludes volatile food and energy prices, was 1.6 percent."
30,CHAIR POWELL,"We still expect inflation to rise to 2 percent; the median projection is 1.9 percent this year and 2 percent in 2021.1 However, inflation pressures clearly remain muted, and indicators of longer-term inflation expectations are at the lower end of their historical ranges."
31,CHAIR POWELL,We are mindful that continued below-target inflation could lead to an unwelcome downward slide in longer-term inflation expectations.
32,CHAIR POWELL,"Overall, as we say in our postmeeting statement, we continue to see sustained expansion of economic activity, strong labor market conditions, and inflation near our symmetric 2 percent 1 Chair Powell intended to say that the median projection is 1.9 percent next year."
33,CHAIR POWELL,"September 18, 2019 objective as most likely."
34,CHAIR POWELL,"While this has been our outlook for quite some time, our views about Chair Powell’s Press Conference FINAL the path of interest rates that will best achieve these outcomes have changed significantly over the past year."
35,CHAIR POWELL,"As I mentioned, weakness in global growth and trade policy uncertainty have weighed on the economy and pose ongoing risks."
36,CHAIR POWELL,"These factors, in conjunction with muted inflation pressures, have led us to shift our views about appropriate monetary policy over time toward a lower path for the federal funds rate, and this shift has supported the outlook."
37,CHAIR POWELL,"Of course, this is the role of monetary policy—to adjust interest rates to maintain a strong labor market and keep inflation near our 2 percent objective."
38,CHAIR POWELL,"Today’s decision to lower the federal funds rate target by ¼ percent, to 1.75 percent to 2 percent, is appropriate in light of the global developments I mentioned as well as muted inflation pressures."
