,speaker,sentence
0,CHAIR POWELL,Good afternoon.
1,CHAIR POWELL,"At the Federal Reserve, we are strongly committed to achieving the monetary policy goals that Congress has given us: maximum employment and price stability."
2,CHAIR POWELL,"Today, in support of these goals, the Federal Open Market Committee kept interest rates near zero and updated its assessment of the progress that the economy has made toward the criteria specified in the Committee’s forward guidance for interest rates."
3,CHAIR POWELL,"In addition, in light of the strengthening labor market and elevated inflation pressures, we decided to speed up the reductions in our asset purchases."
4,CHAIR POWELL,"As I will explain, economic developments and changes in the outlook warrant this evolution of monetary policy, which will continue to provide appropriate support for the economy."
5,CHAIR POWELL,"Economic activity is on track to expand at a robust pace this year, reflecting progress on vaccinations and the reopening of the economy."
6,CHAIR POWELL,"Aggregate demand remains very strong, buoyed by fiscal and monetary policy support and the healthy financial positions of households and businesses."
7,CHAIR POWELL,"The rise in COVID cases in recent weeks, along with the emergence of the Omicron variant, pose[s] risks to the outlook."
8,CHAIR POWELL,"Notwithstanding the effects of the virus and supply constraints, FOMC participants continue to foresee rapid growth."
9,CHAIR POWELL,"As shown in our Summary of Economic Projections (SEP), the median projection for real GDP growth stands at 5.5 percent this year and 4 percent next year."
10,CHAIR POWELL,"Amid improving labor market conditions and very strong demand for workers, the economy has been making rapid progress toward maximum employment."
11,CHAIR POWELL,"Job gains have been solid in recent months, averaging 378,000 per month over the last three months."
12,CHAIR POWELL,"The unemployment rate has declined substantially—falling 6/10 of a percentage point since our last December 15, 2021 meeting and reaching 4.2 percent in November."
13,CHAIR POWELL,"The recent improvements in labor market Chair Powell’s Press Conference FINAL conditions have narrowed the differences in employment across groups, especially for workers at the lower end of the wage distribution, as well as for African Americans and Hispanics."
14,CHAIR POWELL,"Labor force participation showed a welcome rise in November—but remains subdued, in part reflecting the aging of the population and retirements."
15,CHAIR POWELL,"In addition, some who otherwise would be seeking work report that they are out of the labor force because of factors related to the pandemic, including caregiving needs and ongoing concerns about the virus."
16,CHAIR POWELL,"At the same time, employers are having difficulties filling job openings, and wages are rising at their fastest pace in many years."
17,CHAIR POWELL,"How long the labor shortages will persist is unclear, particularly if additional waves of the virus occur."
18,CHAIR POWELL,"Looking ahead, FOMC participants project the labor market to continue to improve, with the median projection for the unemployment rate declining to 3.5 percent by the end of the year."
19,CHAIR POWELL,"Compared with the projections made in September, participants have revised their unemployment rate projections noticeably lower for this year and next."
20,CHAIR POWELL,Supply and demand imbalances related to the pandemic and [to] the reopening of the economy have continued to contribute to elevated levels of inflation.
21,CHAIR POWELL,"In particular, bottlenecks and supply constraints are limiting how quickly production can respond to higher demand in the near term."
22,CHAIR POWELL,"These problems have been larger and longer lasting than anticipated, exacerbated by waves of the virus."
23,CHAIR POWELL,"As a result, overall inflation is running well above our 2 percent longer-run goal and will likely continue to do so well into next year."
24,CHAIR POWELL,"While the drivers of higher inflation have been predominantly connected to the dislocations caused by the pandemic, price increases have now spread to a broader range of goods and services."
25,CHAIR POWELL,"Wages have also risen briskly, but, thus far, wage growth has not been a major contributor to the elevated levels of inflation."
26,CHAIR POWELL,"We are attentive to the risks that persistent real wage growth in excess of productivity [growth] could put December 15, 2021 upward pressure on inflation."
27,CHAIR POWELL,"Like most forecasters, we continue to expect inflation to decline to Chair Powell’s Press Conference FINAL levels closer to our 2 percent longer-run goal by the end of next year."
28,CHAIR POWELL,The median inflation projection of FOMC participants falls from 5.3 percent this year to 2.6 percent next year; this trajectory is notably higher than projected in September.
29,CHAIR POWELL,"We understand that high inflation imposes significant hardship, especially on those least able to meet the higher costs of essentials like food, housing, and transportation."
30,CHAIR POWELL,We are committed to our price-stability goal.
31,CHAIR POWELL,We will use our tools both to support the economy and a strong labor market and to prevent higher inflation from becoming entrenched.
32,CHAIR POWELL,We will be watching carefully to see whether the economy is evolving in line with expectations.
33,CHAIR POWELL,The Fed’s monetary policy actions have been guided by our mandate to promote maximum employment and stable prices for the American people.
34,CHAIR POWELL,"In support of these goals, the Committee reaffirmed the 0 to ¼ percent target range for the federal funds rate."
