,speaker,sentence
0,CHAIRMAN BERNANKE,Good afternoon.
1,CHAIRMAN BERNANKE,Earlier today the Federal Open Market Committee (FOMC) approved new measures to support the recovery and employment growth.
2,CHAIRMAN BERNANKE,"I’ll get to the specifics of our actions in a few moments, but I’ll first describe the economic conditions that motivated the Committee’s decision to take additional actions."
3,CHAIRMAN BERNANKE,"As you know, the Federal Reserve conducts monetary policy under a dual mandate from Congress to promote maximum employment and price stability."
4,CHAIRMAN BERNANKE,The United States has enjoyed broad price stability since the mid-1990s and continues to do so today.
5,CHAIRMAN BERNANKE,"The employment situation, however, remains a grave concern."
6,CHAIRMAN BERNANKE,"While the economy appears to be on a path of moderate recovery, it isn’t growing fast enough to make significant progress reducing the unemployment rate."
7,CHAIRMAN BERNANKE,Fewer than half of the 8 million jobs lost in the recession have been restored.
8,CHAIRMAN BERNANKE,"And, at 8.1 percent, the unemployment rate is nearly unchanged since the beginning of the year and is well above normal levels."
9,CHAIRMAN BERNANKE,The weak job market should concern every American.
10,CHAIRMAN BERNANKE,"High unemployment imposes hardship on millions of people, and it entails a tremendous waste of human skills and talents."
11,CHAIRMAN BERNANKE,"Five million Americans have been unemployed for more than six months, and millions more have left the labor force—many of them doubtless because they have given up on finding suitable work."
12,CHAIRMAN BERNANKE,"As the skills of the long-term unemployed atrophy and as their connections to the labor market wither, they may find it increasingly difficult to get good jobs, to their and their families’ cost, of course, but also to the detriment of our nation’s productive potential."
13,CHAIRMAN BERNANKE,"To help bolster the recovery and promote price stability, the FOMC has provided unprecedented levels of policy accommodation in recent years."
14,CHAIRMAN BERNANKE,"With our main policy interest rate near its effective lower bound, we have been using two complementary tools to carry out monetary policy—balance sheet actions and forward guidance regarding how long we anticipate maintaining exceptional levels of policy accommodation."
15,CHAIRMAN BERNANKE,"While providing this support, we have been prudent, carefully weighing the potential benefits and costs of each new policy action, and recognizing that monetary policy, particularly in the current circumstances, cannot cure all economic ills."
16,CHAIRMAN BERNANKE,The FOMC has taken several actions this year.
17,CHAIRMAN BERNANKE,"In January, it extended its forward guidance, stating that it anticipated that the federal funds rate will remain near current levels until late 2014."
18,CHAIRMAN BERNANKE,"In June, the Committee decided to continue through the end of the year the previously established program to extend the average maturity of the securities it holds by buying longer-term securities and selling an equivalent amount of shorter-term securities."
19,CHAIRMAN BERNANKE,"However, incoming data confirm that the modest pace of growth continues to be inadequate to generate much progress on unemployment."
20,CHAIRMAN BERNANKE,"With inflation anticipated to run at or below our 2 percent objective, the Committee has become convinced that further policy accommodation is warranted to strengthen the recovery and support the gains we have begun to see in housing and other sectors."
21,CHAIRMAN BERNANKE,"Accordingly, the FOMC decided today on new actions, electing to expand its purchases of securities and extend its forward guidance regarding the federal funds rate."
22,CHAIRMAN BERNANKE,"Specifically, the Committee decided to purchase additional agency mortgage-backed securities, or MBS, at a pace of $40 billion per month."
23,CHAIRMAN BERNANKE,The new MBS purchases—combined with the existing maturity extension program and the continued reinvestment of principal payments from agency debt and agency MBS already on our balance sheet—will result in an increase in our holdings of longer-term securities of about $85 billion each month for the remainder of the year.
24,CHAIRMAN BERNANKE,"The program of MBS purchases should increase the downward pressure on long-term interest rates more generally, but also on mortgage rates, specifically, which should provide further support for the housing sector by encouraging home purchases and refinancing."
25,CHAIRMAN BERNANKE,The Committee also took two steps to underscore its commitment to ongoing support for the recovery.
26,CHAIRMAN BERNANKE,"First, the Committee will closely monitor incoming information on economic and financial developments in coming months, and if we do not see substantial improvement in the outlook for the labor market, we will continue the MBS purchase program, undertake additional asset purchases, and employ our policy tools as appropriate until we do."
27,CHAIRMAN BERNANKE,We will be looking for the sort of broad-based growth in jobs and economic activity that generally signal sustained improvement in labor market conditions and declining unemployment.
28,CHAIRMAN BERNANKE,"Of course, in determining the size, pace, and composition of any additional asset purchases, we will, as always, take appropriate account of the inflation outlook and of their efficacy and costs."
29,CHAIRMAN BERNANKE,"Additionally, the Committee emphasized that it expects a highly accommodative stance of monetary policy to remain appropriate for a considerable time after the economic recovery strengthens."
30,CHAIRMAN BERNANKE,This should provide greater assurance to households and businesses that policy accommodation will remain even as the economy picks up.
31,CHAIRMAN BERNANKE,"In particular, the Committee today kept the target range for the federal funds rate at 0 to ¼ percent and stated that it anticipates that exceptionally low levels for the federal funds rate are likely to be warranted at least through mid-2015."
32,CHAIRMAN BERNANKE,"In conjunction with today’s meeting, FOMC participants—the 7 Board members and 12 Reserve Bank presidents—submitted their individual economic projections and policy assessments for the years 2012 through 2015 and over the longer run."
33,CHAIRMAN BERNANKE,Committee participants’ projections for the unemployment rate in the fourth quarter of this year have a central tendency of 8.0 to 8. remain somewhat above participants’ estimates of the longer-run normal rate of unemployment.
34,CHAIRMAN BERNANKE,Participants’ projections of inflation have a central tendency of 1.7 percent to 1.8 percent for this year and 1.8 percent to 2.0 percent for 2015.
35,CHAIRMAN BERNANKE,"While the economy appears to be advancing at a moderate pace, with some improvements appearing in housing and elsewhere, FOMC participants see an economic outlook that remains uncertain."
36,CHAIRMAN BERNANKE,"The economy continues to face economic headwinds, including the situation in Europe; tight credit for some borrowers; and fiscal contraction at the federal, state, and local levels."
37,CHAIRMAN BERNANKE,"In addition, strains in global financial markets continue to pose significant downside risks."
38,CHAIRMAN BERNANKE,"Before I take your questions, I’d like to briefly address three concerns that have been raised about the Federal Reserve’s accommodative monetary policy."
39,CHAIRMAN BERNANKE,The first is the notion that the Federal Reserve’s securities purchases are akin to fiscal spending.
40,CHAIRMAN BERNANKE,The second is that a policy of very low rates hurts savers.
41,CHAIRMAN BERNANKE,The third is that the Federal Reserve’s policies risk inflation down the road.
42,CHAIRMAN BERNANKE,"On the first concern, I want to emphasize that the Fed’s purchases of longer-term securities are not comparable to government spending."
43,CHAIRMAN BERNANKE,"The Federal Reserve buys financial assets, not goods and services."
44,CHAIRMAN BERNANKE,"Ultimately, the Federal Reserve will normalize its balance sheet by selling these financial assets back into the market or by allowing them to mature."
45,CHAIRMAN BERNANKE,"In the interim, the Federal Reserve’s earnings from its holdings of securities are remitted to the Treasury."
46,CHAIRMAN BERNANKE,"In fact, the odds are strong that the Fed’s asset purchase programs, both through their net interest earnings and by strengthening the overall economy, will help reduce rather than increase the federal deficit and debt."
47,CHAIRMAN BERNANKE,"On the second concern, my colleagues and I are very much aware that holders of interest-bearing assets, such as certificates of deposit, are receiving very low returns."
48,CHAIRMAN BERNANKE,"But low interest rates also support the value of many other assets that Americans own, such as homes and businesses large and small."
49,CHAIRMAN BERNANKE,"Indeed, in general, healthy investment returns cannot be sustained in a weak economy, and, of course, it is difficult to save for retirement or other goals without the income from a job."
50,CHAIRMAN BERNANKE,"Thus, while low interest rates do impose some costs, Americans will ultimately benefit most from the healthy and growing economy that low interest rates help promote."
51,CHAIRMAN BERNANKE,"And finally, on inflation: Inflation has varied in recent years with swings in global food and fuel prices caused by a range of factors, such as drought and geopolitical tensions."
52,CHAIRMAN BERNANKE,"However, overall inflation has averaged very close to the Committee’s goal of 2 percent per year for quite a few years now, and a variety of measures show that longer-term inflation expectations are quite stable."
53,CHAIRMAN BERNANKE,The Federal Reserve is fully committed to both sides of its mandate—to price stability as well as to maximum employment—and it has both the tools and the will to act at the appropriate time to avoid any emerging threat to price stability.
54,CHAIRMAN BERNANKE,Thank you.
55,CHAIRMAN BERNANKE,I’d be happy to respond to your questions.
59,CHAIRMAN BERNANKE,Yes.
60,CHAIRMAN BERNANKE,We’ll be looking for signs that the economy is strong enough to promote improvement and sustained improvement in labor market conditions and declines in unemployment.
61,CHAIRMAN BERNANKE,"I mean, that’s—we’re not going to be able to sustain purchases until we’re all the way back to full employment, that’s not the objective."
62,CHAIRMAN BERNANKE,"The idea is to quicken the recovery, to help the economy begin to grow quickly enough to generate new jobs and reduce the unemployment rate."
63,CHAIRMAN BERNANKE,So that’s the criterion we’re looking at.
68,CHAIRMAN BERNANKE,"Well, we’ve been talking about our communications at the FOMC and trying to think about how best to communicate to the public, you know, what our policy reaction function, so to speak, is."
69,CHAIRMAN BERNANKE,"And we haven’t, to this point, come to a set of numbers, a set of data that we can put out."
70,CHAIRMAN BERNANKE,But what we’re trying to convey here is that we’re not going to be premature in removing policy accommodation.
71,CHAIRMAN BERNANKE,"Even after the economy starts to recover more quickly, even after the unemployment rate begins to move down more decisively, we’re not going to rush to begin to tighten policy."
72,CHAIRMAN BERNANKE,We’re going to give it some time to make sure the recovery is well established.
78,CHAIRMAN BERNANKE,"Well, our policy approach doesn’t involve intentionally trying to raise inflation."
79,CHAIRMAN BERNANKE,That’s not the objective.
80,CHAIRMAN BERNANKE,The idea is to make sure we provide enough support so the economy will grow fast enough to bring unemployment down over time.
81,CHAIRMAN BERNANKE,"I mean, as we look back at the last six months or so, we’ve seen unemployment at basically the same place it was in January."
82,CHAIRMAN BERNANKE,"We’ve seen not enough jobs growth to bring down the unemployment rate, and what we need to see is more progress."
83,CHAIRMAN BERNANKE,And that’s what we will be looking at.
84,CHAIRMAN BERNANKE,"In terms of the mid-2015 date, we think by that point that the economy will be recovering, we’ll be providing the support it needs."
85,CHAIRMAN BERNANKE,"But if you look at our projections, you’ll see it doesn’t involve any inflation, that we still believe that inflation is going to be close to our 2 percent target."
88,CHAIRMAN BERNANKE,"Well, if inflation goes above the target level, as we talked about in our statement in January, we take a balanced approach."
89,CHAIRMAN BERNANKE,"We bring inflation back to the target over time, but we do it in a way that takes into account the deviations of both of our objectives, you know, from their targets."
95,CHAIRMAN BERNANKE,"Well, our assessment—I talked about this at my remarks at Jackson Hole—our assessment, and that of the research literature, is that the policies that we’ve undertaken have had real benefits for the economy—that they have provided some support, that they have eased financial conditions and help reduce unemployment."
96,CHAIRMAN BERNANKE,"All that being said, monetary policy, as I’ve said many times, is not a panacea."
97,CHAIRMAN BERNANKE,It’s not by itself able to solve these problems.
98,CHAIRMAN BERNANKE,We’re looking for policymakers in other areas to do their part.
99,CHAIRMAN BERNANKE,"We’ll do our part, and we’ll try to make sure that unemployment moves in the right direction, but we can’t solve this problem by ourselves."
101,CHAIRMAN BERNANKE,"Well, what happens is going to depend on where the economy goes—how much ultimate accommodation we give the economy."
102,CHAIRMAN BERNANKE,The 0.4 percent you’re referring to is the change in the forecast between the last projection and this one.
103,CHAIRMAN BERNANKE,"But remember, people make projections assuming that policy is appropriate."
104,CHAIRMAN BERNANKE,"So some of them may have assumed these policies in their last projections, and not all are assuming these policies in this projection."
105,CHAIRMAN BERNANKE,So that’s probably a little bit of an understatement of what we think we can get.
106,CHAIRMAN BERNANKE,"But in any case, again, I want to be clear that while I think we can make a meaningful and significant contribution to this problem—to reducing this problem, we can’t solve it."
107,CHAIRMAN BERNANKE,We don’t have tools that are strong enough to solve the unemployment problem.
112,CHAIRMAN BERNANKE,"Well, the ultimate effect is going to depend, of course, on how much we end up doing, and that, in turn, is going to depend on what the economy does."
113,CHAIRMAN BERNANKE,This is a conditional program; we’re going to be providing accommodation according to how the economy evolves.
114,CHAIRMAN BERNANKE,"I think that’s the virtue of putting it this way, is that if the economy is weaker, we’ll provide more support; if the economy strengthens on its own or other headwinds die down, then it will require less support."
115,CHAIRMAN BERNANKE,So the amount of support we provide is going to depend on how the economy evolves.
116,CHAIRMAN BERNANKE,"We do think that these policies can bring interest rates down—not just Treasury rates, but a whole range of rates, including mortgage rates and rates for corporate bonds and other types of important interest rates."
117,CHAIRMAN BERNANKE,It also affects stock prices.
118,CHAIRMAN BERNANKE,"It affects other asset prices—home prices, for example."
119,CHAIRMAN BERNANKE,"So looking at all the different channels of effect, we think it does have impact on the economy."
120,CHAIRMAN BERNANKE,"It will have impact on the labor market, but, as again, the way I would describe it is a meaningful effect, a significant effect, but not a panacea, not a solution for the whole issue."
121,CHAIRMAN BERNANKE,"We’re just trying to get the economy moving in the right direction, to make sure that we don’t stagnate at high levels of unemployment, that we’re making progress towards more acceptable levels of unemployment."
127,CHAIRMAN BERNANKE,"Well, there’s a variety of possibilities, and we continue to look at all different options."
128,CHAIRMAN BERNANKE,"But the two primary types of tools, as I’ve discussed, are balance sheet actions—and, of course, we can restructure those, change those in various ways; the other type of tool is communication tools."
129,CHAIRMAN BERNANKE,And we could—we continue to work on how best to communicate with the public and how best to assure the public that the Fed will remain accommodative long enough to ensure recovery.
130,CHAIRMAN BERNANKE,"So, working with our communications tools, clarifying our response to economic conditions, might be one way in which we could further provide accommodation."
