,speaker,sentence
0,CHAIR YELLEN,Good afternoon.
1,CHAIR YELLEN,The Federal Open Market Committee concluded its June meeting earlier today.
2,CHAIR YELLEN,"As was indicated in our policy statement, the Committee decided to make another modest reduction in the pace of its purchases of longer-term securities."
3,CHAIR YELLEN,The Committee maintained its forward guidance regarding the federal funds rate target and reaffirmed its view that a highly accommodative stance of monetary policy remains appropriate.
4,CHAIR YELLEN,Today’s policy actions reflect the Committee’s assessment that the economy is continuing to make progress toward our objectives of maximum employment and price stability.
5,CHAIR YELLEN,"In the labor market, conditions have improved further."
6,CHAIR YELLEN,"The unemployment rate, at 6.3 percent, is four-tenths lower than at the time of our March meeting, and the broader U-6 measure—which includes marginally attached workers and those working part time but preferring full-time work—has fallen by a similar amount."
7,CHAIR YELLEN,"Even given these declines, however, unemployment remains elevated, and a broader assessment of indicators suggests that underutilization in the labor market remains significant."
8,CHAIR YELLEN,"Although real GDP declined in the first quarter, this decline appears to have resulted mainly from transitory factors."
9,CHAIR YELLEN,"Private domestic final demand—that is, spending by domestic households and businesses—continued to expand in the first quarter, and the limited set of indicators of spending and production in the second quarter have picked up."
10,CHAIR YELLEN,The Committee thus believes that economic activity is rebounding in the current quarter and will continue to expand at a moderate pace thereafter.
11,CHAIR YELLEN,"Overall, the Committee continues to see sufficient underlying strength in the economy to support ongoing improvement in the labor market."
12,CHAIR YELLEN,"Inflation has continued to run below the Committee’s 2 percent objective, and the Committee remains mindful that inflation running persistently below its objective could pose June 18, 2014 risks to economic performance."
13,CHAIR YELLEN,"Given that longer-term inflation expectations appear to be well Chair Yellen’s Press Conference FINAL anchored, and in light of the ongoing recovery in the United States and in many economies around the world, the Committee continues to expect inflation to move gradually back toward its objective."
14,CHAIR YELLEN,The Committee will continue to assess incoming data carefully to ensure that policy is consistent with attaining the FOMC’s longer-run objectives of maximum employment and inflation of 2 percent.
15,CHAIR YELLEN,This outlook is reflected in the individual economic projections submitted in conjunction with this meeting by the FOMC participants.
16,CHAIR YELLEN,"As always, each participant’s projections are conditioned on his or her own views of appropriate monetary policy."
17,CHAIR YELLEN,The central tendency of the unemployment rate projections is slightly lower than in the March projections and now stands at 6.0 to 6.1 percent at the end of this year.
18,CHAIR YELLEN,"From there, Committee participants generally see the unemployment rate declining to its longer-run normal level by the end of 2016."
19,CHAIR YELLEN,"The central tendency of the projections for real GDP growth is 2.1 to 2.3 percent for 2014, down notably from the March projections, largely because of the unexpected contraction in the first quarter."
20,CHAIR YELLEN,"Over the next two years, the projections for real GDP growth remain somewhat above the estimates of longer-run normal growth."
21,CHAIR YELLEN,"Finally, FOMC participants continue to see inflation moving only gradually back toward 2 percent over time as the economy expands."
22,CHAIR YELLEN,"The central tendency of the inflation projections is 1.5 to 1.7 percent in 2014, rising to 1.6 to 2 percent in 2016."
23,CHAIR YELLEN,"As I noted at the outset, the Committee decided today to make another measured reduction in the pace of asset purchases."
24,CHAIR YELLEN,"Starting next month, we will be purchasing $35 billion of securities per month, down $10 billion per month from our current rate."
25,CHAIR YELLEN,"Even after today’s action takes effect, we will continue to expand our holdings of longer-term securities, and we June 18, 2014 will also continue to roll over maturing Treasury securities and reinvest principal payments from Chair Yellen’s Press Conference FINAL the FOMC’s holdings of agency debt and agency mortgage-backed securities in agency mortgage-backed securities."
26,CHAIR YELLEN,"These sizable and still-increasing holdings will continue to put downward pressure on longer-term interest rates, support mortgage markets, and make financial conditions more accommodative, helping to support job creation and a return of inflation to the Committee’s objective."
27,CHAIR YELLEN,Today’s announced reduction in the pace of asset purchases reflects the Committee’s expectation that progress toward its economic objectives will continue.
28,CHAIR YELLEN,"If incoming information broadly supports the Committee’s expectation of ongoing improvement in labor markets and inflation moving back over time toward its longer-run objective, the Committee will likely continue to reduce the pace of asset purchases in measured steps at future meetings."
