,speaker,sentence
0,CHAIR POWELL,Good afternoon.
1,CHAIR POWELL,I would like to start by noting that it has been a full year since the pandemic arrived with force on our shores.
2,CHAIR POWELL,"Looking back, it was clear that addressing a fast-moving global pandemic would be plainly and primarily the realm of health-care providers and experts, and we are grateful to them and to all the essential workers for their service and sacrifice."
3,CHAIR POWELL,The danger to the U.S. economy was also clear.
4,CHAIR POWELL,"Congress provided by far the fastest and largest response to any postwar economic downturn, offering fiscal support for households, businesses, health-care providers, and state and local governments."
5,CHAIR POWELL,"Here at the Federal Reserve, we rapidly deployed our full range of tools to provide relief and stability, to ensure that the recovery will be as strong as possible, and to limit lasting damage to the economy."
6,CHAIR POWELL,We are strongly committed to achieving the monetary policy goals that Congress has given us: maximum employment and price stability.
7,CHAIR POWELL,"The economic fallout has been real and widespread, but with the benefit of perspective, we can say that some of the very worst economic outcomes have been avoided by swift and forceful action—from Congress, from across government, and in cities and towns across the country."
8,CHAIR POWELL,"More people held on to their jobs, more businesses kept their doors open, and more incomes were saved as a result of these swift and forceful policy actions."
9,CHAIR POWELL,"And while we welcome these positive developments, no one should be complacent."
10,CHAIR POWELL,"At the Fed, we will continue to provide the economy the support that it needs for as long as it takes."
11,CHAIR POWELL,Today the FOMC kept interest rates near zero and maintained our sizable asset purchases.
12,CHAIR POWELL,"These measures, along with our strong guidance on interest rates and on our balance sheet, will ensure that monetary policy will continue to deliver powerful support to the economy until the recovery is complete."
13,CHAIR POWELL,The path of the economy continues to depend significantly on the course of the virus and the measures undertaken to control its spread.
14,CHAIR POWELL,"Since January, the number of new cases, hospitalizations, and deaths has fallen, and ongoing vaccinations offer hope for a return to more normal conditions later this year."
15,CHAIR POWELL,"In the meantime, continued observance of social-distancing measures and wearing masks will help us reach that goal as soon as possible."
16,CHAIR POWELL,"The economic recovery remains uneven and far from complete, and the path ahead remains uncertain."
17,CHAIR POWELL,"Following the moderation in the pace of the recovery that began toward the end of last year, indicators of economic activity and employment have turned up recently, although the sectors of the economy most adversely affected by the resurgence of the virus and by greater social distancing remain weak."
18,CHAIR POWELL,Household spending on goods has risen notably so far this year.
19,CHAIR POWELL,"In contrast, household spending on services remains low, especially in services that typically require people to gather closely, including travel and hospitality."
20,CHAIR POWELL,"The housing sector has more than fully recovered from the downturn, while business investment and manufacturing production have also picked up."
21,CHAIR POWELL,"The overall recovery in economic activity since last spring is due importantly to unprecedented fiscal and monetary policy actions, which have provided essential support to households, businesses, and communities."
22,CHAIR POWELL,"The recovery has progressed more quickly than generally expected, and forecasts from FOMC participants for economic growth this year have been revised up notably since our December Summary of Economic Projections."
23,CHAIR POWELL,"In commenting on the stronger outlook, participants noted progress on vaccinations as well as recent fiscal policy."
24,CHAIR POWELL,"As with overall economic activity, conditions in the labor market have turned up recently."
25,CHAIR POWELL,"Employment rose by 379,000 in February, as the leisure and hospitality sector recouped about March 17, 2021 two-thirds of the jobs that were lost in December and January."
26,CHAIR POWELL,"Nonetheless, employment in this Chair Powell’s Press Conference FINAL sector is more than 3 million below its level at the onset of the pandemic."
27,CHAIR POWELL,"For the economy as a whole, employment is 9.5 million below its pre-pandemic level."
28,CHAIR POWELL,"The unemployment rate remains elevated at 6.2 percent in February; this figure understates the shortfall in employment, particularly as participation in the labor market remains notably below pre-pandemic levels."
29,CHAIR POWELL,"Looking ahead, FOMC participants project the unemployment rate to continue to decline; the median projection is 4.5 percent at the end of this year and moves down to 3.5 percent by the end of 2023."
30,CHAIR POWELL,"The economic downturn has not fallen equally on all Americans, and those least able to shoulder the burden have been the hardest hit."
31,CHAIR POWELL,"In particular, the high level of joblessness has been especially severe for lower-wage workers in the service sector and for African Americans and Hispanics."
32,CHAIR POWELL,The economic dislocation has upended many lives and created great uncertainty about the future.
33,CHAIR POWELL,Overall inflation remains below our 2 percent longer-run objective.
34,CHAIR POWELL,"Over the next few months, 12-month measures of inflation will move up as the very low readings from March and April of last year fall out of the calculation."
35,CHAIR POWELL,"Beyond these base effects, we could also see upward pressure on prices if spending rebounds quickly as the economy continues to reopen, particularly if supply bottlenecks limit how quickly production can respond in the near term."
36,CHAIR POWELL,"However, these one-time increases in prices are likely to have only transient effects on inflation."
37,CHAIR POWELL,The median inflation projection of FOMC participants is 2.4 percent this year and declines to 2 percent next year before moving back up by the end of 2023.
38,CHAIR POWELL,"The Fed’s response to this crisis has been guided by our mandate to promote maximum employment and stable prices for the American people, along with our responsibilities to promote the financial—the stability of the financial system."
39,CHAIR POWELL,"As we say in our Statement on March 17, 2021 Longer-Run Goals and Monetary Policy Strategy, we view maximum employment as a “broad-Chair Powell’s Press Conference FINAL based and inclusive goal.” Our ability to achieve maximum employment in the years ahead depends importantly on having longer-term inflation expectations well anchored at 2 percent."
40,CHAIR POWELL,"As the Committee reiterated in today’s policy statement, with inflation running persistently below 2 percent, we will aim to achieve inflation moderately above 2 percent for some time so that inflation averages 2 percent over time and longer-term inflation expectations remain well anchored at 2 percent."
41,CHAIR POWELL,We expect to maintain an accommodative stance of monetary policy until these employment and inflation outcomes are achieved.
42,CHAIR POWELL,"With regard to interest rates, we continue to expect it will be appropriate to maintain the current 0 to ¼ percent target range for the federal funds rate until labor market conditions have reached levels consistent with the Committee’s assessment of maximum employment and inflation has risen to 2 percent and is on track to moderately exceed 2 percent for some time."
43,CHAIR POWELL,"I would note that a transitory rise in inflation above 2 percent, as seems likely to occur this year, would not meet this standard."
44,CHAIR POWELL,"In addition, we will continue to increase our holdings of Treasury securities by at least $80 billion per month and of agency mortgage-backed securities by at least $40 billion per month until substantial further progress has been made toward our maximum-employment and price-stability goals."
45,CHAIR POWELL,The increase in our balance sheet since last March has materially eased financial conditions and is providing substantial support to the economy.
46,CHAIR POWELL,"The economy is a long way from our employment and inflation goals, and it is likely to take some time for substantial further progress to be achieved."
47,CHAIR POWELL,"Our forward guidance for the federal funds rate, along with our balance sheet guidance, will ensure that the stance of monetary policy remains highly accommodative as the recovery progresses."
48,CHAIR POWELL,"Our guidance is outcome based and ties the path of the federal funds rate and the March 17, 2021 balance sheet to progress toward reaching our employment and inflation goals."
49,CHAIR POWELL,"Overall, our Chair Powell’s Press Conference FINAL interest rate and balance sheet tools are providing powerful support to the economy and will continue to do so."
50,CHAIR POWELL,"To conclude, we understand that our actions affect communities, families, and businesses across the country."
51,CHAIR POWELL,Everything we do is in service to our public mission.
52,CHAIR POWELL,We are committed to using our full range of tools to support the economy and to help assure that the recovery from this difficult period will be as robust as possible.
53,CHAIR POWELL,Thank you.
54,CHAIR POWELL,I look forward to your questions.
60,CHAIR POWELL,[Laughter] Not yet.
61,CHAIR POWELL,"So, as you—as you pointed out, we’ve said that we would continue asset purchases at this pace until we see substantial further progress."
62,CHAIR POWELL,"And that’s actual progress, not forecast progress."
63,CHAIR POWELL,"So—and that’s a difference from, from our past approach."
64,CHAIR POWELL,"So—and what we mean by that is, is pretty straightforward."
65,CHAIR POWELL,"It is, we want to see that, that the labor markets have moved—labor market conditions have moved—you know, have made substantial progress toward maximum employment, and inflation has made substantial progress toward the 2 percent goal."
66,CHAIR POWELL,That’s what we’re going to want to see.
67,CHAIR POWELL,"Now, that obviously includes an element of judgment."
68,CHAIR POWELL,And when we see—we’ll be—we’ll be carefully looking ahead.
69,CHAIR POWELL,"We, we also understand that we, we will want to provide as much advance notice of any potential taper as possible."
70,CHAIR POWELL,"So when we see that we’re on track, when we see actual data coming in that suggests that we’re on track to perhaps achieve substantial further progress, then we’ll say so."
71,CHAIR POWELL,And we’ll say so well in advance of any decision to actually taper.
74,CHAIR POWELL,"I, I don’t see that at all."
75,CHAIR POWELL,"You know, we, we have a, a range of perspectives on the Committee."
76,CHAIR POWELL,I welcome that.
77,CHAIR POWELL,"And, you know, we, we have—we debate things, we discuss things, and we always come together around a—around a, a solution."
78,CHAIR POWELL,"But, you know, the, the strong bulk of the Committee is, is not showing a rate increase during this forecast period."
79,CHAIR POWELL,"And, you know, as, as data improve, as the outlook improves very significantly since the December meeting, you would expect forecasts to move up."
80,CHAIR POWELL,It’s probably not a surprise that some people would bring in their estimate of the appropriate time for liftoff.
81,CHAIR POWELL,"Nonetheless, you know, the bulk of the Committee—the, the largest part by far of the Committee is, is—doesn’t show a rate increase during this period."
82,CHAIR POWELL,"And, again, part of that is wanting to see actual data rather than just a forecast at this point."
83,CHAIR POWELL,"We do expect that we’ll begin to make faster progress on both spending—you know, labor markets and inflation as the year goes on because of the progress with the vaccines, because of the fiscal support that we’re getting."
84,CHAIR POWELL,We expect that to happen.
85,CHAIR POWELL,"But, you know, we’ll have to see it first."
93,CHAIR POWELL,"Victoria, we’ll have something to announce on that in coming days."
94,CHAIR POWELL,And I’m not going to expound upon your questions.
96,CHAIR POWELL,"Because, because that one—I’m just going to say that we’ll have something in coming days."
103,CHAIR POWELL,"Well, let me say, as we say in our Statement on Longer-Run Goals and Monetary Policy Strategy, we look to a range of indicators on the labor market."
104,CHAIR POWELL,"We never only looked at the unemployment rate, which is the only indicator of, of labor market outcomes that’s in the SEP. We look at a very broad range."
105,CHAIR POWELL,"You hear us talk all the time about participation; about employment to population, which is the combination of the two; about different measures of, of unemployment."
106,CHAIR POWELL,"So it’s wages, it’s, it’s the job flows, it’s, you know, all of those things."
107,CHAIR POWELL,They go into an assessment—disparities of various groups.
108,CHAIR POWELL,All that goes into an assessment of maximum employment.
109,CHAIR POWELL,"The, the—trying to incorporate all of that into the Summary of Economic Projections would not be practical."
110,CHAIR POWELL,"You know, obviously, the thing that we do include is just the unemployment rate, and that’s a very insufficient statistic."
111,CHAIR POWELL,"So—it, it doesn’t include a lot of other things that we—that we do look at."
