,speaker,sentence
0,CHAIR POWELL,Good afternoon.
1,CHAIR POWELL,"At the Federal Reserve, we are strongly committed to achieving the monetary policy goals that Congress has given us: maximum employment and price stability."
2,CHAIR POWELL,"Today, the Federal Open Market Committee kept interest rates near zero and maintained our current pace of asset purchases."
3,CHAIR POWELL,"These measures, along with our strong guidance on interest rates and on our balance sheet, will ensure that monetary policy will continue to support the economy until the recovery is complete."
4,CHAIR POWELL,Progress on vaccinations and unprecedented fiscal policy actions are also providing strong support to the recovery.
5,CHAIR POWELL,Indicators of economic activity and employment have continued to strengthen.
6,CHAIR POWELL,"Real GDP rose at a robust 6.4 percent pace in the first half of the year, and growth is widely expected to continue at a strong pace in the second half."
7,CHAIR POWELL,"The sectors most adversely affected by the pandemic have improved in recent months, but the rise in COVID-19 cases has slowed their recovery."
8,CHAIR POWELL,"Household spending rose at an especially rapid pace over the first half of the year but flattened out in July and August as spending softened in COVID-sensitive sectors, such as travel and restaurants."
9,CHAIR POWELL,"Additionally, in some industries, near-term supply constraints are restraining activity."
10,CHAIR POWELL,"These constraints are particularly acute in the motor vehicle industry, where the worldwide shortage of semiconductors has sharply curtailed production."
11,CHAIR POWELL,"Partly reflecting the effects of the virus and supply constraints, forecasts from FOMC participants for economic growth this year have been revised somewhat lower since our June Summary of Economic Projections, but participants still foresee rapid growth."
12,CHAIR POWELL,"As with overall economic activity, conditions in the labor market have continued to improve."
13,CHAIR POWELL,"Demand for labor is very strong, and job gains averaged 750,000 per month over the past three months."
14,CHAIR POWELL,"In August, however, job gains slowed markedly, with the slowdown concentrated in sectors most sensitive to the pandemic, including leisure and hospitality."
15,CHAIR POWELL,"The unemployment rate was 5.2 percent in August, and this figure understates the shortfall in employment, particularly as participation in the labor market has not moved up from the low rates that have prevailed for most of the past year."
16,CHAIR POWELL,"Factors related to the pandemic, such as caregiving needs and ongoing fears of the virus, appear to be weighing on employment growth."
17,CHAIR POWELL,"These factors should diminish with progress on containing the virus, leading to more rapid gains in employment."
18,CHAIR POWELL,"Looking ahead, FOMC participants project the labor market to continue to improve, with the median projection for the unemployment rate standing at 4.8 percent at the end of this year and 3.5 percent in 2023 and ’24."
19,CHAIR POWELL,"The economic downturn has not fallen equally on all Americans, and those least able to shoulder the burden have been hardest hit."
20,CHAIR POWELL,"In particular, despite progress, joblessness continues to fall disproportionately on lower-wage workers in the service sector and on African Americans and Hispanics."
21,CHAIR POWELL,Inflation is elevated and will likely remain so in coming months before moderating.
22,CHAIR POWELL,"As the economy continues to reopen and spending rebounds, we are seeing upward pressure on prices, particularly because supply bottlenecks in some sectors have limited how quickly production can respond in the near term."
23,CHAIR POWELL,"These bottleneck effects have been larger and longer lasting than anticipated, leading to upward revisions to participants’ inflation projections for this year."
24,CHAIR POWELL,"While these supply effects are prominent for now, they will abate, and as they do, inflation September 22, 2021 is expected to drop back toward our longer-run goal."
25,CHAIR POWELL,The median inflation projection from Chair Powell’s Press Conference FINAL FOMC participants falls from 4.2 percent this year to 2.2 percent next year.
26,CHAIR POWELL,"The process of reopening the economy is unprecedented, as was the shutdown at the onset of the pandemic."
27,CHAIR POWELL,"As the reopening continues, bottlenecks, hiring difficulties, and other constraints could again prove to be greater and longer lasting than anticipated, posing upside risks to inflation."
28,CHAIR POWELL,"Our framework for monetary policy emphasizes the importance of having well-anchored inflation expectations, both to foster price stability and to enhance our ability to promote our broad-based and inclusive maximum-employment goal."
29,CHAIR POWELL,Indicators of longer-term inflation expectations appear broadly consistent with our longer-run inflation goal of 2 percent.
30,CHAIR POWELL,"If sustained higher inflation were to become a serious concern, we would certainly respond and use our tools to assure that inflation runs at levels that are consistent with our goal."
31,CHAIR POWELL,"The path of the economy continues to depend on the course of the virus, and risks to the economic outlook remain."
32,CHAIR POWELL,"The Delta variant has led to significant increases in COVID-19 cases, resulting in significant hardship and loss and slowing the economic recovery."
33,CHAIR POWELL,Continued progress on vaccinations would help contain the virus and support a return to more normal economic conditions.
