,speaker,sentence
0,CHAIR YELLEN,Good afternoon.
1,CHAIR YELLEN,The Federal Open Market Committee concluded its last meeting of the year earlier today.
2,CHAIR YELLEN,"As indicated in our policy statement, the FOMC “reaffirmed its view that the current 0 to ¼ percent target range for the federal funds rate remains appropriate.” The Committee also updated its forward guidance for the federal funds rate, indicating that “the Committee judges that it can be patient in beginning to normalize the stance of monetary policy.” This new language does not represent a change in our policy intentions and is fully consistent with our previous guidance, which stated that it likely will be appropriate to maintain the current target range for the federal funds rate for a considerable time after the end of our asset purchase program."
3,CHAIR YELLEN,"But with that program having ended in October, and the economy continuing to make progress toward our objectives, the Committee judged that some modification to our guidance is appropriate at this time."
4,CHAIR YELLEN,"I will have more to say about our policy decisions in a moment, but first let me review recent economic developments and the outlook."
5,CHAIR YELLEN,"In the labor market, progress continues toward the FOMC’s objective of maximum employment."
6,CHAIR YELLEN,"The pace of job growth has been strong recently, with job gains averaging nearly 280,000 per month over the past 3 months; over the past 12 months, job gains averaged nearly 230,000 per month."
7,CHAIR YELLEN,"The unemployment rate was 5.8 percent in November, three-tenths lower than the latest reading available at the time of the September FOMC meeting."
8,CHAIR YELLEN,"Broader measures of labor market utilization have shown similar improvement, and the labor force participation rate has leveled out."
9,CHAIR YELLEN,"As noted in the FOMC statement, “underutilization of labor resources continues to diminish.” Even so, there is room for further improvement, with too many people who want jobs being unable to find them, too many who are working part time but would prefer December 17, 2014 full-time work, and too many who have given up searching for a job but would likely do so if the Chair Yellen’s Press Conference FINAL labor market were stronger."
10,CHAIR YELLEN,The Committee continues to see sufficient underlying strength in the economy to support ongoing improvement in the labor market.
11,CHAIR YELLEN,"Real GDP looks to have increased robustly in the third quarter, reflecting solid consumption and investment spending."
12,CHAIR YELLEN,"Smoothing through the quarterly ups and downs earlier this year, real GDP expanded around 2½ percent over the four quarters ending in the third quarter, and the available indicators suggest that economic growth is running at roughly that pace in the current quarter."
13,CHAIR YELLEN,The Committee continues to expect a moderate pace of growth going forward.
14,CHAIR YELLEN,"Inflation has continued to run below the Committee’s 2 percent objective, and the recent sizable declines in oil prices will likely hold down overall inflation in the near term."
15,CHAIR YELLEN,"But as the effects of these oil price declines and other transitory factors dissipate and as resource utilization continues to rise, the Committee expects inflation to move gradually back toward its objective."
16,CHAIR YELLEN,"In making this forecast, the Committee is mindful of the recent declines in market-based measures of inflation compensation."
17,CHAIR YELLEN,"At this point, the Committee views these movements as likely to prove transitory, and survey-based measures of longer-term inflation expectations have remained stable."
18,CHAIR YELLEN,"That said, developments in this area obviously bear close watching."
