,speaker,sentence
0,CHAIR YELLEN,Good afternoon.
1,CHAIR YELLEN,"As you know, the Federal Open Market Committee this afternoon reaffirmed the current 0 to ¼ percent target range for the federal funds rate."
2,CHAIR YELLEN,"We also updated our forward guidance, indicating that an increase in the target range for the federal funds rate remains unlikely at our next meeting in April."
3,CHAIR YELLEN,"With continued improvement in economic conditions, however, we do not want to rule out the possibility that an increase in the target range could be warranted at subsequent meetings."
4,CHAIR YELLEN,"Let me emphasize, however, that the timing of the initial increase in the target range will depend on the Committee’s assessment of incoming information."
5,CHAIR YELLEN,Today’s modification of our guidance should not be interpreted to mean that we have decided on the timing of that increase.
6,CHAIR YELLEN,"In other words, just because we removed the word “patient” from the statement doesn’t mean we are going to be impatient."
7,CHAIR YELLEN,"Moreover, even after the initial increase in the target funds rate, our policy is likely to remain highly accommodative to support continued progress toward our objectives of maximum employment and 2 percent inflation."
8,CHAIR YELLEN,"I’ll come back to today’s policy decisions in a few moments, but first I would like to review economic developments and the outlook, which formed the basis for our policy decisions."
9,CHAIR YELLEN,We have seen continued progress toward our objective of maximum employment.
10,CHAIR YELLEN,"The pace of employment growth has remained strong, with job gains averaging nearly 290,000 per month over the past three months."
11,CHAIR YELLEN,The unemployment rate was 5.5 percent in February; that’s three-tenths lower than the latest reading available at the time of our December meeting.
12,CHAIR YELLEN,Broader measures of job market conditions—such as those counting individuals who want and are available to work but have not actively searched recently and people who are working part time but would rather work full time—have shown similar improvement.
13,CHAIR YELLEN,"As we noted in our March 18, 2015 statement, slack in the labor market continues to diminish."
14,CHAIR YELLEN,"Meanwhile, the labor force Chair Yellen’s Press Conference FINAL participation rate—the percentage of working-age Americans either working or seeking work—is lower than most estimates of its trend, and wage growth remains sluggish, suggesting that some cyclical weakness persists."
15,CHAIR YELLEN,"So considerable progress clearly has been achieved, but room for further improvement in the labor market continues."
16,CHAIR YELLEN,We continue to expect sufficient underlying strength in economic growth to support ongoing improvement in the labor market.
17,CHAIR YELLEN,"After averaging about 2½ percent over 2014, growth of real gross domestic product appears to have slowed in the first quarter of this year, in part reflecting a moderation in household spending."
18,CHAIR YELLEN,"In addition, the recovery in the housing sector remains subdued, and export growth looks to have weakened."
19,CHAIR YELLEN,"Looking ahead, however, the Committee continues to expect a moderate pace of GDP growth, with robust job gains and lower energy prices supporting household spending."
