,speaker,sentence
0,CHAIRMAN BERNANKE,Good afternoon and welcome.
1,CHAIRMAN BERNANKE,In my opening remarks I will briefly review today’s policy decision by the Federal Open Market Committee.
2,CHAIRMAN BERNANKE,And then I’ll discuss next the consensus statement that has been distributed to you regarding the Committee’s longer-run policy goals and strategy.
3,CHAIRMAN BERNANKE,"And finally, I’ll place today’s policy decision in the context of our economic projections and our assessments of the appropriate path of monetary policy."
4,CHAIRMAN BERNANKE,"And I’ll then, of course, be glad to take your questions."
5,CHAIRMAN BERNANKE,"As indicated in the statement released earlier this afternoon, to support a stronger economic recovery and to help ensure that inflation, over time, is at levels consistent with our statutory mandate, the Committee expects to maintain a highly accommodative stance for monetary policy."
6,CHAIRMAN BERNANKE,"In particular, the Committee decided to keep the target range for the federal funds rate at 0 to ¼ percent and currently anticipates that economic conditions are likely to warrant exceptionally low levels for the federal funds rate at least until late 2014."
7,CHAIRMAN BERNANKE,"To provide support for the recovery in the context of price stability, the Committee will also continue the program that we announced in September to extend the average maturity of the Federal Reserve’s holdings of securities."
8,CHAIRMAN BERNANKE,"Following careful deliberations, Committee participants have reached broad agreement on a statement that sets forth our longer-run goals and policy strategy."
9,CHAIRMAN BERNANKE,This statement should not be interpreted as indicating any change in how the Federal Reserve conducts monetary policy.
10,CHAIRMAN BERNANKE,"Rather, its purpose is to increase the transparency and predictability of policy."
11,CHAIRMAN BERNANKE,"There is today widespread agreement that clear and transparent central bank communications facilitate well-informed decisionmaking by households and businesses, reduce economic and financial uncertainty, increase the effectiveness of monetary policy, and enhance accountability to the public."
12,CHAIRMAN BERNANKE,"The statement begins by noting the Committee’s firm commitment to fulfill our statutory mandate of promoting maximum employment, stable prices, and moderate long-term interest rates."
13,CHAIRMAN BERNANKE,"Since monetary policy actions tend to influence economic activity and prices with a lag, our decisions appropriately reflect the Committee’s longer-run goals, our medium-term outlook, and our assessment of the balance of risks, including risks to the financial system that could impede the attainment of our goals."
14,CHAIRMAN BERNANKE,An important aspect of policy transparency is clarity about policy objectives.
15,CHAIRMAN BERNANKE,"With respect to the objective of price stability, it is essential to recognize that the inflation rate over the longer run is primarily determined by monetary policy, and hence the Committee has the ability to specify a longer-run goal for inflation."
16,CHAIRMAN BERNANKE,"The Committee judges that inflation at the rate of 2 percent, as measured by the annual change in the price index for personal consumption expenditures, is most consistent over the longer run with our statutory mandate."
17,CHAIRMAN BERNANKE,"Over time, a higher inflation rate would reduce the public’s ability to make accurate longer-term economic and financial decisions, whereas a lower inflation rate would be associated with an elevated probability of falling into deflation, which can lead to significant economic problems."
18,CHAIRMAN BERNANKE,Clearly communicating to the public this 2 percent goal for inflation over the longer run should help foster price stability and moderate long-term interest rates and will enhance the Committee’s ability to promote maximum employment in the face of significant economic disturbances.
