,speaker,sentence
0,CHAIRMAN BERNANKE,Good afternoon and welcome.
1,CHAIRMAN BERNANKE,"June 22, 2011 In my opening remarks today, I’ll briefly review today’s policy decision."
2,CHAIRMAN BERNANKE,And I’ll place the decision in the context of our economic projections and our policy strategy.
3,CHAIRMAN BERNANKE,I’ll then be glad to take your questions.
4,CHAIRMAN BERNANKE,"Throughout today’s briefing, my goal will be to reflect the consensus of the Committee while taking note of the diversity of views, as appropriate."
5,CHAIRMAN BERNANKE,"Of course, my remarks and interpretations are my own responsibility."
6,CHAIRMAN BERNANKE,"As indicated in the policy statement released earlier this afternoon, the Committee decided today to keep the target range for the federal funds rate at 0 to ¼ percent."
7,CHAIRMAN BERNANKE,The Committee continues to anticipate that economic conditions—including low rates of resource utilization and a subdued outlook for inflation in the medium run—are likely to warrant exceptionally low levels for the federal funds rate for an extended period.
8,CHAIRMAN BERNANKE,"The Committee’s planned purchases of $600 billion of longer-term Treasury securities will be completed by the end of this month, and the Committee will continue to reinvest principal payments from its securities holdings going forward."
9,CHAIRMAN BERNANKE,"In conjunction with today’s meeting, the FOMC participants submitted projections for economic growth, the unemployment rate, and the inflation rate for the years 2011 to 2013 and over the longer run."
10,CHAIRMAN BERNANKE,These projections are conditional on each participant’s individual assessment of the appropriate path of monetary policy needed to best promote the Committee’s objectives.
11,CHAIRMAN BERNANKE,I’ll focus on the information shown in the figures that have been distributed.
12,CHAIRMAN BERNANKE,"In each figure, the dark area denotes the central tendencies of our current projections, while the lighter shaded area denotes the full range of projections."
13,CHAIRMAN BERNANKE,"The longer-run projections, shown at the right of each figure, represent participants’ assessments of the rate to which each variable will converge over time under appropriate monetary policy and assuming no further shocks to the economy."
14,CHAIRMAN BERNANKE,"The longer-run projections for output growth have a central tendency of 2.5 to 2.8 percent, and the longer-run projections for the unemployment rate have a central tendency of 5.2 to 5.6 percent—the same as in our April projections."
15,CHAIRMAN BERNANKE,These projections may be interpreted as indicating participants’ current estimates of the economy’s normal or trend rate of growth and its normal unemployment rate over the longer run respectively.
16,CHAIRMAN BERNANKE,"It should be noted that these estimates are inherently uncertain and subject to revision, because longer-run rates of economic growth and unemployment are determined largely by nonmonetary factors that may evolve over time and that often cannot be directly measured."
17,CHAIRMAN BERNANKE,"The central tendency of the longer-run projections for inflation, as measured by the price index for personal consumption expenditures, is 1.7 to 2.0 percent."
18,CHAIRMAN BERNANKE,"Since the longer-run inflation outlook is determined almost entirely by monetary policy, these projections can be interpreted as indicating the inflation rate that each of the participants judge to be consistent with the Federal Reserve’s mandate of fostering maximum employment and stable prices."
19,CHAIRMAN BERNANKE,"In effect, the “mandate consistent” inflation rate is judged to be 2 percent or a bit less."
20,CHAIRMAN BERNANKE,I now turn to the contours of the Committee’s economic outlook.
21,CHAIRMAN BERNANKE,"As indicated in today’s policy statement, the economic recovery appears to be proceeding at a moderate pace, though somewhat more slowly than the Committee had expected, and some recent labor market indicators have also been weaker than expected."
22,CHAIRMAN BERNANKE,"For example, the unemployment rate has risen by 0.3 percentage points since March, and new claims for unemployment insurance have moved somewhat higher."
23,CHAIRMAN BERNANKE,The reduced pace of the recovery partly reflects factors that are likely to be temporary.
24,CHAIRMAN BERNANKE,"In particular, consumers’ purchasing power has been damped by higher food and energy prices; and the aftermath of the tragic earthquake and tsunami in Japan has been associated with disruptions in global supply chains, especially in the auto sector."
25,CHAIRMAN BERNANKE,"However, some moderation in gasoline prices is now in prospect, and the effects of the Japanese disaster on manufacturing output are likely to dissipate in coming months."
26,CHAIRMAN BERNANKE,"Consequently, as shown in the first figure, entitled “Change in Real GDP,” the Committee expects that the pace of economic recovery will pick up over coming quarters."
27,CHAIRMAN BERNANKE,"Specifically, participants’ projections for output growth have a central tendency of about 2.7 to 2.9 percent for this year and 3.3 to 3.7 percent for next year—growth rates faster than we have seen so far in 2011."
28,CHAIRMAN BERNANKE,"However, Committee participants have also generally responded to the recent slowing by marking down the growth projections for 2011 and 2012, which are nearly a half percentage point lower than our April projections."
29,CHAIRMAN BERNANKE,"Looking further ahead, the central tendency of the growth projections for 2012—2013, sorry—is 3.5 to 4.2 percent, essentially the same as in the April projections."
30,CHAIRMAN BERNANKE,"As shown in the second figure, entitled “Unemployment Rate,” the unemployment rate is expected to resume its gradual decline towards levels that the Committee judges to be consistent with this dual mandate."
31,CHAIRMAN BERNANKE,"In particular, the unemployment rate is projected to edge down over coming months to 8.6 to 8.9 percent in the fourth quarter of this year and then decline gradually over the subsequent two years to a level of 7.0 to 7.5 percent in the fourth quarter of 2013, still well above the central tendency of participants’ longer-run unemployment projections."
32,CHAIRMAN BERNANKE,"In short, we expect the unemployment rate to continue to decline, but the pace of progress remains frustratingly slow."
33,CHAIRMAN BERNANKE,"Inflation has moved up in recent months, mainly reflecting higher prices for some commodities and imported goods."
34,CHAIRMAN BERNANKE,"In addition, prices of motor vehicles have risen notably as a result of the recent supply chain disruptions."
35,CHAIRMAN BERNANKE,"However, as the effects of these factors dissipate, the Committee anticipates that inflation will subside in coming quarters to levels at or below its mandate-consistent rate, as shown in the figure entitled “PCE Inflation.” Specifically, the central tendency of participants’ inflation projections is 2.3 to 2.5 percent for this year but declines to 1.5 to 2.0 percent in both 2012 and 2013—a trajectory that is broadly similar to that of our April projections."
36,CHAIRMAN BERNANKE,The economic outlook provides important policy context.
37,CHAIRMAN BERNANKE,"In particular, the Committee’s policy strategy is intended to foster both aspects of our dual mandate—that is, promoting the economic recovery so that the unemployment rate returns over time to its longer-term normal level, and ensuring that inflation, over time, is at levels consistent with our mandate."
38,CHAIRMAN BERNANKE,"At 9.1 percent, the current unemployment rate remains elevated, and progress towards more normal levels of unemployment is likely to be slow, as I noted."
39,CHAIRMAN BERNANKE,"Moreover, the inflation rate, which picked up in recent months, is expected to subside to levels at or below the rate of 2 percent, or a bit less, that most participants judge to be most consistent with the dual mandate."
40,CHAIRMAN BERNANKE,The ongoing labor market slack and the subdued inflation outlook are key reasons for the Committee’s decision to maintain the current high degree of monetary policy accommodation and for our judgment that exceptionally low levels of the funds rate are likely to be warranted for an extended period.
41,CHAIRMAN BERNANKE,Thank you.
42,CHAIRMAN BERNANKE,I’d be glad to take your questions.
43,JON HILSENRATH,Jon Hilsenrath from the Wall Street Journal.
44,JON HILSENRATH,"Mr. Chairman, the FOMC says that it will maintain short-term interest rates at an exceptionally low level for an extended period."
45,JON HILSENRATH,"Does that policy—or, does that guidance also apply for the Fed’s securities holdings?"
46,JON HILSENRATH,"In other words, will they be maintained at a very high level for an extended period?"
47,CHAIRMAN BERNANKE,We haven’t made any such commitment.
48,CHAIRMAN BERNANKE,"It’s true that when we begin to allow the portfolio to run off rather than reinvesting, that would be a first step in a process of exiting from our currently highly accommodative policies."
49,CHAIRMAN BERNANKE,But we’ve not yet chosen to make any particular commitment about the time frame.
50,CHAIRMAN BERNANKE,But we’ll be looking at the outlook and trying to assess when the appropriate time is to take that step.
51,JON HILSENRATH,"If I may follow up, why give guidance on—sorry."
52,JON HILSENRATH,"If I may follow up, why give guidance on one policy tool but not give guidance on another policy tool when the Fed has talked about those two policy tools working together?"
53,CHAIRMAN BERNANKE,"No, that’s a good question."
54,CHAIRMAN BERNANKE,"It’s something we have on the table, something we’ve thought about."
55,CHAIRMAN BERNANKE,"But to this point, we haven’t taken that step."
56,GREG IP,"Mr. Chairman, the Committee lowered not just this year’s central tendency forecast but also 2012."
57,GREG IP,"And yet, the statement of the Committee attributes most of the revision forecast to temporary factors."
58,GREG IP,So I was wondering if you could explain what seems to be persisting in terms of holding the recovery back.
59,GREG IP,"I did see the statement says, “in part” to factors that are likely to be temporary."
60,GREG IP,Are there more permanent factors that are producing a worse outlook than three months ago?
61,CHAIRMAN BERNANKE,"Well, as you—as you point out, what we say is that the temporary factors are “in part” the reason for the slowdown."
62,CHAIRMAN BERNANKE,"In other words, part of the slowdown is temporary, and part of it may be longer lasting."
63,CHAIRMAN BERNANKE,We do believe that growth is going to pick up going into 2012 but at a somewhat slower pace from—than we had anticipated in April.
64,CHAIRMAN BERNANKE,We don’t have a precise read on why this slower pace of growth is persisting.
65,CHAIRMAN BERNANKE,"One way to think about it is that maybe some of the headwinds that have been concerning us, like, you know, weakness in the financial sector, problems in the housing sector, balance sheet and deleveraging issues—some of these headwinds may be stronger or more persistent than we thought."
66,CHAIRMAN BERNANKE,And I think it’s an appropriate balance to attribute a slowdown partly to these identifiable temporary factors but to acknowledge a possibility that some of the slowdown is due to factors which are longer lived and which will be still operative by next year.
67,CHAIRMAN BERNANKE,"You note that, in 2013, we have growth at about the same rate that we anticipated in April."
68,STEVE LIESMAN,"Mr. Chairman, could you describe to what extent the situation in Greece and Europe was discussed at the meeting and what policy conclusions were reached?"
69,STEVE LIESMAN,"And also could you tell us whether or not, in response to the recent slowdown, there was a discussion about further easing?"
70,CHAIRMAN BERNANKE,"Well, with respect to Greece, that’s obviously very important."
71,CHAIRMAN BERNANKE,That—it’s a very difficult situation.
72,CHAIRMAN BERNANKE,"We’ve been in close communication with our colleagues in Europe—obviously not part of the negotiations, but we’ve been kept well informed."
73,CHAIRMAN BERNANKE,"We had a G-7 call over the weekend, for example."
74,CHAIRMAN BERNANKE,I think the Europeans appreciate the incredible importance of resolving the Greek situation.
75,CHAIRMAN BERNANKE,"If there were a failure to resolve that situation, it would pose threats to the European financial system, the global financial system, and to European political unity, I would conjecture as well."
76,CHAIRMAN BERNANKE,"So, yes, we did discuss it."
77,CHAIRMAN BERNANKE,It’s one of several potential financial risks that we’re facing now.
78,CHAIRMAN BERNANKE,"But, again, we are mostly just following the—the situation closely and making sure that, as best we can, that our own institutions are well positioned relative to sovereign debt in the so-called peripheral countries."
79,CHAIRMAN BERNANKE,"With respect to additional asset purchases, we haven’t taken any action, obviously, today."
80,CHAIRMAN BERNANKE,We’ll be reviewing the outlook going forward.
