,speaker,sentence
0,CHAIR POWELL,"Good afternoon, everyone, and thanks for joining us."
1,CHAIR POWELL,"Our country continues to face a difficult and challenging time, as the pandemic is causing tremendous hardship here in the United States and around the world."
2,CHAIR POWELL,People have lost loved ones.
3,CHAIR POWELL,Many millions have lost their jobs.
4,CHAIR POWELL,There is great uncertainty about the future.
5,CHAIR POWELL,"At the Federal Reserve, we are strongly committed to using our tools to do whatever we can—and for as long as it takes—to provide some relief and stability, to ensure that the recovery will be as strong as possible, and to limit lasting damage to the economy."
6,CHAIR POWELL,The most important response to this crisis has come from our health-care workers.
7,CHAIR POWELL,"And on behalf of the Federal Reserve, let me express our sincere gratitude to those dedicated individuals who put themselves at risk, day after day, in service to others and to our nation."
8,CHAIR POWELL,Let me also thank the many other essential workers across the country who have helped meet our basic needs for goods and services in these difficult times.
9,CHAIR POWELL,The virus and the forceful measures taken to control its spread have induced a sharp decline in economic activity and a surge in job losses.
10,CHAIR POWELL,"Indicators of spending and production plummeted in April, and the decline in real GDP in the current quarter is likely to be the most severe on record."
11,CHAIR POWELL,"Even after the unexpectedly positive May employment report, nearly 20 million jobs have been lost on net since February, and the unemployment rate has risen about 10 percentage points, to 13.3 percent."
12,CHAIR POWELL,"As was highlighted by the Bureau of Labor Statistics, this figure likely understates the extent of unemployment; accounting for the unusually large number of workers who reported themselves as employed but absent from their jobs would raise the unemployment rate by about 3 percentage points."
13,CHAIR POWELL,"The downturn has not fallen equally on all Americans, and those least able to shoulder the burden have been the most affected."
14,CHAIR POWELL,"In June 10, 2020 particular, the rise in joblessness has been especially severe for lower-wage workers, for women, Chair Powell’s Press Conference FINAL and for African Americans and Hispanics."
15,CHAIR POWELL,"In recent weeks, some indicators suggest a stabilization or even a modest rebound in some segments of the economy, such as retail merchandise and motor vehicle sales."
16,CHAIR POWELL,"Employment rose in many sectors of the economy in May, and the unemployment [rate] edged down as some workers returned to their jobs from temporary layoffs."
17,CHAIR POWELL,"With the easing of social-distancing restrictions across the country, people are increasingly moving about, and many businesses are resuming operations to varying degrees."
18,CHAIR POWELL,"At the same time, many households have been receiving stimulus payments and unemployment benefits, which are supporting incomes and spending."
19,CHAIR POWELL,"Activity in many parts of the economy has yet to pick up, however, and overall output is far below earlier levels."
20,CHAIR POWELL,"Moreover, despite the improvements seen in the May jobs report, unemployment remains historically high."
21,CHAIR POWELL,"Weak demand, especially in sectors most affected by the pandemic, is holding down consumer prices."
22,CHAIR POWELL,"As a result, inflation has fallen well below our symmetric 2 percent objective."
23,CHAIR POWELL,Indicators of longer-term inflation expectations have been fairly steady.
24,CHAIR POWELL,The extent of the downturn and the pace of recovery remain extraordinarily uncertain and will depend in large part on our success in containing the virus.
25,CHAIR POWELL,"We all want to get back to normal, but a full recovery is unlikely to occur until people are confident that it is safe to reengage in a broad range of activities."
26,CHAIR POWELL,The severity of the downturn will also depend on the policy actions taken at all levels of government to provide relief and to support the recovery when the public health crisis passes.
27,CHAIR POWELL,"The Fed’s response is guided by our mandate to promote maximum employment and stable prices for the American people, along with our responsibilities to promote the stability of June 10, 2020 the financial system."
28,CHAIR POWELL,We are committed to using our full range of tools to support the economy Chair Powell’s Press Conference FINAL in this challenging time.
29,CHAIR POWELL,"In March, we quickly lowered our policy interest rate to near zero, where we expect to keep it until we are confident that the economy has weathered recent events and is on track to achieve our maximum-employment and price-stability goals."
30,CHAIR POWELL,We have also been taking broad and forceful actions to support the flow of credit in the economy.
31,CHAIR POWELL,"Without access to credit, families could be forced to cut back on necessities or even lose their homes."
32,CHAIR POWELL,"Businesses could be forced to downsize or close, resulting in further losses of jobs and incomes and worsening the downturn."
33,CHAIR POWELL,Preserving the flow of credit is thus essential for mitigating the damage to the economy and setting the stage for the recovery.
34,CHAIR POWELL,"Since March, we have been purchasing sizable quantities of Treasury and agency mortgage-backed securities in order to support the smooth functioning of these markets, which are vital to the flow of credit in the economy."
35,CHAIR POWELL,Our ongoing purchases have helped to restore orderly market conditions and have fostered more accommodative financial conditions.
36,CHAIR POWELL,"As market functioning has improved since the strains experienced in March, we have gradually reduced the pace of these purchases."
37,CHAIR POWELL,"To sustain smooth market functioning and thereby foster the effective transmission of monetary policy to broader financial conditions, we will increase our holdings of Treasury and agency mortgage-backed securities over coming months at least at the current pace."
38,CHAIR POWELL,We will closely monitor developments and are prepared to adjust our plans as appropriate to support our goals.
39,CHAIR POWELL,"The Federal Reserve is also undertaking programs to provide stability to the financial system and to more directly support the flow of credit in the economy—for households, for businesses of all sizes, and for state and local governments."
40,CHAIR POWELL,These programs benefit the economy by providing financing where it is not otherwise available.
41,CHAIR POWELL,"In addition, by serving as a June 10, 2020 backstop to key credit markets, the programs can increase the willingness of private lenders to Chair Powell’s Press Conference FINAL extend credit."
42,CHAIR POWELL,"Many of these programs rely on emergency lending powers that are available only in very unusual circumstances, such as these—those we find ourselves in today."
43,CHAIR POWELL,"We are deploying these lending powers to an unprecedented extent, enabled in large part by financial backing and support from Congress and from the Treasury."
44,CHAIR POWELL,"We will continue to use these powers forcefully, proactively, and aggressively until we’re confident that we are solidly on the road to recovery."
45,CHAIR POWELL,"When the time comes, after the crisis has passed, we will put these emergency tools back in the toolbox."
46,CHAIR POWELL,"I would stress that these are lending powers, not spending powers."
47,CHAIR POWELL,The Fed cannot grant money to particular beneficiaries.
48,CHAIR POWELL,We can only create programs or facilities with broad-based eligibility to make loans to solvent entity—entities with the expectation that the loans will be repaid.
49,CHAIR POWELL,"Many borrowers will benefit from these programs, as will the overall economy."
50,CHAIR POWELL,"But for many others, getting a loan that may be difficult to repay may not be the answer."
51,CHAIR POWELL,"In these cases, direct fiscal support may be needed."
52,CHAIR POWELL,"Elected officials have the power to tax and spend and to make decisions about where we, as a society, should direct our collective resources."
53,CHAIR POWELL,The CARES Act and other legislation provide direct help to people and businesses and communities.
54,CHAIR POWELL,"This direct support can make a critical difference not just in helping families and businesses in a time of need, but also in limiting long-lasting damage to our economy."
55,CHAIR POWELL,"At this meeting, my colleagues and I continued our discussion of approaches for conducting monetary policy when the federal funds rate is at its lower bound."
56,CHAIR POWELL,The measures we discussed included explicit forms of forward guidance and asset purchases.
57,CHAIR POWELL,"We used these tools in the aftermath of the Global Financial Crisis, and they have become a standard part of our toolkit."
58,CHAIR POWELL,"We also reviewed the historical and foreign experience with targeting interest rates June 10, 2020 along the yield curve."
59,CHAIR POWELL,Whether such an approach would usefully complement our main tools Chair Powell’s Press Conference FINAL remains an open question.
60,CHAIR POWELL,We will continue our discussions in upcoming meetings and will evaluate our monetary policy stance and communications as more information about the trajectory of the economy becomes available.
61,CHAIR POWELL,"We also resumed our regular quarterly Summary of Economic Projections, or the SEP."
62,CHAIR POWELL,"The SEP is an input into our deliberations, not an outcome, and it does not represent a Committee view."
63,CHAIR POWELL,"Rather, FOMC participants write down their individual views of the most likely path for the economy, conditioned on each participant’s view of appropriate monetary policy."
64,CHAIR POWELL,"We tabulate those submissions, and we publish them as the SEP."
65,CHAIR POWELL,"Given the unusually high level of uncertainty about the outlook, many participants noted that they see a number of reasonably likely paths for the economy, and that it’s not possible to identify with confidence a single path as the “most likely” one."
66,CHAIR POWELL,"Nonetheless, we believe that regular publication of the SEP provides a useful perspective on the way FOMC participants are assessing the path ahead."
67,CHAIR POWELL,"What the June SEP shows is a general expectation of an economic recovery beginning in the second half of this year and lasting over the next couple of years, supported by interest rates that remain at their current level, near zero."
68,CHAIR POWELL,"Of course, my colleagues and I will continue to base our policy decisions on the full range of plausible outcomes and not on a particular forecast."
69,CHAIR POWELL,The risk-management approach—this risk-management approach is the best way we can promote our maximum-employment and price-stability goals in these unusually uncertain circumstances.
70,CHAIR POWELL,"Finally, I want to acknowledge the tragic events that have again put a spotlight on the pain of racial injustice in this country."
71,CHAIR POWELL,The Federal Reserve serves the entire nation.
72,CHAIR POWELL,"We operate in, and are part of, many of the communities across the country where Americans are grappling with and expressing themselves on issues of racial equality."
73,CHAIR POWELL,"I speak for my colleagues June 10, 2020 throughout the Federal Reserve System when I say that there is no place at the Federal Reserve Chair Powell’s Press Conference FINAL for racism and there should be no place for it in our society."
74,CHAIR POWELL,Everyone deserves the opportunity to participate fully in our society and in our economy.
75,CHAIR POWELL,"These principles guide us in all we do, from monetary policy to our focus on diversity and inclusion in our workplace and to our work to ensure fair access to credit across the country."
76,CHAIR POWELL,We will take this opportunity to renew our steadfast commitment to these principles.
77,CHAIR POWELL,"We understand that the work of the Fed touches communities, families, and businesses across the country."
78,CHAIR POWELL,Everything we do is in service to our public mission.
79,CHAIR POWELL,We are committed to using our full range of tools to support the economy and to help assure that the recovery from this difficult period will be as robust as possible.
80,CHAIR POWELL,Thank you.
81,CHAIR POWELL,I look forward to our questions.
82,MICHELLE SMITH,"For the first question, Nick Timiraos."
83,NICK TIMIRAOS,"Yes, hi."
84,NICK TIMIRAOS,"Thanks, Chair Powell."
85,NICK TIMIRAOS,Nick Timiraos at the Wall Street Journal.
86,NICK TIMIRAOS,"I want to ask about the economic projections, and I realize these are more of an educated guess at this point, but they suggest the Committee sees quite a large output gap over the next two years."
87,NICK TIMIRAOS,And yet the Committee did not take any steps to date to—to reinforce your forward guidance.
88,NICK TIMIRAOS,"And so my questions are, first, what are you hoping to learn by waiting?"
89,NICK TIMIRAOS,"Second, how might that change your response?"
90,NICK TIMIRAOS,"And, third, how close is the Committee to reaching a decision on a—a more concrete forward guidance and whether yield caps might reinforce that guidance?"
91,CHAIR POWELL,"So, first, I would say that we think that monetary policy today is currently well positioned to support the economy in this challenging time."
92,CHAIR POWELL,"If we didn’t think that, of course, we would change our policy now."
93,CHAIR POWELL,"As you know, we—we lowered our policy rate June 10, 2020 very quickly, [more] quickly than others, to the effective lower bound."
94,CHAIR POWELL,And we’ve said that Chair Powell’s Press Conference FINAL we’ll keep it there until the economy has weathered the effects of the virus and is on track to achieve our goals.
95,CHAIR POWELL,"You can see that in—in the dot plot, as I think you pointed out, that overwhelmingly, FOMC participants expect, as their baseline expectation, no rate increase at least through 2022."
96,CHAIR POWELL,"And if you look at surveys of more forecasters and market participants, financial market prices, et cetera, those also appropriately reflect a long spell with rates at the effective lower bound."
97,CHAIR POWELL,"So the first thing is, monetary policy is in a good place, and it’s—that’s well understood in the markets."
98,CHAIR POWELL,"Secondly, we’ve also taken strong measures to support the flow of credit in the economy, as I mentioned."
99,CHAIR POWELL,"And, third, we’re continuing asset prices in coming months at—at a—at a relatively high level.1 So for all those reasons, we feel like policy is now in a good place."
100,CHAIR POWELL,"So as we look ahead, we see that the path for the—ahead for the economy is highly uncertain and continues to depend to a really significant degree on the path of the pandemic."
101,CHAIR POWELL,"So, at this meeting, what we did was, as I mentioned, we—we looked in some depth at forward guidance and asset purchases and looked carefully at those."
102,CHAIR POWELL,We also received a briefing on the historical experience with yield curve control.
103,CHAIR POWELL,And we’ll continue those discussions in upcoming meetings and evaluate our stance and communications as more and portion—more—more information about the trajectory of the economy becomes available.
104,CHAIR POWELL,"I—I would just say, in terms of—of what we’re looking for, we—we expect to get a better understanding of the economy’s trajectory and, particularly, how we should best deploy those tools to achieve those goals."
105,CHAIR POWELL,"So that’s really what we’re looking to achieve, and, as you can see, we’re—we’re actively at work on that."
106,CHAIR POWELL,1 Chair Powell intended to say “asset purchases” rather than “asset prices.” MICHELLE SMITH.
107,CHAIR POWELL,Okay.
108,CHAIR POWELL,"Next, Jeanna."
109,JEANNA SMIALEK,"Hi, Chair Powell."
110,JEANNA SMIALEK,Thank you so much for taking our questions.
111,JEANNA SMIALEK,"I’m—I’m curious about your inflation forecasts, which are—are pretty low across the forecast horizon."
112,JEANNA SMIALEK,"I guess just given how low you see inflation being over the coming years, why is policy appropriate now, and why not just kind of throw everything you can—you know, everything and the kitchen sink at it currently?"
113,JEANNA SMIALEK,And I guess if you could just talk a little bit about what urgency you see in—in returning it back to that 2 percent target.
114,CHAIR POWELL,Our current policy stance is appropriate.
115,CHAIR POWELL,"And remember, we’re using—we’re using our—our emergency 13(3) lending tools to an unprecedented extent."
116,CHAIR POWELL,"We have asset purchases, and we’ve now said that we won’t go any lower than this, and—but—but that we’re prepared to adjust as appropriate, and rates are at the effective lower bound."
117,CHAIR POWELL,So we have all of our tools in—in use in a strong way.
118,CHAIR POWELL,And so what we’re—what we’re waiting for is to—is to learn more.
119,CHAIR POWELL,"I—I think, actually, if you look at the May employment report, it’s a pretty good—probably the biggest data surprise that anybody can remember."
120,CHAIR POWELL,It’s a pretty good illustration of just how uncertain these times are.
121,CHAIR POWELL,The economy is reopening.
122,CHAIR POWELL,We’re going to learn a whole lot about the—the path of the economy in the next—in coming months.
123,CHAIR POWELL,So that’s really what we’re—what we’re looking for.
124,CHAIR POWELL,"In terms of inflation, you’ll know that we—we had a 128-month expansion, and we never did quite get inflation back to 2 percent on a symmetric, sustained basis."
125,CHAIR POWELL,"We got close for the last couple of years, but we never did quite get there."
126,CHAIR POWELL,So I think we have to be humble about our ability to move inflation up and particularly when unemployment is—is going to be above most estimates of the natural rate for—certainly above the median in our—in our—in our SEP well through the end of—past the end of 2022.
127,CHAIR POWELL,So I do—I think we’re in the right place now.
128,CHAIR POWELL,"We— June 10, 2020 we are looking carefully at what the—as we learn more and—and better understand the—the Chair Powell’s Press Conference FINAL path of the economy, we will be assessing, what’s the best way to deploy all of our tools to achieve our goals in the best possible way?"
129,CHAIR POWELL,"And I’ll—I’ll just say again that we are—the—the May employment report, of course, was a—was a welcome surprise, very pleased."
130,CHAIR POWELL,We hope we get many more like it.
131,CHAIR POWELL,But I think we have to be honest.
132,CHAIR POWELL,It’s a—it’s a long road.
133,CHAIR POWELL,"It’s—it’s, depending on how you count it, well more than 20 million people displaced in the labor market."
134,CHAIR POWELL,It’s going to take some time.
135,CHAIR POWELL,"And we are going to be deploying our tools—all of our tools, to their full extent, in pursuit of that—of those goals, however long it takes."
136,MICHELLE SMITH,Okay.
137,MICHELLE SMITH,Steve Liesman.
138,STEVE LIESMAN,"Thank you, Mr. Chairman."
139,STEVE LIESMAN,I think I understand how the Fed might react in the event things come out worse than expected.
