,speaker,sentence
0,CHAIRMAN POWELL,Good afternoon.
1,CHAIRMAN POWELL,"I have a brief statement, and then I’ll be happy to respond to your questions."
2,CHAIRMAN POWELL,"The job market remains strong, the economy continues to expand, and inflation appears to be moving toward the FOMC’s 2 percent longer-run goal."
3,CHAIRMAN POWELL,"As you already know, we decided today to raise the target rate for the federal funds rate by ¼ percentage point, bringing it to 1½ to 1¾ percent.1 This decision marks another step in the ongoing process of gradually scaling back monetary policy accommodation—a process that has been under way for several years now."
4,CHAIRMAN POWELL,"Job gains averaged 240,000 per month over the past three months, well above the pace needed in the longer run to absorb new entrants into the labor force."
5,CHAIRMAN POWELL,"The unemployment rate remained low in February at 4.1 percent, while the labor force participation rate moved higher."
6,CHAIRMAN POWELL,"Over the past four years, the participation rate has remained roughly unchanged."
7,CHAIRMAN POWELL,"That’s a sign of improvement, given that the aging of our population is putting downward pressure on the participation rate, and we expect that the job market will remain strong."
8,CHAIRMAN POWELL,"Although the growth rates of household spending and business investment appear to have moderated early this year, gains in the fourth quarter were strong and the fundamentals underpinning demand remain solid."
9,CHAIRMAN POWELL,"Indeed, the economic outlook has strengthened in recent months."
10,CHAIRMAN POWELL,"Several factors are supporting the outlook: Fiscal policy has become more stimulative, ongoing job gains are boosting incomes and confidence, foreign growth is on a firm trajectory, and overall financial conditions remain accommodative."
11,CHAIRMAN POWELL,1 Chairman Powell intended to say that the Committee had raised the target “range” for the federal funds rate.
12,CHAIRMAN POWELL,"Against this backdrop, inflation remains below our 2 percent longer-run objective."
13,CHAIRMAN POWELL,"Overall consumer prices, as measured by the price index for personal consumption expenditures, increased 1.7 percent in the 12 months ending in January."
14,CHAIRMAN POWELL,"The core price index, which excludes the prices of energy and food and is typically a better indicator of future inflation, rose 1.5 percent over the same period."
15,CHAIRMAN POWELL,"However, as we have noted for some time, the shortfall of inflation from 2 percent reflects, at least partly, some unusual price declines that occurred nearly a year ago."
16,CHAIRMAN POWELL,"In coming months, as those earlier declines drop out of the calculation, inflation should move up closer to 2 percent and stabilize around that level over the medium term."
17,CHAIRMAN POWELL,"Of course, various forces will continue to affect inflation."
18,CHAIRMAN POWELL,"At times it may be above 2 percent, just as at times it may be below."
19,CHAIRMAN POWELL,Our inflation objective is symmetric in the sense that we are trying to prevent persistent deviations from 2 percent in either direction.
20,CHAIRMAN POWELL,"Based on the projections that Committee participants submitted for this meeting, the median projection for the growth of inflation-adjusted GDP is 2.7 percent this year, 2.4 percent next year, and 2 percent in 2020, a bit above its estimated longer-run rate."
21,CHAIRMAN POWELL,"The median projection for unemployment—for the unemployment rate stands at 3.8 percent in the fourth quarter of this year and runs at 3.6 percent over the next two years, almost a percentage point below the median estimate of its longer-run normal rate."
22,CHAIRMAN POWELL,"Finally, the median inflation projection is 1.9 percent this year, 2 percent next year, and 2.1 percent in 2020."
23,CHAIRMAN POWELL,"Compared with the projections made in December, real GDP growth is stronger, the unemployment rate is lower, and inflation is slightly higher."
