,sentence
0,"Some of the most impressive advances in labor productivity over the decades have come in sectors of the economy in which physical effort was the most demanding--agriculture, for example."
1,"Manufacturing has displayed similar, though less pronounced, tendencies in recent decades--factory employment is down about 13 percent from its peak of twenty years ago, but output of the sector has risen about 75 percent."
2,"By far the largest contributor to growth of our price-adjusted GDP, or value added, has been ideas--insights that leveraged physical reality."
3,"It is thus not surprising that the price-adjusted level of international trade, as I indicated earlier, has expanded at a far faster pace than gains in real domestic demand."
4,"The growth in physical weight of such trade, as with the national product generally, has been far less."
5,"Typically, antidumping duties are levied when foreign average prices are below average cost of production."
6,But that also describes a practice that often emerges as a wholly appropriate response to a softening in demand.
7,"It is the rare case that prices fall below marginal cost, which would be a more relevant standard."
8,The reason should be that it enhances standards of living through the effects of competition on productivity and widens the range of choices available to consumers.
9,It is difficult to find credible evidence that trade has affected the level of total employment in this country over the long run.
10,"Indeed, we are currently experiencing the widest trade deficit in history with a level of unemployment close to record lows."
11,It is the relative balance of supply and demand in a competitive market economy that determines the mix of employment.
12,"When exports fall or imports rise, domestic demand and relative prices have invariably adjusted in the long run to leave total employment relatively unaffected."
13,"Should we endeavor to freeze competitive progress in place, we will almost certainly slow economic growth overall and impart substantial harm to those workers who would otherwise seek more effective longer-term job opportunities."
