,sentence
0,"To be sure, monetary and fiscal policies played key roles in the strengthening in aggregate demand over the past year."
1,Accommodative monetary policy raised the prices of household assets and lowered the costs of financing new homes and durable goods while reductions in personal taxes boosted disposable income.
2,Low interest rates have not only reduced short-term borrowing costs but they have combined with more narrow risk spreads to keep longer-term corporate borrowing costs attractive.
3,The extended period of low interest rates has allowed firms to refinance high-cost debt and to substitute long-term debt for short-maturity debt to improve their balance sheet liquidity.
4,"At the same time, the impressive efforts that businesses have been making to control costs and to increase productivity have paid off in a strong rebound in profitability and cash flow."
5,"Last year, as economic activity began to pick up, the recovery remained even more ""jobless"" than the recovery of the early 1990s."
6,"A good deal of monetary and fiscal stimulus was in place, which we expected over time to show through to a pickup in real economic activity."
7,Other explanations for the sluggish recovery in employment during 2002 and 2003 focused on developments that may have more lasting effects on the labor market.
8,Recall that we began to detect an improvement in productivity in the second half of the 1990s.
9,"Since then, even with the slump in capital spending from 2001 to early 2003, productivity has risen at a stunning annual rate of 4 percent."
10,"During the early part of the expansion, when aggregate demand remained weak, the especially rapid gains in efficiency allowed businesses to meet their sales and production goals without having to add workers."
11,"I suspect that productivity will eventually slow from the extraordinary pace of the past couple of years--indeed, the recent figures offer some evidence that some slowing has already occurred."
12,"Nonetheless, I am optimistic that part of the step-up in productivity growth will be sustained and that it will be reinforced by the renewed upturn in capital spending."
13,"Continued solid gains in productivity will be an important plus for our economy over the longer run because faster increases in productivity lead over time to higher profits, wages, and standards of living."
14,"The area had almost 150,000 manufacturing jobs, which represented almost one-fourth of the area's employment; by contrast, jobs in professional and business services accounted for just 10 percent of the area's employment, or roughly 60,000 jobs."
15,"But, at the same time, employment in professional and business services had more than doubled to roughly equal the number of manufacturing jobs that existed here in 2000."
16,"Employment in education, health, and leisure had also expanded rapidly."
17,"Certainly, the broader distribution of employment in recent years has helped the area weather the recession generally and, more specifically, the continued loss of textile jobs to import competition."
18,"Nationwide, the employment of U.S. workers by affiliates of foreign firms was more than 5.5 million during the 2000-2002 period--up 1.7 million from ten years earlier."
19,"Although globalization clearly has resulted in very real hardships for workers in certain industries, it remains more generally an essential component of economic growth by encouraging innovation and promoting efficiency and higher standards of living."
20,"Placing restrictions on international trade would, over the long run, be counterproductive; consumers would likely end up paying higher prices for consumer goods, and businesses might lose the opportunities to be more productive that arise in an environment of open trade."
21,"An important feature of the ongoing structural change in our economy is the increasing demand for skilled workers, which has arisen both from shifts in the industrial composition of jobs and from the upgrading of skills required within specific industries."
22,Ensuring that the supply of workers with the necessary skills matches the demand is a critical element in adjusting effectively to ongoing structural change.
23,"Today, the expectations of our high school students have changed dramatically as the rising demand for skilled workers has resulted in a sharp increase in the premium paid in the labor market for a college education."
24,"In addition to the 40 percent of tenth graders in 2002 who expected that they would complete a bachelor's degree as their highest degree, another 40 percent expected to finish a graduate or professional degree.2 This appetite for education is good news because the knowledge and skill of a country's workforce is an important factor in economic growth."
25,"Because the demand for skills and the churning of jobs is a never-ending process, workers have also come to realize that their education is not complete once they have a formal degree."
26,"As I indicated earlier, monetary policy has played an important role in providing support for the economy in recent years."
27,Our goal is to do so in a way that maximizes economic growth while sustaining the significant progress that we have made in achieving price stability.
28,I only have to compare my experience as a banker in the 1970s and early 1980s with the environment today to see the value of price stability.
29,"And, many of us despaired as we listened to borrowers who were convinced that it was wise to ""buy now"" before prices inevitably rose further."
30,"Certainly, today's environment of low inflation and stable inflation expectations allows for much more rational business decisions concerning capital investment than we experienced in that earlier period."
31,"Although inflation has picked up so far this year, it remains moderate."
32,Keeping inflation low and stable will contribute importantly to sustaining financial conditions conducive for further gains in business investment.
33,"Over the short run, low inflation and well-anchored inflation expectations are critical to maintaining economic stability and, over the long run, price stability promotes growth and efficiency."
