,sentence
0,"Faced with unprecedented financial stresses and sharp contractions in economic activity, many central banks, including the Federal Reserve, responded with extraordinary measures."
1,"Chief among these aspects has been the ability of central banks to make monetary policy decisions based on what is good for the economy in the longer run, independent of short-term political considerations."
2,"Central bankers must be fully accountable to the public for their decisions, but both theory and experience strongly support the proposition that insulating monetary policy from short-term political pressures helps foster desirable macroeconomic outcomes and financial stability."
3,"The Case for Central Bank Independence A broad consensus has emerged among policymakers, academics, and other informed observers around the world that the goals of monetary policy should be established by the political authorities, but that the conduct of monetary policy in pursuit of those goals should be free from political control.2 This conclusion is a consequence of the time frames over which monetary policy has its effects."
4,"To achieve both price stability and maximum sustainable employment, monetary policymakers must attempt to guide the economy over time toward a growth rate consistent with the expansion in its underlying productive capacity."
5,"Because monetary policy works with lags that can be substantial, achieving this objective requires that monetary policymakers take a longer-term perspective when making their decisions."
6,"In contrast, policymakers in a central bank subject to short-term political influence may face pressures to overstimulate the economy to achieve short-term output and employment gains that exceed the economy's underlying potential."
7,"Such gains may be popular at first, and thus helpful in an election campaign, but they are not sustainable and soon evaporate, leaving behind only inflationary pressures that worsen the economy's longer-term prospects."
8,"Thus, political interference in monetary policy can generate undesirable boom-bust cycles that ultimately lead to both a less stable economy and higher inflation."
9,"Undue political influence on monetary policy decisions can also impair the inflation-fighting credibility of the central bank, resulting in higher average inflation and, consequently, a less-productive economy."
10,"Central banks regularly commit to maintain low inflation in the longer term; if such a promise is viewed as credible by the public, then it will tend to be self-fulfilling, as inflation expectations will be low and households and firms will temper their demands for higher wages and prices."
11,"However, a central bank subject to short-term political influences would likely not be credible when it promised low inflation, as the public would recognize the risk that monetary policymakers could be pressured to pursue short-run expansionary policies that would be inconsistent with long-run price stability."
12,"When the central bank is not credible, the public will expect high inflation and, accordingly, demand more-rapid increases in nominal wages and in prices."
13,"Thus, lack of independence of the central bank can lead to higher inflation and inflation expectations in the longer run, with no offsetting benefits in terms of greater output or employment.3 Additionally, in some situations, a government that controls the central bank may face a strong temptation to abuse the central bank's money-printing powers to help finance its budget deficit."
14,"""4 Abuse by the government of the power to issue money as a means of financing its spending inevitably leads to high inflation and interest rates and a volatile economy."
15,"These concerns about the effects of political interference on monetary policy are far from being purely theoretical, having been validated by the experiences of central banks around the world and throughout history."
16,"In particular, careful empirical studies support the view that more-independent central banks tend to deliver better inflation outcomes than less-independent central banks, without compromising economic growth.5 In light of all these considerations, it is no mystery why so many observers have come to see central bank independence as a critical component of a sound macroeconomic framework, and economists have studied a variety of approaches to enhance the independence and credibility of monetary policymakers.6 To be clear, I am by no means advocating unconditional independence for central banks."
17,"Second, the independence afforded central banks for the making of monetary policy should not be presumed to extend without qualification to its nonmonetary functions."
18,"But for a number of reasons, the nature and scope of the independence granted regulatory agencies is likely to be somewhat different than that afforded monetary policy."
19,"In the conduct of its regulatory and supervisory activities, the central bank should enjoy a degree of independence that is no greater and no less than that of other agencies engaged in the same activities; there should be no ""spillover"" from monetary policy independence to independence in other spheres of activity."
20,"In practice, the Federal Reserve engages cooperatively with other agencies of the U.S. government on a wide range of financial and supervisory issues without compromising the independence of monetary policy."
21,The case for independence also requires clarity about the range of central bank activities deemed to fall under the heading of monetary policy.
22,"Conventional monetary policy, which involves setting targets for short-term interest rates or the growth rates of monetary aggregates, clearly qualifies."
23,I would also include under the heading of monetary policy the central bank's discount-window and lender-of-last-resort activities.
24,"Although quantitative easing, like conventional monetary policy, works by affecting broad financial conditions, it can have fiscal side effects: increased income, or seigniorage, for the government when longer-term securities are purchased, and possible capital gains or losses when securities are sold."
25,"Because the effects of quantitative easing on growth and inflation are qualitatively similar to those of more conventional monetary policies, the same concerns about the potentially adverse effects of short-term political influence on these decisions apply."
26,"Indeed, the costs of undue government influence on the central bank's quantitative easing decisions could be especially large, since such influence might be tantamount to giving the government the ability to demand the monetization of its debt, an outcome that should be avoided at all costs."
27,"In the United States and many other countries, the historically high and volatile inflation rates in the 1970s and early 1980s prompted a reexamination of monetary policies and central bank practices."
28,"Since that time, we have observed the confluence of two global trends: the widespread adoption of improved monetary policy practices and the virtual elimination of high inflation rates."
29,"The improved policy practices prominently include a broad strengthening of central bank independence, increased transparency on the part of monetary policy committees, and the affirmation of price stability as a mandated goal for monetary policy."
30,"Inflation targeting, in which the government sets a numerical target for inflation but assigns responsibility for achieving that target to the central bank, has become a widely used framework embodying these principles, but other similar monetary frameworks have also proved effective."
