,sentence
0,Recent Growth Trends The national economy is enjoying an impressive period of economic prosperity.
1,"National income, after adjusting for inflation, has grown about one-third since 1991--or about 3½ percent per year."
2,Growth in Florida has been even more impressive.
3,"The recession associated with the Gulf War had a disproportionate impact on Florida's growth, and your state started the decade with a slightly deeper recession than the rest of the Southeast and the nation as a whole."
4,Year-over-year employment growth in Florida has outstripped that of the rest of both the Southeast and the United States since 1992.
5,"The recent job growth and prosperity of the state has been powered by two components of services, tourism and back-office type business services."
6,"There was a dramatic surge in service-sector growth beginning in 1997 that was associated with expansions of capacity in Orlando and, to a lesser extent, Miami."
7,"As I have said recently, on the national level, and possibly in Florida as well, the dominant force of late appears to have been a significant upshift in the rate of productivity growth."
8,"Having increased 1.6 percent per year from 1990 to 1995, output per hour in the nonfarm business sector--a conventional measure of productivity--has risen at an annual pace of about 2.6 percent since 1995."
9,Cyclical forces--such as the inability of businesses to add to their payrolls as rapidly as they would have liked in response to the rise in demand--have probably played some role in these efficiency gains.
10,"Through this increase in productivity, our national economy has successfully prepared itself to take advantage of the rapid globalization that has characterized the current economic expansion."
11,I believe that this productivity increase might not have occurred were it not for the policy adjustments that were started in the late 1970s and are continuing even today.
12,"In the end, free trade, deregulation, sound fiscal policy, and sound monetary policy have all played a role in the strength of the U.S. economy."
13,"Predictably, the new communications technology has brought with it a growth of new markets."
14,The Cost of Growth Economic transformation has not come without cost.
15,"Schumpeter saw that economies continually bounce from one growth path to another, all the time remaking themselves."
16,"As they move toward higher levels of productivity, they necessarily make other production technologies obsolete."
17,They have had the effect of directing or misdirecting economic growth by either substituting policymakers' judgment regarding the distribution of an economy's assets for the combined wisdom of individuals or allowing markets to send false signals.
18,"The Economic Policies of the Last Century A very broad reading of economic history reveals that policymakers in many countries during the last century attempted to manipulate trade and other forms of economic activity by altering, artificially, the measures of value, that is, prices."
19,"One such policy followed by some countries during the last century was known as the ""beggar thy neighbor"" policy, the manipulation of the exchange rate in order to boost a country's exports."
20,A final example from the international sphere is the system of global fixed exchange rates that emerged following the Second World War.
21,"To blunt market forces, fixed exchange rates were usually accompanied by capital controls that tried to manage the inflows--and more importantly the outflows--of a nation's investment funds."
22,"Ultimately, this system of global fixed exchange rates worked poorly and could not withstand the market forces that emerged in the 1970s."
23,"Finally, some central banks in the past engaged in policies that artificially altered the path of domestic prices in their effort to regulate their business cycles."
24,"If the monetary authority wanted more growth above trend, it lowered money-market interest rates by expanding the stock of money."
25,Such policies were expected to bolster demand and encourage an acceleration of growth.
26,There was the misunderstanding that somehow a long-run tradeoff existed between inflation and unemployment.
27,"But it gradually became understood that inflation eroded investor and consumer confidence and distorted behavior, both because the average of prices gave a constantly depreciating reading of the values it was supposed to represent and because relative prices provided an inaccurate reflection of comparative worth."
28,Monetary policies that intended to create growth through the inflation of prices ended up impeding markets and reducing economic prosperity.
29,We now know that there is no long-run tradeoff between inflation and unemployment.
30,The U.S. experience of the last several years has also taught us that low and stable inflation is the underpinning for sustainable growth and that sustainable growth fosters the maximum creation of jobs over time.
31,"Emergence of the Communications Era In recent decades, trade restrictions, ""beggar thy neighbor"" policies, and the pursuit of a supposed long-run tradeoff between inflation and unemployment have all been called into question and generally rejected."
32,"In part because of the communications revolution and the substantially reduced costs of transacting from great distances, businesses have sought more globally integrated production processes, and investors have required the development of financial instruments to facilitate their demand for international portfolio diversification."
33,"Regarding monetary policy, central banks around the world are now endeavoring to provide stability to their domestic price levels."
34,"In some cases, this focus on price stability was undertaken in order to return credibility to the central bank after a period of unacceptable inflationary pressures."
35,"The Federal Reserve, with our mandate, must also seek to facilitate the transmission of the information that the price level is meant to convey."
36,This is a monetary policy that does not attempt to alter the information being transmitted by the marketplace but to increase its clarity and consistency.
37,Policies for a Communications Era--A Local Perspective This perspective on economic policy extends beyond the establishment of the national monetary policy that occupies much of my time.
