,sentence
0,"Economic growth was greatly facilitated by the emergence of civil government, which provided consistent and predictable enforcement of property rights, among other things."
1,"Uncertainties that stem from the arbitrary enforcement of the body of prevailing rules are reflected in higher risk and cost of capital which, in turn, inhibit economic growth."
2,"Over the past half century, the increase in the value of raw materials has accounted for only a fraction of the overall growth of U.S. gross domestic product."
3,The rest of that growth reflects the embodiment of ideas in products and services that consumers value.
4,The demand for conceptual products is clearly impeded to a much smaller degree by rising marginal cost than is the demand for physical products.
5,A noticeable component of the surge in the trend growth of the economy in recent years arguably reflects the synergy of laser and fiber optic technologies in the 1960s and 1970s.
6,"* * * If our objective is to maximize economic growth, are we striking the right balance in our protection of intellectual property rights?"
7,"If the form of protection afforded to intellectual property rights affects economic growth, it must do so by increasing the underlying pace of productivity growth."
8,"The bulk of this increase should show up as multifactor productivity, that is, the segment of labor productivity that reflects the impact of conceptualization--ideas generally--on economic growth and standards of living."
9,"Finding a way to isolate the effect of, say, the length of patents on overall economic growth poses a formidable challenge."
