,sentence
0,"On that premise, I always start my thinking about monetary policy by identifying what I like to call the outlook context."
1,"Is inflation likely to be stable, or will it rise or fall?"
2,Here I will address three questions: Has monetary policy been less effective recently compared with earlier periods of aggressive easing to counter sharply slower growth or the onset of recession?
3,"Let me remind you, before I proceed further, that my remarks today reflect my own views of the outlook and challenges facing monetary policy."
4,"Challenges Facing the Fed Immediately after the Events of September 11 Before I turn to the outlook and the challenges faced by monetary policymakers, I want to discuss the Federal Reserve's reaction to the disruption of financial transactions and the increased demand for liquidity and bank lending that resulted from the events of September 11."
5,"Second, we used monetary policy to counter what was sure to be a sharp adverse shock to demand and to bolster confidence that the Fed would do what was necessary to support the economy."
6,Assessing the condition of the economy and the appropriate course for monetary policy have remained central concerns at the Fed.
7,"Forecasters today often begin by almost apologizing for even offering a point forecast of economic activity over the coming year, given the prevailing uncertainties."
8,"Second, the strength of the rebound will ultimately depend importantly on the pace of underlying productivity growth and hence the average rate of growth possible once the economy reaches full employment."
9,"Though I viewed economic growth as perhaps bottoming out after slowing to a near-zero rate in the second and third quarters, I expected growth to build only slowly and therefore expected the pace of recovery through the first half of 2002 to be disappointing."
10,"Many interpreted this experience as suggesting that old rules no longer applied and, as a result, discounted long-standing regularities between resource utilization rates and inflation and worried less about limits to sustainable growth."
11,"To be sure, higher productivity growth was likely for a considerable period."
12,But the initial adjustment to the acceleration in productivity also brought temporary bonuses that were not likely to persist over the longer run.
13,"They took the form of a temporary spurt in demand growth--pushing the unemployment rate progressively lower--and a temporary disinflationary impetus, preventing the increased utilization rates from immediately raising inflation."
14,The persistent above-trend growth and progressive increase in utilization rates suggested to me a danger of overheating and higher inflation.
15,This concern encouraged a series of tightening moves in an attempt to slow economic growth at least toward the new higher trend and thereby prevent still higher utilization rates.
16,"In my view, a period of below-trend growth was likely to be required to unwind what I viewed as an unsustainably high rate of resource utilization."
17,"Besides the effect of monetary policy, a sizable rise in energy prices over 1999 and 2000 and into early 2001 contributed to an erosion of aggregate demand."
18,"It resulted in a sharp correction in equity prices in the technology sector--the bursting of the technology bubble--and, at the same time, it led to a sharp retrenchment in the demand for and production of high-tech equipment."
19,"The pre-September 11 prospects for recovery reflected the cumulative easing by the Fed, a sizable fiscal stimulus already in train, declining energy prices, and the normal internal dynamics that contribute to recoveries."
20,Long-term growth prospects.
21,The strength of the rebound expected before September 11 also was being shaped by the underlying pace of productivity growth.
22,"Recent revisions to the National Income and Product Accounts and other data, as well as the sharpness of the retrenchment in high-tech investment, had forced a reassessment of the prospects for longer-term productivity growth."
23,"In particular, the revisions had lowered the rate of productivity growth from 1998 through 2000 and, as a result, trimmed most estimates of the sustainable rate of economic growth going forward."
24,"Before the annual NIPA revisions earlier this year, many had revised their forecasts of underlying productivity growth progressively upward to near 3 percent or even slightly higher, compared with the 1-1/2 percent rate achieved during the twenty-five years before the mid-1990s."
25,The revisions suggested that underlying or structural productivity growth peaked at closer to 2-1/2 percent--still a remarkable improvement over the pre-1995 average but not quite as spectacular as many had thought.
26,"In addition, some of the earlier productivity growth, reflecting the frenzied pace of investment in high-tech equipment, now appears to have been unsustainable.1 Consensus estimates of longer-term productivity growth were revised downward to a range of 2 percent to 2-1/2 percent."
27,"The second is the remainder of a typical monetary policy forecast period, in this case through 2003."
28,"Auto sales soared to record levels in October, prompted, to be sure, by zero-interest rate financing."
29,"This description refers to the pattern of an outright decline in output for a couple of quarters, followed by a quick move to above-trend growth."
30,"The forces of recovery include an unusually aggressive macroeconomic policy response, including this year's easing of monetary policy to date and the stimulus associated with a series of fiscal policy actions--including those already implemented and those still under consideration."
31,Together these factors suggest the potential of a return to more solid rates of growth next year.
32,The possible effects of September 11 on productivity growth are the major issues over the longer term.
33,Three sets of forces could lower longer-term productivity growth.
34,"Many productivity shocks, in my view, are probably more to the level of productivity than to the growth rate of productivity."
35,"Of course, if the adjustment to the level occurs over a protracted period, it may feel like a shock to the growth of productivity."
36,"With a technological innovation, for example, the higher level of productivity is likely to emerge only gradually, as the innovation is disseminated through the economy."
37,"In any case, such innovations are likely to result in higher growth over a number of years."
38,The effects of higher business costs associated with security are (we can hope) a one-time decline in the level of productivity.
39,"The result in this case is, therefore, a transitory effect on the growth rate of potential output for a year or two, followed by a return to the rate of productivity growth that would have prevailed in the absence of the higher costs for security."
40,The second set of forces that could lower long-term productivity growth relates to the federal budget.
41,"To the extent that they are, national saving will be lower, real interest rates will be higher, and private capital formation will be lower."
42,"As a consequence, the level of productivity will be lower than otherwise, with the growth effect spread over a considerable period."
43,"Given the link between national saving and productivity and the dimension of the expected effect, I expect that the resulting decline in productivity through the crowding-out effect would be small, perhaps not more than 1/10 percentage point a year for a while."
44,"These developments, on balance, would take a toll on longer-term productivity growth."
45,"Nevertheless, in my view, they are not large enough to alter the conclusion that the pace of innovation in information technology and other industries has raised underlying productivity growth to a rate faster than prevailed in the twenty-five years prior to the mid-1990s."
46,"Still, the productivity story is exceptionally complex."
47,"On the one hand, we can take some comfort that underlying productivity growth should continue at a pace above that achieved from the early 1970s to the mid 1990s."
48,"On the other hand, the economy is suffering the consequences of a more recent decline in underlying productivity growth--a decline from the higher rate of underlying productivity growth enjoyed in the late 1990s and into early 2000."
49,Challenges Facing Monetary Policy Monetary and fiscal policymakers face many challenges under the circumstances.
50,I will focus on the challenges facing monetary policymakers.
51,One of these is calibrating monetary policy appropriately in light of fiscal policy.
52,Is Monetary Policy Less Effective than Previously?
53,"Monetary policy before September 11 had eased by 300 basis points, the most aggressive easing over a comparable period in almost twenty years."
54,"As a result, a question often asked today--indeed, almost always asked when the economy is in the midst of a recession or pronounced slowdown--is whether monetary policy is less effective today than it used to be."
