,sentence
0,"For the past twenty years, the Chinese economy has achieved a growth rate averaging nearly 10 percent per year, resulting in a quintupling of output per person."
1,"In overall size, China's economy today ranks as the fourth largest in the world in terms of gross domestic product (GDP) at current exchange rates and the second largest when adjustments are made for the differences in the domestic purchasing power of national currencies."
2,"Thus, China faces the double challenge of sustaining a high and stable overall rate of economic growth while stimulating economic development in parts of the country that have shared less fully in the economic boom."
3,"In my remarks today, I would like to offer a few thoughts on how China can continue to prosper and promote the economic welfare of its people.Economic progress: Markets and productivityEconomists agree that the most important determinant of living standards in a country is the average level of productivity, or output per worker."
4,"However, from 1990 to 2005, productivity grew at an even more impressive rate of 9 percent per year.4 Many factors have contributed to this strong productivity performance, including high rates of capital investment, increasing openness to trade, and a strengthening of the educational system.5 However, in my view, the single most important cause of the ongoing expansion in productivity is that China has moved, gradually but steadily, away from central planning and toward a greater reliance on markets."
5,"In 1978, almost no prices in China were determined by the market, and most production was controlled or directed by the state."
6,"By 1999, according to one estimate, about 95 percent of retail business, together with more than 80 percent of trade in agricultural commodities and producer goods, was conducted at market-determined prices.6 Substantial experience has shown that modern economies, including those in early stages of development, are too complex to be managed effectively on a centralized basis."
7,"Prices set in free and competitive markets serve several critical functions, among them aggregating disparate information about supply and demand conditions and the relative scarcities of specific goods and services; directing resources to their most productive uses; and providing incentives to engage in cost reduction, innovation, and entrepreneurial activities."
8,"China has made substantial progress in this area over the past few decades, most notably by reducing barriers to the movement of workers among regions, sectors, and firms and by allowing greater flexibility in the determination of employment and wages.7 Indeed, the ongoing movement of workers from relatively low-productivity, low-wage jobs in agriculture to higher-productivity, higher-wage jobs in manufacturing and services has been a significant source of Chinese economic growth."
9,"Despite these shifts, differences in labor productivity among sectors remain large."
10,"Thus, substantial additional gains in productivity for the economy as a whole might be realized through the further reallocation of the labor force to more productive and growing sectors."
11,"As significant as the reallocation of labor among sectors has been, more of the improvement in productivity in recent years has resulted from increasing efficiencies within the major sectors rather than from the reallocation of resources between sectors."
12,"Notably, globally-engaged firms (or their affiliates) operating in China have helped to foster productivity growth in the country by introducing new technologies and managerial techniques, as well as by enhancing domestic competition."
13,"As you know, China's appetite for energy has grown rapidly: China's consumption of oil has risen by more than 50 percent since 2000, and the International Energy Agency estimates that Chinese oil usage has increased by about 400,000 barrels per day in 2006, representing nearly half of this year's growth in world oil demand."
14,This rapid expansion in energy use reflects both overall economic growth and a relatively energy-intensive pattern of development.
15,"Greater use of market pricing in the energy sector, including the elimination of remaining price controls on fuels and the liberalization of electricity prices, would support cleaner, sustainable economic growth by promoting more-efficient use of energy by households and firms and by encouraging the development of new energy supplies.9 Significant benefits could also be obtained by allowing a larger role for market forces in guiding investment decisions."
16,"China's economic growth owes much to the extraordinary share of GDP that is devoted to investment in new capital, such as factories, equipment, and office buildings, which is partly financed by a very large amount of business saving.10 However, the rapid pace of investment growth raises concerns about whether new capital is being deployed in the most productive ways."
17,"Between 2001 and 2005, fixed investment's share of GDP rose to about 40 percent, but the economy's average growth rate remained about the same, suggesting a lower return to the more recent investment."
18,"Average annual growth was between 9 and 10 percent in South Korea during the 1982-91 period and in Japan during the 1955-70 period; but for both countries during the relevant years investment's share of GDP was about 30 percent, lower than it is in China today."
19,"These trends are positive; however, a great deal more remains to be done, including broadening the range of financial instruments available to savers and borrowers; taking further steps to ensure that credit evaluation and extension are based on sound economic criteria; increasing competition in banking and finance; improving credit availability for consumers and smaller firms; removing the remaining controls on interest rates; and eliminating the use of quantitative and administrative measures to influence the amount and composition of capital investment."
20,Effective use of macroeconomic policy tools can help achieve low and stable inflation and increase economic stability by moderating the effects on growth of temporary fluctuations in global or domestic demand.
21,Stable economic conditions reduce an important source of risk and consequently promote innovation and growth.
22,"As a central banker, I will focus my remarks on the development of monetary policy.13 The People's Bank of China (PBOC), the nation's central bank, is capable and well-respected around the world."
23,"However, monetary policy can work well only to the extent that financial markets are sufficiently developed to allow the monetary authorities' interest-rate decisions to affect economic activity in a reasonably predictable way."
24,"The more interest-sensitive that borrowing and investment decisions are, the more monetary policy can affect investment and aggregate demand without the need for quantitative controls."
25,"Thus, for example, if the central bank raises interest rates, the market will ensure that the resulting slowing of investment will be borne by the least promising projects, without the need for officials to make such judgments."
26,The effectiveness of monetary policy would also be enhanced by greater flexibility in the exchange rate.
27,"If dollar purchases by the central bank were not routinely sterilized, the money supply might increase more than desired, possibly leading to an overheating of the economy and inflation."
28,"If the exchange rate and the domestic interest rate are maintained near their current levels, the incentives for capital inflows--and thus the need for continued intervention and sterilization--will remain undiminished."
29,"These bonds could substitute for other assets that might be held by banks and private investors, potentially interfering with the growth and development of private financial markets."
30,"In the longer term, the continued growth and modernization of the Chinese economy will require a substantial loosening of current restrictions on the flow of financial capital into and out of the country."
31,"However, if fluctuations in the value of the RMB remain limited within a narrow range, permitting substantial capital mobility would almost entirely eliminate the PBOC's capacity to use monetary policy to stabilize the domestic economy, as any excess of Chinese over dollar interest rates, for example, would trigger large capital inflows."
32,"Further appreciation of the RMB, combined with a wider trading band and with the ultimate goal of a market-determined exchange rate, would allow an effective and independent monetary policy and thereby help to enhance China's future growth and stability."
33,"From an institutional perspective, China may find--as many countries have done-- that granting greater autonomy to the central bank, by insulating it to a degree from short-term political concerns, increases its ability to ensure price stability and support stable growth."
34,"Trade, capital flows, and the transition to domestically-led growthA central component of China's development strategy has been its openness to trade and capital inflows."
35,"China's accession to the World Trade Organization (WTO) has been particularly effective in stimulating trade: Since joining the WTO in 2001, China has seen the dollar value of its exports grow at an average rate of about 30 percent per year, compared with annual growth of about 12-1/2 percent over the five years before gaining WTO membership."
36,"Much economic research has shown that openness to trade promotes growth.14 Trade supports growth not only through the classical principle of comparative advantage, but also through the effects of trade on the intensity of market competition, transfers of technology and knowledge, and other factors."
37,High household saving and the corresponding low level of consumption in China contribute to the trade surplus by depressing the demand for imports and by forcing domestic firms to look abroad for markets.
38,"Together with the large trade and current account deficits of the United States, the Chinese external surpluses are contributing to the current pattern of global imbalances, which many economists and policymakers have argued are unsustainable in the long run."
39,"Although China's extensive participation in the global trading and financial systems has been invaluable for the country's development, the ultimate purpose of economic growth is to improve living standards at home."
40,"Such policies, by reducing saving and increasing imports, would also serve to reduce China's current account and trade surpluses.18 Putting greater reliance on domestic demand rather than net exports to drive growth would also decrease China's vulnerability to fluctuations in global demand."
41,"Again, increased flexibility in the exchange rate could help."
