,sentence
0,"This past year was one in which commercial loan demand was very weak, and some of our largest banks stumbled."
1,"Low interest rates, strong home values and weak equity markets all had important roles to play."
2,Nearly all of this year's loan growth came in lending secured by real estate.
3,Construction and other commercial real estate lending represented about two-thirds of that growth and rose more than 10 percent during the year.
4,"Partly as a result of low interest rates and uncertainty in the stock market, Money Market Deposit Account (MMDA) and savings deposits grew 10 percent in both 2001 and 2002 and, at this point, fund nearly 25 percent of community bank assets."
5,Deposit growth overall also brought higher deposit account fees.
6,"Community banks continue to thrive by providing retail-banking customers with the convenient locations, high-quality service, and attractive prices that they desire."
7,"Among those households that changed banks for reasons other than household relocation, the most frequently cited factors are better customer service and more attractive prices."
8,"With market yields at long-term lows and with a relatively steep yield curve, community banks need to keep a watchful eye on interest rate risk issues."
9,I noted earlier the remarkable recent growth in community bank holdings of mortgage pass-through securities.
10,"Most of the loan growth at community banks over the past two years has been in the form of commercial real estate lending--that is, lending secured by nonfarm nonresidential properties, construction projects, and multifamily units."
11,"There are anecdotal indications that some portion of that growth may reflect conversion of unsecured C&I loans to secured loans in response to deterioration in the borrowers' condition, although it is not likely that this effect is very large."
12,With the growth in assets and lending opportunities come potential complications with liquidity management.
13,Careful planning of growth and funding needs is a key aspect of sound management and requires the appropriate degree of management attention.
