,sentence
0,"In light of November's job report, I believe the economy is closing in on maximum employment."
1,"Accounting for retirees leaving the workforce, I estimate that employment is only about 1-1/2 million jobs below its February 2020 level, when monetary policy was less accommodative and unemployment was at a 50-year low and below Federal Open Market Committee (FOMC) participants' estimates of the longer-run unemployment rate."
2,"The unemployment rate dropped to 4.2 percent in November, just a touch above the median of FOMC participants' longer-run level of 4 percent."
3,"Turning to inflation, it is alarmingly high, persistent, and has broadened to affect more categories of goods and services, compared with earlier this year."
4,"I have argued for some time that there are upside risks to inflation, and with inflation exceeding the FOMC's 2 percent target for some time now, I strongly supported the Committee's decision this week to speed up the pace of the tapering of asset purchases."
5,This action gives us increased flexibility to adjust monetary policy as needed in 2022.
6,"The appropriate timing for the first increase in the policy rate, of course, will depend on the evolution of economic activity, something that I will be closely monitoring."
7,"But given my expectations for inflation and labor market conditions, I believe an increase in the target range for the federal funds rate will be warranted shortly after our asset purchases end."
8,"We still don't know how serious a public health threat it will be, so we don't know if it will slow the U.S. economy, as the Delta variant briefly did, or even possibly slow progress toward maximum employment."
9,"Cutting the other way, we also do not know if Omicron will exacerbate labor and goods supply shortages and add inflation pressure, derailing the moderation of inflation next year that is my baseline."
10,"Using a recent example, in May 2021 inflation readings were over 4 percent."
11,"If your statistical model predicted that inflation would fall to 2 percent by the end of 2021, you would be asked why you are making that prediction."
12,"All economic activityâ€”every one of the billions of economic decisions that will be made today, and every dayâ€”is guided by a view of the future."
13,"The effect was a sudden and severe drop in economic activity and significant stress in the financial system, including a significant disruption in Treasury markets."
14,"While shutdowns and lockdowns were more severe in March and April 2020 in some parts of the country than in others, most of the country was affected, and the drop in employment and spending was larger and faster than the United States had ever experienced."
15,The unemployment rate more than quadrupled from a 50-year low of 3.5 percent in February to 14.8 percent in April.
16,"Real GDP fell at an annualized rate of 31 percent in the second quarter of 2020, which was three times faster than ever recorded.2 Before the start of the pandemic, the top and bottom 10 respondents of the Blue Chip survey (meaning those with the highest and lowest forecasts) had an average forecast for 2020 GDP growth of 1.5 percent and 2.2 percent, respectively, which is a very tight range."
17,"Once the pandemic started, this range exploded, with GDP growth forecasts ranging from negative 1.1 to negative 7.4 percent."
18,Pre-pandemic forecasts for the 2020:Q4 unemployment rate ranged from 3.2 to 4 percent.
19,"In April 2020, the forecast for the Q4 unemployment rate ranged from 5.4 to 13.7 percent."
20,"GDP grew at a 33 percent annualized rate in the third quarter.i Half of the jobs lost were regained in four months, and in seven months the unemployment rate had fallen to 6.7 percent."
21,"By comparison, after the GFC, it took more than two years to regain half of the jobs lost and more than four years to return unemployment to 6.7 percent."
22,"For example,figure 1 shows the evolution of the Blue Chip summation of private forecasters' outlook for the average level of the unemployment rate in the fourth quarter of 2020."
23,"In March, like everyone else, these forecasters had no sense of what was coming; the consensus was for an unemployment rate of 3.7 percent near the end of the year."
24,Forecasters adjusted their expectation for the unemployment rate to average near 9 percent in the fourth quarter of 2020.
25,"In May, with numbers in hand showing unemployment averaging around 14 percent for March and April, the consensus Blue Chip forecast then suggested a slowly declining unemployment rate that would average a bit over 10 percent in Q4."
26,"A slow decline in unemployment is what we experienced after the GFC, so it made sense to project a similar slow decline after the virus hit."
27,"In fact, the unemployment rate dropped to 6.7 percent in November, and that is where it ended the year."
28,"Even after the dramatic economic rebound in May and June, the change in the consensus view for the unemployment rate later that year was extremely gradual."
29,Same thing for the inflation forecast this year.
30,"As figure 2 shows, in January and February, the Blue Chip consensus was for consumer price inflation for Q4 to average about 2 percent."
31,"Just last Friday, November CPI inflation was reported at 6.8 percent for the 12 months ending November, the largest 12-month increase since mid-1982."
32,"Instead of an unemployment rate of 6.7 percent at year-end 2020, we predicted 9.3 percent."
33,"We predicted that inflation based on personal consumption expenditures would be 1.8 percent this year, instead of the 5 percent it hit in October."
34,Both weekly paid employment and active employment from ADP have provided insight into the labor market ahead of when monthly employment numbers are released.
35,We have also dug into very disaggregated data on prices to see where the upward and downward pressures are concentrated to help guide our thinking of how each of the sectors might adjust in the future.
36,"Lesson 4: Globalization Is Fragile, and Inflation Ain't Dead After two years of surprises, persistently elevated inflation is the biggest surprise for me, and I am carefully watching how this plays out in the next few months."
37,High inflation is a heavy burden for households that have no choice about paying higher prices for groceries and other necessities.
38,It hurts small business owners who have a harder time balancing their costs and the prices they charge for goods and services.
39,One of the Federal Reserve's most important responsibilities is keeping prices stable and inflation under control.
40,"Like most economists, after the performance of inflation over the past decade, it would have been hard for me to believe that it could run as high and as long as it has."
41,"Likewise, I have been surprised at the persistence of the bottlenecks and other supply disruptions that have been a prominent source of elevated inflation."
42,"Similarly, I would have expected that labor supply shortages would have eased as the vaccine became widely available, unemployment benefits faded, and wages improved at the fastest rate in decades."
43,"This brings me back to my outlook for the economy in 2022, and the implications for monetary policy."
44,"The economy is set to continue growing very strongly through at least the first half of next year, and I expect employment to keep growing."
45,"With the unemployment rate at 4.2 percent in November, I believe we are very close to meeting the FOMC's maximum-employment goal."
46,"For inflation, as I said earlier, the next few months will be crucial in determining whether price increases will begin to moderate, as I still expect in my baseline outlook."
47,"However, I will be closely watching indicators of inflation expectations for signs that consumers and investors have come to expect high inflation well into the future, a development that could signal that the moderation in inflation I expect will not be coming soon."
48,"So, by choosing to speed up our reductions in asset purchases, the FOMC is providing flexibility for other adjustments to monetary policy, if needed, as early as spring to accommodate changes in the economic outlook."
