,sentence
0,"However, beginning in the year 2012, the annual expected costs of social security are projected to exceed annual earmarked tax receipts, and the consequent deficits are projected to deplete the trust funds by the year 2029."
1,"While such evaluations are based on an uncertain future, the benefit per current retiree under existing law, adjusted for inflation, can be forecast with some precision over the next thirty years."
2,"The price escalation of benefits, of course, is even more difficult to pin down."
3,"But since price inflation has an equal effect on wages subject to social security taxation, for all practical purposes, the degree of inflation does not have a large direct effect on the net funding of the system over the long run."
4,"However, the rate of inflation, because it affects the overall economy, presumably does affect the real wage base from which social security taxes and future benefits are derived."
5,"The projection of inflation-adjusted taxes, which are subject to a wider degree of uncertainty than total benefits, is largely driven by real wage growth--that is, wage growth adjusted for inflation--which, in turn, is primarily determined by the growth of productivity."
6,Projecting productivity in line with the pattern of the last quarter century suggests a trend of revenue falling far short of the levels required to finance the benefits of the large baby-boomer bulge in retirees anticipated to start at about 2010.
7,"I should state, parenthetically, that if recent productivity trends are underestimated, as I suspect they are, for much the same reasons are the projected trends of both real benefits and payroll taxes."
8,"The latter can come from either higher tax rates or higher real wage growth--in effect, higher productivity growth."
9,"However, as I will be explaining shortly, higher productivity is unlikely alone to do the trick."
10,"Moreover, increased social security tax rates, of course, are controversial in that many perceive them, myself included, to adversely affect employment."
