,sentence
0,"It rests in our hands--the hands of fiscal, regulatory, trade, and monetary policymakers."
1,"Excessive growth in government spending is not the economy's salvation, but a principal foe."
2,"Slowing the creep of protectionism is no small accomplishment, but it is not the equal of meaningful expansion of trade and investment opportunities to enhance global growth."
3,Economic and Financial Market Developments Recent economic data support a moderate recovery in economic activity.
4,"Household spending is increasing, but remains constrained by high unemployment, modest income growth, lower housing wealth, and tight credit."
5,"After sizable increases in March and April, private nonfarm payroll employment rose by only 41,000 in May."
6,"Meanwhile, most broad measures of inflation remain subdued."
7,And long-term inflation expectations appear stable.
8,"Financial conditions, notably, have become less supportive of economic growth."
9,The implied volatility of equity prices (VIX) jumped to levels not seen in more than a year.
10,"Equity prices, reacting to increased risk and prospects for weaker global growth, also fell."
11,Broad equity price indexes touched lows as much as 14 percent below their recent peak in April.
12,"Risk spreads on U.S. investment-grade and high-yield bond prices rose, and corporate bond issuance fell to about half the run-rate of earlier this year."
13,Broad measures of industrial commodity prices decreased substantially from their peaks--mostly on account of weaker expected global demand.
14,"In times of economic weakness or financial distress, policymakers are often troubled by the messages embedded in financial market prices or bank lending statistics."
15,Some supervisors might disagree--even strongly--with the prices markets assign to a banking system's financial wherewithal.
16,Some out-of-favor fiscal authorities may take great umbrage at the prices assigned to their funding costs.
17,"In benign economic times, market prices can lull investors and policymakers into a false sense of security."
18,Financial market prices may appear more sanguine about prospects than fundamentals suggest.
19,Inflation expectations may appear well anchored.
20,Market prices adjust slowly and steadilyâ€¦until they don't.
21,"Then, market prices can act in a nonlinear fashion."
22,The economy's long-term growth prospects must be given top billing.
23,That fine-tuning aggregate demand requires a precision that is difficult for governments to execute effectively.
24,What About the Conduct of Monetary Policy?
25,The challenges for monetary policy are not dissimilar from those confronting the fiscal authorities.
26,"By considering, communicating, and, potentially, deploying our policy tools independent of one another, we have the best chance to achieve the Federal Reserve's dual objectives of price stability and maximum employment."
27,"In making this judgment, we should continue to assess investor demand for these assets."
