Unnamed: 0,sentence,label,score
0,Today I would like to step back a bit from current policy concerns to address the broader topic of the logical framework within which monetary policy is made.,LABEL_2,0.9998449087142944
1,"1 Car and Driver: A Misleading Analogy Eight times each year the Federal Open Market Committee (FOMC) meets to set U.S. monetary policy--which, under current operating procedures, amounts to choosing a target for the federal funds rate, a short-term interest rate that the Federal Reserve influences by controlling the supply of bank reserves.",LABEL_2,0.9997397065162659
2,"A commonly used analogy takes the U.S. economy to be an automobile, the FOMC to be the driver, and monetary policy actions to be taps on the accelerator or brake.",LABEL_2,0.9998143315315247
3,"According to this analogy, when the economy is running too slowly (say, unemployment is high and growth is below its potential rate), the FOMC increases pressure on the accelerator by lowering its target for the federal funds rate, thereby stimulating aggregate spending and economic activity.",LABEL_1,0.6022405624389648
4,"When the economy is running too quickly (say, inflation appears likely to rise), the FOMC switches to the brake by raising its funds rate target, thereby depressing spending and cooling the economy.",LABEL_1,0.9993487000465393
5,"Unfortunately, the simplistic view of monetary policymaking derived from the automobile analogy can be seriously misleading, for at least two reasons.",LABEL_2,0.9997968077659607
6,"Despite the best efforts of the statistical agencies and other data collectors, economic data provide incomplete coverage of economic activity, are subject to substantial sampling error, and become available only with a lag.",LABEL_2,0.9997249245643616
7,"In short, if making monetary policy is like driving a car, then the car is one that has an unreliable speedometer, a foggy windshield, and a tendency to respond unpredictably and with a delay to the accelerator or the brake.",LABEL_2,0.9997959733009338
8,The second problem with the automobile analogy arises from the central role of private-sector expectations in determining the impact of monetary policy actions.,LABEL_2,0.9998561143875122
9,"The current funds rate imperfectly measures policy stimulus because the most important economic decisions, such as a family's decision to buy a new home or a firm's decision to acquire new capital goods, depend much more on longer-term interest rates, such as mortgage rates and corporate bond rates, than on the federal funds rate.",LABEL_2,0.9997308850288391
10,"Monetary policy makers can affect private-sector expectations through their actions and statements, but the need to think about such things significantly complicates the policymakers' task (Bernanke, 2004).",LABEL_2,0.9995214939117432
11,I hope that this short discussion convinces you that making effective monetary policy is no Sunday drive in the park.,LABEL_2,0.999747097492218
12,"With both the informational limitations facing policymakers and the role of private-sector expectations in mind, I turn next to a discussion of two alternative frameworks for thinking about monetary policy.",LABEL_2,0.9998549222946167
13,"Making Monetary Policy: Two Candidate Frameworks The two frameworks for monetary policymaking I will compare today are generally referred to in the recent economics literature as instrument rules and targeting rules (Svensson, 2003; McCallum and Nelson, 2004; Svensson, 2004b).",LABEL_2,0.9997937083244324
