Unnamed: 0,sentence,label,score
0,"Measured on a fourth quarter to fourth quarter basis, it appears that GDP advanced around 3% and prices, measured by the chain price index for GDP, increased just above 2%.",LABEL_2,0.9562432765960693
1,"Inflation in 1996, measured by the chain price index for GDP or the core CPI, was the lowest in 30 years.",LABEL_0,0.9161118268966675
2,"Last year was the fifth consecutive year that inflation, measured by the chain GDP price index, was 2.6% or lower and the 5-year compound annual inflation rate is now 2.5%, the lowest since 1967.",LABEL_0,0.943300724029541
3,"The extraordinary achievement of 1996, of course, was reaching such low levels of unemployment and inflation at the same time.",LABEL_0,0.665864884853363
4,The 5.4% unemployment rate in 1996 was the lowest annual rate since 1988 and before that since 1973.,LABEL_2,0.9978185892105103
5,"Specifically, the surprise was a decline in measures of core inflation for consumer and producer goods and in the inflation rate for the GDP price index during a year when the unemployment rate declined and averaged more than 1/2 percentage point below levels that in the past had been associated with stable inflation.",LABEL_0,0.9705873727798462
6,"In the second half of the year, growth slowed, the unemployment rate stabilized, and inflation remained well contained.",LABEL_2,0.8385486006736755
7,"As a result, the consensus forecast projects growth near trend and relatively stable inflation and unemployment rates.",LABEL_2,0.9994064569473267
8,The business cycle is not dead and monetary policy is certain to be challenged again.,LABEL_2,0.8492667078971863
9,"At the moment, trend growth near full employment appears to be a reasonable prospect in the year ahead.",LABEL_1,0.9976009726524353
10,"In particular, there remains some uncertainty as to whether the current unemployment rate will prove consistent with stable inflation over time and we need to pay some attention to the challenge of how we approach our longer-term goal of achieving and maintaining price stability.",LABEL_2,0.9923844337463379
