Unnamed: 0,sentence,label,score
0,"As a basis for discussion, I will put some hypotheses on the table about the origin of the deficit, its course over time, and its implications for macroeconomic policy.",LABEL_2,0.9864177703857422
1,"* For the most part, the existing distribution of current account surpluses and deficits among the countries of the world reflects market decisions regarding the global allocation of capital.",LABEL_2,0.9997139573097229
2,"The upward trend in the foreign exchange value of the dollar since the mid-1990s as the deficit was climbing indicates that the rising demand for dollars from capital inflows, and not the rising supply of dollars from the trade deficit, was the dominating force in international transactions between the United States and the rest of the world.",LABEL_0,0.881232738494873
3,"Still, the remarkably similar asset price movements around the globe in the past two years and the relatively modest correction of the dollar imply that investors are not having major second thoughts about the relative distribution of their savings.",LABEL_2,0.9994148015975952
4,"Moreover, judging from the fact that productivity in the United States did accelerate in the latter half of the 1990s and continues to grow rapidly, the spending financed through the deficit apparently did add to real GDP growth, even though the financial returns to capital proved disappointing.",LABEL_1,0.8891921043395996
5,"The U.S. deficit has boosted aggregate demand outside the United States, which was especially beneficial in the mid- to late-1990s, when disruptions to capital flows and financial markets in many other countries were damping economic activity.",LABEL_0,0.7423517107963562
6,"In the United States, the availability of foreign savings and foreign goods and services served as safety valves, diverting U.S. aggregate demand during the late 1990s, when it might have otherwise created inflationary pressures.",LABEL_0,0.8311420679092407
7,"It is crucial in thinking about this deficit to keep in mind that, to the extent that it reflects an imbalance, the imbalance is shared around the world.",LABEL_2,0.9992179870605469
8,The U.S. current account deficit is two-sided: Low saving relative to investment demand in the United States necessarily implies the reverse--a shortfall of domestic demand relative to production in the rest of the world.,LABEL_1,0.9887443780899048
9,"U.S. and foreign asset prices, including the real exchange rate, will have to adjust to close the trade gap or, from another perspective, to bring domestic demand in the United States and elsewhere into closer alignment with domestic production.",LABEL_2,0.9530556201934814
10,"Such a shift could be associated with large, sharp movements in exchange rates and other asset prices that might expose weaknesses in the balance sheets of some entities.",LABEL_2,0.9976432919502258
11,"Even abstracting from financial vulnerabilities, such developments in financial markets might prompt dislocations in resource usage and temporary reductions in incomes because resources are slower to adjust than asset prices.",LABEL_2,0.9991425275802612
12,"Moreover, although resource reallocations are never frictionless, major dislocations need not result from rapid movements in asset prices.",LABEL_2,0.9997560381889343
13,"Indeed, the currently low level of capacity utilization in our manufacturing sector means that considerable resources are available to meet increased foreign demand without putting pressure on prices.",LABEL_1,0.9452406167984009
14,The shifting balance of domestic demand and potential supply in each country means that policies affecting domestic demand will need to be re-calibrated to preserve price stability and keep economies operating at high levels of reserve utilization.,LABEL_1,0.9986190795898438
15,"The deficit country--the United States--will need to generate more net domestic savings, perhaps through tighter government budgets, as it absorbs a greater share of global demand if it is to avoid inflation pressures and much higher real interest rates that damp investment and growth.",LABEL_1,0.9993921518325806
16,"And, as demand is trimmed in the United States, surplus countries will have to boost domestic demand to forestall a slowing in global economic growth.",LABEL_0,0.989841878414154
17,"Over the long-run, using fiscal policy to boost domestic saving in the deficit country might help, but such an adjustment would be counterproductive now, when the U.S. economy is operating well below its potential.",LABEL_0,0.9978781938552856
18,"Conversely, fiscal policy expansion in the surplus countries could be used to augment domestic demand, but any such adjustments would need to take account of medium-term goals for fiscal consolidation.",LABEL_0,0.7361131310462952
19,"For example, in the late 1990s, the fiscal stance of the United States switched from deficits to surplus, and the switch was only partly offset by declines in private savings, leaving national savings higher.",LABEL_0,0.929180920124054
20,"Nonetheless, the current account deficit continued to grow as a result of the surge in U.S. investment and productivity and the associated capital inflows seeking the higher U.S. rates of return.",LABEL_1,0.9993841648101807
21,Monetary policy has an ambiguous effect on trade imbalances.,LABEL_2,0.9998437166213989
22,"Although exchange rates are notoriously difficult to predict, over time easier monetary policy relative to that abroad should prompt currency depreciation, which in turn would tend to reduce the current account deficit.",LABEL_1,0.9778624773025513
23,"However, easier monetary policy also stimulates domestic incomes, which would tend to increase the current account deficit.",LABEL_1,0.9977505803108215
24,"Simply put, monetary policy is not the appropriate tool for improving the current account.",LABEL_2,0.9975658655166626
25,"Rather, central banks have learned over the years that their policies should be devoted to fostering macroeconomic balance and price stability.",LABEL_1,0.9986788630485535
26,"In addition, as with equity market bubbles, one is hard put to know beforehand whether large current account deficits are out of line with fundamentals, especially when those outcomes could be a result of strong productivity and high rates of return rather than of excessive spending.",LABEL_1,0.8941219449043274
27,"As I have emphasized, the major reason for the growing deficit has been that the United States has been an attractive place to invest, and such investment has helped foster higher productivity and economic potential at home and a more efficient use of foreign savings.",LABEL_0,0.8079902529716492
28,Monetary and fiscal policy in the United States will continue to be aimed at fostering high employment and price stability and a favorable environment for growth in productivity and incomes.,LABEL_1,0.9563252925872803
