Unnamed: 0,sentence,label,score
0,"similarly, financial market participants quickly assimilate publicly available information to help judge the market clearing price for securities that you issue.",LABEL_2,0.9992384314537048
1,"the federal reserve, too, relies on multiple sources of data to help achieve our dual mandate: ensuring price stability and achieving maximum employment.",LABEL_2,0.9823673367500305
2,some of the data upon which we draw--statistical indicators of activity and prices in the real economy--tend to be backward-looking and subject to considerable revision.,LABEL_2,0.6280665397644043
3,"other information we use is drawn from financial market prices; although subject to rapid change and ""noisy"" market signals, this information can be considerably more timely and forward looking.",LABEL_2,0.9094736576080322
4,"in its role as a bank regulator and supervisor, the federal reserve also often looks to market prices to help assess the safety and soundness of financial institutions.",LABEL_2,0.9776508212089539
5,"first, financial markets can inform and, in some cases, complement the actions of the federal reserve by providing timely information about the outlook for economic activity, inflation, and the health of individual financial institutions.",LABEL_2,0.9981156587600708
6,"second, the federal reserve confronts many challenges when trying to extract relevant information from financial market prices--not least because these prices reflect the market's interpretation of our outlook as well as its independent assessments.",LABEL_2,0.9993005394935608
7,"i will begin with a discussion of how markets, in my judgment, inform the monetary policy process, and then turn to the role of markets in the supervisory and regulatory process.",LABEL_2,0.9970563054084778
8,financial markets and monetary policymarkets affect monetary policy predominantly through the information provided by asset prices.,LABEL_2,0.9988895654678345
9,"the available menu of prices is extensive, including those of treasury securities (nominal and real), corporate debt, equities, and derivatives.",LABEL_2,0.9974802136421204
10,"these prices embed investors' expectations of the future paths of economic growth, inflation, and financial conditions.",LABEL_2,0.9991790056228638
11,"at least as important, these prices also can provide some insight into the uncertainty surrounding likely outcomes.",LABEL_2,0.9989863038063049
12,monetary policy makers can use economic models and statistical techniques to extract the views of market participants about these key macroeconomic variables.,LABEL_2,0.999238908290863
13,let me cite a few simple examples of how we interpret asset prices.,LABEL_2,0.9981814026832581
14,"interest rates for periods extending beyond that very short horizon, however, are established by market participants rather than the fomc, although members of the committee may be able to influence these longer-term rates somewhat through what is affectionately described as ""open mouth operations.""",LABEL_1,0.8974107503890991
15,"in this way, market-based interest rates reflect primarily the path investors expect for monetary policy.",LABEL_2,0.998110830783844
16,treasury inflation-protected securities (tips) are financial market assets that provide a judgment on forward-looking views about inflation.,LABEL_2,0.9904575943946838
17,the gap between nominal treasury yields and yields on tips of comparable maturities is called the breakeven inflation rate.,LABEL_2,0.5201788544654846
18,the breakeven rate incorporates the market's expectation of inflation and the risk premium for uncertainty about these expectations.,LABEL_2,0.998038649559021
19,"today, breakeven rates implied by forward prices on tips indicate longer-run consumer price index inflation compensation of about 2-1/2 percent, in the middle of the range of the past several years.",LABEL_2,0.9982038736343384
20,"this is an example of information that may provide monetary policy makers with a reasonable source of market insight and may importantly complement an inflation outlook developed from economic models, survey responses, and other sources.",LABEL_2,0.9991445541381836
21,properly measuring inflation expectations is critically important to the fed in its formulation of policy.,LABEL_2,0.9971411228179932
22,"in addition to providing expected interest rates and inflation rates, equity prices incorporate investors' views about the growth of corporate earnings.",LABEL_2,0.9965967535972595
23,corporate bond prices embed expected default and recovery risks.,LABEL_0,0.9901699423789978
24,"moreover, derivatives prices can provide other valuable information, and we can learn much by understanding the linkages between primary and derivatives markets.",LABEL_2,0.9984287023544312
25,let me underscore the role of market signals by discussing monetary policy in the current economic environment.,LABEL_2,0.953144371509552
26,recent aggregate data indicate that overall economic activity slowed noticeably during the first nine months of the year.,LABEL_0,0.9936295747756958
27,"but as housing markets stabilize, i would expect overall economic performance to strengthen from the levels indicated by preliminary estimates of gross domestic product in the third quarter to a pace more consistent with the economy's long-term trend growth rate.",LABEL_2,0.9785414338111877
28,"inflation, though down somewhat from its level earlier this year, remains uncomfortably elevated.",LABEL_1,0.998548150062561
29,financial market prices imply that inflation will continue its gradual but persistent downward track during the forecast period.,LABEL_0,0.9986313581466675
30,"there remain, i believe, clear upside risks to that inflation outlook.",LABEL_1,0.9953063726425171
31,"prices on federal funds futures and eurodollar futures suggest that market participants expect the fomc to cut the target federal funds rate about 50 basis points during 2007, a view consistent with expectations of a ""soft landing.""",LABEL_0,0.9991298913955688
32,"at the same time, market-based options prices on these interest rate futures indicate that implied volatilities are quite low, suggesting a surprising degree of certainty regarding policy expectations.",LABEL_2,0.9981116056442261
33,"taken at face value, market participants appear to be reasonably certain of a benign outcome for both economic growth and inflation.",LABEL_2,0.9991552233695984
34,"i am a strong advocate of incorporating forward-looking information from asset prices into the fed's decision process, but we should not take market readings as determinative of policy.",LABEL_2,0.9986893534660339
35,why can't market prices be more assuredly relied upon?,LABEL_2,0.6970333456993103
36,"asset prices contain term premiums, credit risk premiums, and liquidity premiums that vary over time and are themselves related to market expectations and uncertainty.",LABEL_2,0.9976663589477539
37,"consequently, it can be difficult to determine whether movements in asset prices reflect a change in expectations, in uncertainty, or in some combination of premiums.",LABEL_2,0.9988728761672974
38,"if these changes reflect increased strength in underlying demand for longer-term treasury securities, including from emerging economies, the decline should be reflected in a decline in term premiums.",LABEL_0,0.9970986247062683
39,"in such a case, all else equal, a tighter monetary policy might be preferred.",LABEL_0,0.9929912686347961
40,"on the other hand, if the decline reflects investors' views of a weaker path for the economy--the more typical interpretation of a flat or inverted yield curve--policymakers might prefer a more accommodative monetary policy.",LABEL_0,0.9991427659988403
