Unnamed: 0,sentence,label,score
0,"in the case of the federal reserve, monetary policy is conducted to achieve our statutory objectives of maximum employment and price stability.",LABEL_0,0.9983311891555786
1,i will start with the monetary policy responses of the federal reserve and other central banks during the financial crisis.,LABEL_0,0.7240267992019653
2,"from the outset, the federal reserve vigorously used its traditional toolkit for managing short-term interest rates.",LABEL_2,0.5900623202323914
3,"these swap arrangements pose essentially no risk to the federal reserve: they are unwound (with a fee paid by the central bank drawing on the swap arrangement to the federal reserve) at the exact same exchange rate that applied to the original transaction, they are conducted with major central banks with track records of prudent decisionmaking, and they are secured by the foreign currency provided by those central banks.",LABEL_0,0.9616607427597046
4,"with substantial economic slack remaining, these central banks faced the challenge of finding ways to further ease monetary policy.",LABEL_0,0.9985381364822388
5,the idea was to put downward pressure on longer-term yields to spur demand and also to encourage some portfolio rebalancing toward riskier assets and loans to the private sector.,LABEL_0,0.9985514879226685
6,"in addition to using conventional monetary policy and balance sheet tools to provide monetary accommodation, communication is an important tool used by central banks to enhance the effectiveness of policy.",LABEL_0,0.9564229249954224
7,"in august 2011, the committee statement included forward guidance that economic conditions are likely to warrant exceptionally low levels of the federal funds rate at least through mid-2013--a date that was later extended to late 2014--which put further downward pressure on longer-term interest rates.",LABEL_0,0.9993454217910767
8,"although the crisis developed in advanced economies, latin american central banks, such as those in brazil, chile, colombia, and mexico, cut policy rates in 2009 as their economies were being hit hard through trade and financial linkages with advanced economies as well as through commodity price channels.",LABEL_0,0.9990407228469849
9,"accordingly, as was also the case in emerging asia, the monetary policy stance of several central banks in latin america, such as brazil and chile, diverged from those of advanced economies.",LABEL_0,0.9893523454666138
10,"the resulting rise in interest rate differentials, on top of the generally stronger growth in latin america, helped to fuel capital inflows, which, at times, have proved challenging for the policymakers of these economies to manage.",LABEL_1,0.9980173110961914
11,"of course, more recently, with intensification of the crisis in europe, some latin american countries, most notably brazil, have again lowered their policy rates in response to concerns about slowing growth.",LABEL_0,0.9988248944282532
12,"accordingly, it is imperative for each central bank to have monetary policy tools to appropriately address domestic objectives independent of the actions of other central banks.",LABEL_0,0.9953790307044983
