Unnamed: 0,sentence,label,score
0,"i will begin by reviewing the outlook, then provide a brief recap of how financial market liquidity has fared, and finish by commenting on the resilience and resolvability of the large interconnected banks.1 outlook for the united states i am heartened by the continued strong progress on employment and the resilience of american consumers, which stand out against a considerably more challenging global backdrop.",LABEL_2,0.9757312536239624
1,"in february, the unemployment rate was 4.9 percent--a level that is one-half its peak during the depths of the recession in 2009.",LABEL_0,0.9934048056602478
2,"last friday, we learned that employment growth has averaged 223,000 per month over the past 12 months.",LABEL_2,0.8923890590667725
3,"and there likely is some room to go: the prime-age employment-to-population ratio remains 1-3/4 percentage points below levels prevailing prior to the financial crisis, while a relatively large share of employees who are working part time would prefer to work full time.",LABEL_2,0.7705486416816711
4,"in addition, wage growth remains relatively slow.",LABEL_0,0.5362381935119629
5,"over the past two years, consumption has increased at about a 3 percent pace, on average, and i expect to see growth to continue at close to this pace based on solid job and income growth--together with elevated readings on consumer confidence and the boost to household purchasing power from persistent declines in energy prices.",LABEL_0,0.9928271770477295
6,the housing sector has also contributed steadily to growth over the past year.,LABEL_2,0.951551079750061
7,"with housing activity well below pre-recession norms, it appears there is still scope for continued growth in construction activity.",LABEL_2,0.9971741437911987
8,"in contrast, sectors of the economy that are sensitive to energy prices or international demand have been a drag.",LABEL_0,0.8845405578613281
9,"in response to the plunge in oil prices, investment in drilling and mining structures fell 50 percent last year, and continued reductions in the number of drilling rigs this year suggest that further declines are likely.2 at the same time, firms and workers in the energy sector have experienced extreme financial difficulties and severe job losses.",LABEL_0,0.9990086555480957
10,"although the euro area and japan are recovering, their demand growth remains very low, despite extraordinary monetary accommodation.",LABEL_0,0.999273955821991
11,in emerging market economies growth last year came in at only one-half the average rate from 2009 to 2013.,LABEL_2,0.9991092681884766
12,"because china has accounted for one-third of the growth in world gross domestic product (gdp) and trade, the recent slippage in chinese economic growth is having an important effect globally.",LABEL_2,0.7603961825370789
13,"even if chinese growth does not slide further, the changing composition of its growth toward consumption and services and away from resource-intensive manufacturing and investment will pose important challenges to commodity exporters and other emerging economies, especially since china had previously accounted for upwards of one-half of global imports of many base metals.",LABEL_0,0.9283077716827393
14,weak foreign demand relative to the united states has pushed down net exports and contributed to a nearly 20 percent strengthening of the real trade-weighted dollar since mid-2014.,LABEL_1,0.9782499074935913
15,"as a result, net exports subtracted a little more than 1/2 percentage point from gdp growth in 2014 and 2015, and econometric models suggest that past appreciation will lead to close to another 1 percentage point subtraction this year.3 these effects are especially prominent in the u.s. manufacturing sector, where output is sluggish, and the agricultural sector has also been hit hard by the rise in the value of the dollar.",LABEL_1,0.8399399518966675
16,"in addition, with profits at many firms adversely affected by the rise in the dollar and weak demand abroad, business fixed investment increased only 1-1/2 percent last year after contributing significantly to growth earlier in the recovery.",LABEL_0,0.9852092266082764
17,"on balance, in recent months, financial conditions have tightened somewhat with equity prices moving lower and corporate risk spreads widening, although conditions have improved in recent weeks.",LABEL_0,0.9982305765151978
18,"in addition, progress on inflation has been slow.",LABEL_2,0.9724783897399902
19,"prices for personal consumption expenditures (pce) have increased 1.3 percent over the 12 months through january, well below the federal open market committee's (fomc) 2 percent target.",LABEL_2,0.9837652444839478
20,"reductions in energy prices are, in part, responsible for this low rate, and if energy prices stabilize, top-line inflation should move higher.",LABEL_2,0.9703245162963867
21,"still, a stabilization in energy prices is not assured.",LABEL_2,0.9966855049133301
22,"market participants have been repeatedly surprised by the depth and persistence of oil price declines: both spot and far futures oil prices, for example, have fallen in five out of the past six quarters since mid-2014.",LABEL_0,0.994442880153656
