Unnamed: 0,sentence,label,score
0,"until the great financial crisis, both the practice and the theory of modern central banking revolved around the inflationary tendencies inherent in the conflict between the short- and long-run effects of monetary expansion and in the temptations of monetary financing of government spending.3 taking into account the fact that many leading central banks have recently had to deal with below-target inflation, one would have to amend the previous sentence to say that the practice and the theory of modern central banking revolve around the benefits of keeping monetary policy independent of short-term political considerations--with respect to both the stabilization of the price level and the temptations of monetary financing of the budget.",LABEL_0,0.9965196251869202
1,the mandate given to central banks in legislation passed in the 1930s and 1940s typically included both monetary stability and the promotion of full employment and maximum output--and frequently other goals as well.,LABEL_0,0.9844874739646912
2,"as the inflationary forces that eventually led to the collapse of the bretton woods system gathered strength in the 1960s and 1970s, the focus of monetary policy shifted to the maintenance of the domestic value of the currency.",LABEL_1,0.7285672426223755
3,"in the decades that followed, central banks began to place greater emphasis on the stabilization of inflation, and that trend has continued to date.4 although this shift in emphasis originated in the advanced economies, emerging market and developing economies eventually followed suit, with many of them bringing down high rates of inflation and formally adopting an inflation targeting policy framework.",LABEL_1,0.9308850169181824
4,"even in countries without formal inflation targeting frameworks, stabilization of inflation remains an important objective, sometimes alongside other important objectives such as stabilization of the external value of the currency, stabilization of the macroeconomy, financial stability, and the development of the monetary and financial systems.",LABEL_2,0.9967619776725769
5,"the u.s. economy and monetary policy in the united states, the federal reserve has, since 1977, been operating under a dual mandate to pursue maximum sustainable employment and price stability.5 our main challenge, since the global financial crisis, has been to make rapid (or at least as rapid as possible) progress toward achieving these objectives.",LABEL_0,0.9987307786941528
6,"while it has taken a long time, and extraordinary monetary policy actions, the u.s. economy is now close to full employment, with core inflation, at 1.2 percent, below our 2 percent inflation target, but, in the view of the federal open market committee (fomc), likely to reach 2 percent within about two years.",LABEL_2,0.938102662563324
7,let me provide an update on recent progress toward the attainment of these goals and its effects on the current stance of the federal reserve's monetary policy.,LABEL_2,0.6825174689292908
8,"u.s. economic activity and inflation the u.s. economy slowed sharply in the first quarter of this year, with the most recent estimate being that real gdp declined 0.2 percent at an annual rate.",LABEL_0,0.9938716888427734
9,"confirming that view, the latest monthly data on real consumption provide welcome evidence that consumer demand is rebounding, and that economic activity likely expanded at an annual rate of about 2.5 percent in the second quarter.",LABEL_2,0.9768555164337158
10,"these gains are lower than those seen late last year but are still substantial, and they are above the rate needed to maintain the rate of unemployment at a constant rate of labor force participation.",LABEL_2,0.7568881511688232
11,the unemployment rate has moved lower this year and registered 5.5 percent in may.,LABEL_0,0.6437130570411682
12,both long-term unemployment and involuntary part-time employment declined as well.,LABEL_0,0.9983363747596741
13,there are grounds for optimism that economic growth will be sufficient to promote further gains in labor market conditions.,LABEL_2,0.9433913230895996
14,consumer spending should be helped by the earlier declines in oil prices because the boost to household incomes from the drop in oil prices is substantial.,LABEL_0,0.8659747242927551
15,"lower gasoline prices alone are estimated to be saving the typical household about $700 this year, thus providing households with the resources potentially to increase spending on other goods and services.",LABEL_0,0.8554763197898865
16,"to be sure, with the u.s. now a major oil producer, lower oil prices have also had some negative effects on the u.s. economy.",LABEL_0,0.9991329908370972
17,"but, on net, the united states should gain from the fall in oil prices, given that we are still a sizable importer of oil.",LABEL_0,0.9975835084915161
18,our analysis of the determinants of u.s. trade suggests that the recent appreciation of the dollar will restrain economic growth to some extent for a time even after these transitory factors have dissipated.,LABEL_0,0.9980252385139465
19,"evaluating all of the indicators, the fomc expects--as outlined in its june 17 statement--that, with appropriate policy accommodation, economic activity will expand at a moderate pace, with labor market indicators continuing to move toward levels consistent with the dual mandate.",LABEL_0,0.9979887008666992
20,"turning to price stability, the other goal of our dual mandate, we have seen little progress toward inflation moving back to our target of 2 percent.",LABEL_2,0.9919224381446838
21,"the 12‑month change in headline personal consumption expenditures prices is now close to zero--though that very low level of inflation is temporary, in large part reflecting the large declines in energy prices around the turn of 2015.",LABEL_0,0.9940053820610046
22,the stronger dollar is also weighing on u.s. inflation by reducing the prices we pay for our imported goods and services.,LABEL_0,0.8927195072174072
23,core inflation is running at 1-1/4 percent and will likely remain lower than we would like in the months ahead as the exchange rate effects pass through.,LABEL_0,0.9675193428993225
24,"over the medium term, the fomc expects inflation to rise gradually toward 2 percent as the labor market tightens and the transitory effects of declines in energy and import prices wane; indeed, energy prices appear to have stabilized.",LABEL_2,0.8127192258834839
25,"u.s. monetary policy based on our reading of economic conditions, the fomc decided at its june 17 meeting to leave the federal funds rate target range at 0 to 1/4 percent.",LABEL_0,0.9985970258712769
26,the committee will assess progress--both realized and expected--toward its objectives of maximum employment and 2 percent inflation.,LABEL_2,0.9663029909133911
27,"of course, because monetary policy affects the economy with a lag, we should not wait until we have reached our objectives to begin adjusting policy.",LABEL_2,0.9926978945732117
28,we anticipate that it will be appropriate to raise the target range for the federal funds rate when we have seen further improvement in the labor market and are reasonably confident that inflation will move back to 2 percent over the medium term.,LABEL_1,0.8560762405395508
29,"regarding inflation, an important factor working to increase confidence in the inflation outlook will be continued improvement in the labor market.",LABEL_2,0.8291131258010864
30,theoretical and empirical evidence suggests that inflation will eventually begin to rise as resource utilization tightens.,LABEL_1,0.9988560080528259
31,"and while the link between wages and inflation can be tenuous, it is encouraging that we are seeing tentative indications of an acceleration in labor compensation.",LABEL_2,0.932746171951294
32,"but that is only a forecast, and monetary policy will, in practice, be determined by the data--primarily data on inflation and unemployment.",LABEL_2,0.9879018664360046
33,we are aware of the possibility that low interest rates maintained for a prolonged period could prompt an excessive buildup in leverage or cause underwriting standards to erode as investors take on risks they cannot measure or manage appropriately in a reach for yield.,LABEL_0,0.9988306760787964
34,"u.s. monetary policy spillovers and global interest rates as we consider the decision of policy rate normalization, we are mindful of possible spillovers to other economies, including emerging market and developing economies.",LABEL_0,0.9688835144042969
35,"beyond communicating our intentions, we also emphasize that monetary policy normalization in the united states will occur in the context of a strengthening u.s. economy, which should benefit the emerging market and developing economies.",LABEL_0,0.9972878098487854
36,"still, one feature of the era after the first increase of the federal funds rate will, in all likelihood, be higher u.s. and global interest rates compared with their extraordinarily low levels of recent years.",LABEL_1,0.9966203570365906
37,"the increase in global interest rates could cause investors to adjust their portfolios, triggering capital outflows from emerging market and developing economies.",LABEL_1,0.9849849343299866
38,"this development is due to the significant economic progress of the continent of the past several years and to commodity booms, ample global liquidity, and low interest rates.",LABEL_0,0.9814885258674622
39,higher global interest rates could limit the possibilities for governments to finance their projects or budgets on the same favorable terms.,LABEL_1,0.9935627579689026
40,the reduced ability of governments to finance their needs will likely increase the challenges faced by central banks in their efforts to assist the economic growth and development agendas of their national governments.,LABEL_0,0.9953309893608093
41,"for example, since the 1990s, many of them have made remarkable progress in reducing inflation, improving government debt ratios, building foreign reserves, and better regulating and capitalizing their banking systems.",LABEL_0,0.9902036190032959
42,these improved economic fundamentals should bolster their resilience should normalization of monetary policy in the united states and some other advanced economies lead to financial market stresses.,LABEL_0,0.9990875720977783
43,"monetary policy in developing countries as mentioned earlier, the federal reserve has operated under a dual mandate of price stability and maximum employment, which has worked well for the u.s. economy.",LABEL_0,0.996418297290802
44,"when it comes to central banking more generally, i doubt that there is any particular monetary policy framework that is suitable for all countries for all times.",LABEL_2,0.8864843845367432
45,"the central bank's choice of monetary policy framework should depend on the objectives it aims to achieve, on the challenges that the economy faces, and on the structure of the financial markets and the economy in which it operates.",LABEL_2,0.9325423240661621
46,and it is likely that the monetary policy framework will change over time as the domestic economy and the international financial system develop.,LABEL_2,0.7374839782714844
47,the exchange rate regime is a key consideration.,LABEL_2,0.9972459077835083
48,"over the longer term, this is a welcome development that will help meet the substantial financing needs of the private and public sectors, but greater financial integration and financial flows also complicate monetary policy in an environment in which exchange rate considerations are important--and they are generally very important.",LABEL_0,0.7884136438369751
49,"these are small open economies in which external shocks are often large, and the excessive volatility inherent in free-floating exchange rates can be costly.",LABEL_1,0.6317492127418518
50,why not simply peg the exchange rate?,LABEL_2,0.9959327578544617
51,"according to the impossible triad, or the more sophisticated version developed by hélène rey, the impossible duo, a pegged rate, combined with capital mobility, makes it difficult for monetary policy to be used independently to achieve macroeconomic stabilization and price stability.6 nonetheless, some economies have successfully implemented pegged exchange rates.",LABEL_0,0.8768211603164673
52,"properly managed, some flexibility of exchange rates can help economies absorb external shocks, including swings in prices of commodities to which these economies are still heavily exposed.",LABEL_2,0.6960427165031433
53,"accordingly, there has been a shift toward flexible, but managed, exchange rate systems among emerging market and developing economies.",LABEL_2,0.9732301831245422
54,"however, none of us should underestimate the difficulties of managing the exchange rate and of developing knowledge about when and how much to allow the exchange rate to move in response to domestic and external economic shocks.",LABEL_2,0.9581460356712341
55,"even beyond the management of the exchange rate, central banks in developing countries face difficult challenges in developing their monetary policy frameworks.",LABEL_0,0.875278651714325
56,"for many years, the standard international monetary fund approach to monetary policy--which embodied the monetary approach to the balance of payments--emphasized money targets.",LABEL_0,0.9569044709205627
57,"as you know, the effectiveness of such a framework depends, among other things, on the stability of the money demand function and on the structural relationship between monetary aggregates and macroeconomic variables.",LABEL_2,0.9991726279258728
58,"for this reason, advanced economies abandoned them, and some emerging market economies followed suit, generally, in favor of inflation targeting frameworks, with short-term interest rates as the main instruments and the use of open market operations to control the liquidity in the economy.",LABEL_0,0.9597184658050537
59,however the conditions necessary for full-blown inflation targeting achieved through adjustment of policy interest rates may not be present in some of these economies.,LABEL_0,0.6286991238594055
60,"in the advanced economies and some emerging market economies, financial systems are relatively well developed, deep, and diversified, which facilitates the conduct of monetary policy through open market operations.",LABEL_2,0.9246112704277039
61,"indeed, in many countries, interbank markets are still underdeveloped, and, even though some central banks use policy rates, changes to these policy rates have only limited effect on other interest rates and on the economy more generally.",LABEL_2,0.9848921298980713
62,"thus, the ambitions of developing countries to modernize their monetary policy frameworks have to proceed in parallel with further efforts to develop the market institutions necessary to conduct monetary policy in a conventional way.7 concluding remarks central banking as a profession has come a long way, striving to adapt itself to the challenges faced by economies over time, and both the practice and theory of central banking will continue to evolve.",LABEL_2,0.9621591567993164
