Unnamed: 0,sentence,label,score
0,"congress has assigned the federal reserve specific responsibilities in monetary policy, financial stability, financial regulation and supervision, community and consumer affairs, and payments.",LABEL_0,0.7593316435813904
1,climate change and monetary policy let's start with monetary policy.,LABEL_2,0.9818135499954224
2,"increasingly, it will be important for the federal reserve to take into account the effects of climate change and associated policies in setting monetary policy to achieve our objectives of maximum employment and price stability.",LABEL_0,0.9988163113594055
3,"monetary policy seeks to buffer the economy from unexpected adverse disruptions, or ""shocks.""",LABEL_0,0.9800830483436584
4,it is generally more challenging for monetary policy to insulate the economy from shocks to the supply side of the economy than to the demand side.,LABEL_0,0.9987022876739502
5,"so it is vital for monetary policymakers to understand the nature of climate disturbances to the economy, as well as their likely persistence and breadth, in order to respond effectively.",LABEL_2,0.8389319181442261
6,"for instance, monetary policymakers must accurately assess how disasters such as hurricanes, wildfires, and flooding affect labor markets, household and business spending, output, and prices.7 in deciding whether to alter monetary policy or, instead, to ""look through"" such shocks, policymakers need to assess the likely persistence of the effects and how widespread they are.",LABEL_0,0.9552980661392212
7,"because there is considerable uncertainty about the persistence, breadth, and magnitude of climate-related shocks to the economy, it could be challenging to assess what adjustments to monetary policy are likely to be most effective at keeping the economy operating at potential with maximum employment and price stability.8 we need only look back to the oil price shocks of the 1970s and 1980s to see how difficult it was for monetary policymakers to assess accurately the likely persistence of the effects on inflation and output and the appropriate response.",LABEL_0,0.9660923480987549
8,"to the extent that climate change and the associated policy responses affect productivity and long-run economic growth, there may be implications for the long-run neutral level of the real interest rate, which is a key consideration in monetary policy.",LABEL_0,0.7596372365951538
9,"as the frequency of heat waves increases, research indicates there could be important effects on output and labor productivity.9 a shifting energy landscape, rising insurance premiums, and increasing spending on climate change adaptationsâ€”such as air conditioning and elevating homes out of floodplainsâ€”will have implications for economic activity and inflation.",LABEL_1,0.9989442229270935
10,"as policies are implemented to mitigate climate change, they will affect prices, productivity, employment, and output in ways that could have implications for monetary policy.",LABEL_0,0.9860352873802185
11,"just on its own, the large amount of uncertainty regarding climate-related events and policies could hold back investment and economic activity.10 climate change and financial stability second, the federal reserve will need to assess the financial system for vulnerabilities to important climate risks.",LABEL_0,0.9731388092041016
12,"for example, if prices of properties do not accurately reflect climate-related risks, a sudden correction could result in losses to financial institutions, which could in turn reduce lending in the economy.",LABEL_0,0.998391330242157
13,"the associated declines in wealth could amplify the effects on economic activity, which could have further knock-on effects on financial markets.",LABEL_0,0.9991121292114258
14,"we expect banks to have systems in place that appropriately identify, measure, control, and monitor all of their material risks.13 these risks may include severe weather events that can disrupt standard clearing and settlement activity and increase the demand for cash.",LABEL_0,0.9072556495666504
15,"as we have seen today, researchers are making progress on addressing questions regarding how climate change relates to labor markets, trade policy, and monetary policy.",LABEL_2,0.9973756670951843
