Unnamed: 0,sentence,label,score
0,"his views have had as much, if not more, impact on the way we think about monetary policy and many other important economic issues as those of any person in the last half of the twentieth century.",LABEL_2,0.9950720071792603
1,"it has been argued, for example, that policy failed to anticipate the emerging inflation of the 1970s, and by fostering excessive monetary creation, contributed to the inflationary upsurge.",LABEL_1,0.9988812208175659
2,"surely, it was maintained, some monetary policy rule, however imperfect, would have delivered far superior performance.",LABEL_1,0.4730411171913147
3,the monetary policy of the federal reserve has involved varying degrees of rule- and discretionary-based modes of operation over time.,LABEL_2,0.9809288382530212
4,"in the late 1970s, the federal reserve's actions to deal with developing inflationary instabilities were shaped in part by the reality portrayed by milton friedman's analysis that ever-rising inflation rate peaks, as well as ever-rising inflation rate troughs, followed on the heels of similar patterns of average money growth.",LABEL_2,0.5671937465667725
5,a considerable tightening of the average stance of policy--based on intermediate m1 targets tied to reserve operating objectives--eventually reversed the surge in inflation.,LABEL_1,0.9972803592681885
6,the last fifteen years have been a period of consolidating the gains of the early 1980s and extending them to their logical end--the achievement of price stability.,LABEL_2,0.997001051902771
7,"focussing on m1, and following operating procedures that imparted a considerable degree of automaticity to short-term interest rate movements, was extraordinarily useful in the early volcker years.",LABEL_2,0.9983436465263367
8,"but after nationwide now accounts were introduced, the demand for m1 in the judgment of the federal open market committee became too interest sensitive for that aggregate to be useful in implementing policy.",LABEL_2,0.9853305220603943
9,"because the velocity of such an aggregate varies substantially in response to small changes in interest rates, target ranges for m1 growth in its judgment no longer were reliable guides for outcomes in nominal spending and inflation.",LABEL_2,0.9774895310401917
10,"in response to an unanticipated movement in spending and hence the quantity of money demanded, a small variation in interest rates would be sufficient to bring money back to path but not to correct the deviation in spending.",LABEL_1,0.9938580393791199
11,"however, in recognition of the longer-run relationship of prices and m2, especially its stable long-term velocity, this broader aggregate was accorded more weight, along with a variety of other indicators, in setting our policy stance.",LABEL_2,0.9544158577919006
12,"the apparent result was a significant rise in the velocity of m2, which was especially unusual given continuing declines in short-term market interest rates.",LABEL_0,0.9254993200302124
13,data since mid-1994 do seem to show the reemergence of a relationship of m2 with nominal income and short-term interest rates similar to that experienced during the three decades of the 1960s through the 1980s.,LABEL_2,0.9989780783653259
14,"we recognize that, in fixing the short-term rate, we lose much of the information on the balance of money supply and demand that changing market rates afford, but for the moment we see no alternative.",LABEL_2,0.9968265295028687
15,"in the current state of our knowledge, money demand has become too difficult to predict.",LABEL_2,0.998051643371582
16,"although our operating target is a nominal short-term rate, we view its linkages to spending and prices as indirect and complex.",LABEL_2,0.9990261197090149
17,"for another, spending, prices and other economic variables respond to a whole host of financial variables.",LABEL_2,0.9990520477294922
18,"nonetheless, we recognize that inflation is fundamentally a monetary phenomenon, and ultimately determined by the growth of the stock of money, not by nominal or real interest rates.",LABEL_2,0.7601277232170105
19,"from a longer-term perspective we have been guided by a firm commitment to contain any forces that would undermine economic expansion and efficiency by raising inflation, and we have kept our focus firmly on the ultimate goal of achieving price stability.",LABEL_1,0.9981589913368225
20,"within that framework we have attempted not only to lean against the potential for an overheating economy, but also to cushion shortfalls in economic growth.",LABEL_2,0.8077628016471863
21,"unlike many uncertain situations that have confronted monetary policy, there was little question that the appropriate central bank action was to ease policy significantly.",LABEL_0,0.9961755871772766
22,"our concerns at that time reflected questions about how the financial markets and the economy would respond to the shock of a decline of more than one-fifth in stock prices in one day, and whether monetary policy alone could stabilize the system.",LABEL_0,0.9979180693626404
23,another development that confronted policy was the commercial property price bust of the late 1980s and early 1990s.,LABEL_0,0.9798567295074463
24,"since a large volume of bank and thrift loans was tied to the real estate market and backed by real estate collateral, the fall in property prices impaired the capital of a large number of depositories.",LABEL_0,0.9958606362342834
25,the extraordinary circumstances dictated a highly unusual path for monetary policy.,LABEL_0,0.995975136756897
26,"by mid-1993, however, property prices stabilized and the credit crunch gradually began to dissipate.",LABEL_0,0.8113155961036682
27,"it was clear as the year moved toward a close that monetary policy, characterized by a real federal funds rate of virtually zero, was now far too easy in light of the strengthening economy on the horizon.",LABEL_0,0.9974045753479004
28,"although it was difficult at that time to discern any overt inflationary signals, the balance of risks, in our judgment, clearly dictated preemptive action.",LABEL_1,0.9983442425727844
29,"even so, the idea of tightening to head off inflation before it was visible in the data was not universally applauded or perhaps understood.",LABEL_1,0.9583765268325806
30,"financial markets reacted unusually strongly to our 1994 policy actions, often ratcheting up their expectations for further rate increases when we actually tightened, resulting in very large increases in longer-term interest rates.",LABEL_1,0.9988032579421997
31,"at the time, these reactions seemed to reflect the extent to which investment strategies had been counting on a persistence of low interest rates.",LABEL_0,0.999126136302948
32,we are always concerned about assuming that short-term movements in market prices are reflections of changes in underlying supply and demand conditions when we may be observing nothing more than fluctuating expectations about our own policy actions.,LABEL_2,0.9985078573226929
33,"most recently, the economy has demonstrated a remarkable confluence of robust growth, high resource utilization, and damped inflation.",LABEL_2,0.9267865419387817
34,"specifically, the persistence of rising profit margins in the face of stable or falling inflation raises the question of what is happening to productivity.",LABEL_1,0.6839297413825989
35,"if data on profits and prices are even approximately accurate, total consolidated corporate unit costs have, of necessity, been materially contained.",LABEL_2,0.988031268119812
36,"with labor costs constituting three-fourths of costs, unless growth in compensation per hour is falling, which seems most unlikely from other information, it is difficult to avoid the conclusion that output per hour has to be rising at a pace significantly in excess of the officially published annual growth rate of nonfarm productivity of one percent over recent quarters.",LABEL_1,0.5293752551078796
37,"the degree to which these data may be understated is underlined by backing out from the total what appears to be a reasonably accurate, or at least consistent, measure of productivity of corporate businesses.",LABEL_2,0.9990641474723816
38,the level of nonfarm noncorporate productivity implied by this exercise has been falling continuously since 1973 despite reasonable earnings margins for proprietorships and partnerships.,LABEL_0,0.9583556056022644
39,"presumably this reflects the significant upward bias in our measurement of service prices, which dominate our noncorporate sector.",LABEL_1,0.934897780418396
40,"nonetheless, the still open question is whether productivity growth is in the process of picking up.",LABEL_2,0.9896116852760315
41,"for it is the answer to this question that is material to the current debate between those who argue that the economy is entering a ""new era"" of greatly enhanced sustainable growth and unusually high levels of resource utilization, and those who do not.",LABEL_2,0.9252315163612366
42,supplying excess liquidity to support growth that turns out to have been ephemeral would undermine the very good economic performance we have enjoyed.,LABEL_0,0.9942530989646912
43,"whatever its successes, the current monetary policy regime is far from ideal.",LABEL_0,0.9988336563110352
44,"moreover, flows of u.s. currency abroad, which are variable and difficult to estimate, and bank reserves avoidance are subverting any relationship that might have existed between growth in the monetary base and u.s. economic performance.",LABEL_2,0.5594786405563354
45,"another type of rule using readings on output and prices to help guide monetary policy, such as john taylor's, has attracted widening interest in recent years in the financial markets, the academic community, and at central banks.",LABEL_0,0.5007361173629761
46,"they assume that central banks can appropriately pay attention simultaneously to developments in both output and inflation, provided their reactions occur in the context of a longer-run goal of price stability and that they recognize that activity is limited by the economy's sustainable potential.",LABEL_2,0.996927797794342
47,the mechanics of monetary policy that i have been addressing are merely means to an end.,LABEL_2,0.9794355630874634
48,"the goal of macroeconomic policy should be maximum sustainable growth over the long term, and evidence has continued to accumulate around the world that price stability is a necessary condition for the achievement of that goal.",LABEL_1,0.7214983105659485
49,inflation impairs economic efficiency in part because people have difficulty separating movements in relative prices from movements in the general price level.,LABEL_2,0.9923235774040222
50,but what prices matter?,LABEL_2,0.7436941862106323
51,certainly prices of goods and services now being produced--our basic measure of inflation--matter.,LABEL_1,0.849955141544342
52,"but what about prices of claims on future goods and services, like equities, real estate or other earning assets?",LABEL_2,0.9978936910629272
53,is stability in the average level of these prices essential to the stability of the economy?,LABEL_2,0.9986327886581421
54,"the prices of final goods and services were stable in japan in the mid-to-late 1980s, but soaring asset prices distorted resource allocation and ultimately undermined the performance of the macroeconomy.",LABEL_1,0.9935155510902405
55,"in the united states, evaluating the effects on the economy of shifts in balance sheets and variations in asset prices have been an integral part of the development of monetary policy.",LABEL_2,0.9901328086853027
56,and the equity market itself has been the subject of analysis as we attempt to assess the implications for financial and economic stability of the extraordinary rise in equity prices--a rise based apparently on continuing upward revisions in estimates of our corporations' already robust long-term earning prospects.,LABEL_2,0.7522127628326416
57,"but, unless they are moving together, prices of assets and of goods and services cannot both be an objective of a particular monetary policy, which, after all, has one effective instrument--the short-term interest rate.",LABEL_2,0.8369086980819702
58,we have chosen product prices as our primary focus on the grounds that stability in the average level of these prices is likely to be consistent with financial stability as well as maximum sustainable growth.,LABEL_2,0.9986943006515503
59,"history, however, is somewhat ambiguous on the issue of whether central banks can safely ignore asset markets, except as they affect product prices.",LABEL_0,0.9544183015823364
60,"over the coming decades, moreover, what constitutes product price and, hence, price stability will itself become harder to measure.",LABEL_2,0.9877987504005432
61,"when industrial product was the centerpiece of the economy during the first two-thirds of this century, our overall price indexes served us well.",LABEL_2,0.9991166591644287
62,"the price of a ton of cold rolled steel sheet, or a linear yard of cotton broad woven fabrics, could be reasonably compared over a period of years.",LABEL_2,0.9898375272750854
63,"i have already noted the problems in defining price and output and, hence, in measuring productivity over the past twenty years.",LABEL_2,0.9984553456306458
64,the simple notion of price has turned decidedly complex.,LABEL_2,0.5070193409919739
65,what is the price of a unit of software or of a medical procedure?,LABEL_2,0.9973649382591248
66,how does one evaluate the price change of a cataract operation over a ten-year period when the nature of the procedure and its impact on the patient has been altered so radically?,LABEL_2,0.9779646396636963
