Unnamed: 0,sentence,label,score
0,"first, i will touch briefly on the current economic situation and on why, despite the weak pace of economic activity in 2001, i see the longer-run outlook for the u.s. economy as quite favorable.",LABEL_2,0.9969387650489807
1,"that remarkable expansion was notable not only for its duration but also for its rapid advances in technology, which fueled a surge in business capital spending, an acceleration in productivity, and rapid gains in real income and wealth.",LABEL_2,0.738433837890625
2,"however, when demand began to slow in late 2000, businesses were faced with uncomfortably high levels of inventories, an oversupply of capital goods, and declining profits.",LABEL_1,0.9587187767028809
3,"buoyed by low interest rates, falling energy prices, and tax cuts, home sales last year remained near a record high, motor vehicle sales peaked at their highest level ever, and overall real personal consumption expenditures increased about 3 percent, a rate well below the pace of the previous few years but still very respectable given the uncertainty of the times.",LABEL_0,0.9945732951164246
4,"a more important fact for the longer-run outlook is that, in comparison with the start of other recessions since the mid-1970s, the economy entered the recent slowdown with a much lower rate of inflation and a noticeably higher rate of increase in productivity.",LABEL_2,0.9280219078063965
5,one favorable consequence of the subdued rate of inflation last year was that monetary policy was able to move aggressively to limit the extent of the downturn.,LABEL_0,0.999279797077179
6,productivity growth during the recession has been even more strikingly out of character for a standard business cycle.,LABEL_0,0.9840736389160156
7,"typically, a cyclical downturn in business activity leads to declines in or, at best, very anemic gains in labor productivity as firms struggle to adjust to declining demand and less efficient operating rates.",LABEL_0,0.9797473549842834
8,that the recession does not appear to have much dented the rate of growth in productivity supports the view that the step-up in such growth that emerged in the mid-1990s resulted not only from the rapid expansion of real output but also from a more lasting shift in the structural trend rate of increase.,LABEL_2,0.6017630100250244
9,the fundamental change in the pace of labor productivity seems to confirm what businesses were telling us--that they had used a wide range of technological advances and managerial innovations to improve their supply-chain management and information systems and to better tailor their products and services to meet customer demands.,LABEL_2,0.998339056968689
10,that is important because faster productivity growth is the crucial determinant of how quickly we can raise our nation's real standard of living.,LABEL_1,0.9943584203720093
11,productivity improvement has a bit of the same flavor as compound interest: for one year the number does not seem large.,LABEL_2,0.9987903833389282
12,"if productivity increases 1-1/2 percent per year on average, our standard of living will double about every forty-six years--or about every two generations.",LABEL_1,0.550559401512146
13,"but if productivity rises 3 percent per year, the standard of living will double roughly every twenty-three years--or about every generation.",LABEL_1,0.5723693370819092
14,"between the business cycle peak last march and this past january, employers shed almost 1-1/2 million jobs, and the unemployment rate rose more than 1 percentage point, to 5.6 percent, its highest level since mid-1995.",LABEL_1,0.93097984790802
15,"although the unemployment rate is still well below the peak rates reached in any recession since 1948, the comparison may be small comfort to those of you who are about to enter the labor market.",LABEL_0,0.7522043585777283
16,"however, i am optimistic that, with the adjustments to production and inventories now largely behind us, the longer-run trends in productivity and output will begin to reassert themselves.",LABEL_2,0.9992144703865051
17,project life cycles are shorter now than in the past as firms aim to foster flexibility to keep up with the demand for new products.,LABEL_2,0.8865832686424255
18,"but even for permanent employees, the employment relation between the firm and its workers has changed significantly.",LABEL_2,0.8621400594711304
19,the rise in the use of less-traditional conditions of employment is one clear example of this.,LABEL_0,0.8953959345817566
