Unnamed: 0,sentence,label,score
0,"including this morning's release for october, payrolls have increased an average of 181,000 per month this year, a slower pace than last year but enough to keep the unemployment rate flat at about 5 percent.",LABEL_1,0.7365699410438538
1,"the unchanged unemployment rate reflects a positive, though perhaps transitory, development--mainly a pickup in labor force participation.",LABEL_1,0.9619972109794617
2,"the rise in participation may reflect the effects of the modest pickup in wages we are now seeing, with the rate of increase in the employment cost index having risen from an annual rate of about 2 percent last year to 2-1/4 percent so far this year.",LABEL_1,0.9951218366622925
3,"over the course of the past two years, a variety of negative shocks have affected the u.s. economy, but employment has resumed robust growth after each temporary slowdown: this recovery has been and continues to be powerful in terms of one of our two main targets--employment--and it is my view that the labor market is close to full employment.",LABEL_2,0.9740650057792664
4,it is nonetheless interesting to ask what level of payroll gains would maintain an unemployment rate of roughly 5 percent.,LABEL_2,0.9969839453697205
5,"unsurprisingly, the level of payroll gains consistent with an unchanged unemployment rate is highly dependent on developments in labor force participation.",LABEL_2,0.9989853501319885
6,"if labor force participation was to remain flat, job gains in the range of 125,000 to 175,000 would likely be needed to prevent unemployment from creeping up.",LABEL_2,0.49153000116348267
7,"if we assumed a downward trend in participation of about 0.3 percentage point per year, in line with estimates of the likely drag from demographics, job gains in the range of 65,000 to 115,000 would likely be sufficient to maintain full employment.",LABEL_2,0.6491522789001465
8,last week we received some encouraging news on output growth.,LABEL_2,0.8603179454803467
9,"household spending growth slowed, and residential investment declined.",LABEL_0,0.989062488079071
10,"a surge in exports supported growth; however, much of the increase was in shipments of soybeans, while exports of other goods remained tepid.",LABEL_2,0.9660298228263855
11,"growth was also supported by a buildup in inventories, breaking a streak of five quarters in which inventories contributed negatively to growth, the longest such run in more than 50 years.",LABEL_2,0.9969813823699951
12,"overall, i expect gdp growth to continue at a moderate pace, supported by household spending, renewed business investment, and the waning effects of past dollar appreciation on export growth.",LABEL_2,0.9940757751464844
13,i will now turn to inflation.,LABEL_1,0.8927384614944458
14,"headline pce (personal consumption expenditures) inflation has moved up this year, with the 12-month change reaching 1.2 percent in september.",LABEL_1,0.9990630149841309
15,"as the transitory effects of the earlier fall in oil prices and rise in the dollar fade, pce inflation can be expected to rise further toward our 2 percent target, supported by higher core pce inflation, which ran at a 1.7 percent pace in september.",LABEL_1,0.998773455619812
16,they relate in large part to the secular stagnation arguments that were laid out yesterday in larry summers' mundell-fleming lecture--in particular the behavior of the rate of productivity growth.,LABEL_2,0.9952297806739807
17,"the statement that the problem we face is largely one of demand--and we do face that problem--seems to imply either that productivity growth is called forth by aggregate demand, or a say's law of productivity growth, namely that productivity growth produces its own demand.",LABEL_2,0.9949877858161926
