Unnamed: 0,sentence,label,score
0,"from my seat as a monetary policymaker, we appeared to be in a good position regarding both legs of our dual mandate, which are maximum employment and stable prices.",LABEL_0,0.5060343742370605
1,efforts to contain the spread of the virus caused a sudden stop in economic activity during march and april.,LABEL_0,0.8798714280128479
2,"while the extent of the closures and shutdowns varied widely throughout the country, the sudden loss of employment and the contraction in output were like nothing our nation has experienced before.",LABEL_0,0.9973799586296082
3,"among kansas's major industries, oil and gas production and equipment manufacturing have been hurt by the worldwide slump in energy demand.",LABEL_0,0.9975159168243408
4,"ag producers are still facing tough financial conditions, including the low commodity price environment.",LABEL_0,0.9989325404167175
5,"while most indications are that agriculture land prices continue to hold fairly steady, i have seen some reports that less-productive land has been showing some hints of cracks in valuations.",LABEL_2,0.5604397058486938
6,"turning to employment, nationwide, we know that the initial job losses were heavily concentrated among the most financially vulnerable, including lower-wage workers, young people, women, and minority groups.",LABEL_0,0.9974541068077087
7,"households were in a generally strong financial position at the beginning of this year, but the restrictions implemented to fight covid-19 resulted in an unprecedented spike in unemployment, which likely led to a number of families finding it difficult to keep up with their payment obligations.",LABEL_0,0.9980508089065552
8,"along with our monetary policy actions, stimulus checks and enhanced unemployment benefits provided in the cares act have been a substantial and timely source of financial support to households during this difficult time.",LABEL_0,0.9990530014038086
9,"to give some sense of the losses, employment in the leisure and hospitality sectors nationwide was down nearly 40 percent in the 12 months through may and still down about 25 percent through july.",LABEL_0,0.9963481426239014
10,"retail employment fell 15 percent over march and april, though it has recovered substantially since then, and in july it was 6 percent below the pre-covid level.",LABEL_0,0.738727867603302
11,"timely and supportive fiscal and monetary policy measures also have helped, but with the progress of the recovery still tentative, i expect that many businesses will continue to fight for survival in the months ahead, with the support of their lenders and communities.",LABEL_0,0.9902768135070801
12,we must therefore recognize that progress toward a full recovery in economic activity may well be slow and uneven the fed's response to the pandemic now let me turn to the federal reserve's role in the government's response to the pandemic.,LABEL_0,0.8632402420043945
13,"we will closely watch economic and financial conditions, and we will use our monetary policy tools to respond as appropriate to pursue our dual mandate of maximum employment and price stability.",LABEL_0,0.9989996552467346
