Unnamed: 0,sentence,label,score
0,"while everyone understood that considerable uncertainties--related to economic assumptions and future policy decisions--surrounded these projections, they required that the federal reserve take seriously the possibility that monetary policy might have to be conducted without treasury securities.",LABEL_0,0.998530387878418
1,"in discussing the implications for monetary policy, it is useful to separate monetary policy actions into two steps.",LABEL_2,0.9980271458625793
2,"i will be discussing some options for adapting the implementation of monetary policy to a world without treasury securities, but the key message is not to worry.",LABEL_0,0.6854434609413147
3,"there are plenty of options, the fed will get the job done, so the elimination of treasury debt would not undermine the effectiveness of monetary policy.",LABEL_0,0.9987561702728271
4,monetary policy today the federal funds rate is the rate that banks charge for lending reserves to other banks.,LABEL_1,0.5910794138908386
5,it is therefore fundamentally determined by supply and demand in the reserves market.,LABEL_2,0.9987049102783203
6,"the fed, technically, buys the underlying asset for a given price with an agreement by the selling institution to buy it back at a specified date and price.",LABEL_0,0.9327150583267212
7,the difference between the purchase and buyback prices determines the interest rate on the loan (the repo rate).,LABEL_2,0.5026149153709412
8,"principles before considering how to replace treasury securities in the implementation of monetary policy, i find it useful to set out some principles that have, at least implicitly, traditionally been followed.",LABEL_0,0.9325146079063416
9,the role of monetary policy is to promote price stability and maximum sustainable employment by influencing the level of aggregate demand through changes in the federal funds rate.,LABEL_0,0.9686978459358215
10,a liquid market permits transactions to be made quickly and with negligible direct effects on the price of the assets bought and sold.,LABEL_2,0.8827216029167175
11,the federal funds rate and expectations about future monetary policy then affect a wide range of other interest rates--on longer-term instruments and in both the government and private bond markets.,LABEL_0,0.5202957391738892
12,"by operating in a broad and liquid market, the fed can inject and withdraw reserves without having much direct effect on the prices of the asset being bought and sold.1 finally, the fed would prefer to avoid credit risk in its portfolio.",LABEL_0,0.8862605094909668
13,"managing credit risk is a role for financial intermediaries, not monetary policymakers.",LABEL_0,0.9779318571090698
14,"monetary policy in a world without treasuries today, monetary policy decisions are implemented through a mix of outright purchases and sales of assets held in the fed's portfolio, temporary operations through repurchase agreements, and discount window loans.2 it seems to me that the same three operations, though perhaps in different proportions, could be used in the absence of treasury securities.",LABEL_0,0.9967758655548096
15,such transactions would not change the currency composition of the soma portfolio and would be less likely to affect exchange rates or the price of such debt.,LABEL_2,0.9909819960594177
16,"on the other hand, these were unusual experiences in which the demand for financing from the federal reserve was boosted by private-sector caution and difficulties.",LABEL_0,0.9896626472473145
17,"however, making significant use of this option would bias credit flows in the direction of depository institutions and, if the volume of these loans were large enough, could affect the interest rates on the assets, specifically bank loans held by such institutions.",LABEL_1,0.9817317724227905
18,i start from the perspective that there are three different drivers of reserve injection and withdrawal in the implementation of monetary policy.,LABEL_2,0.9947786331176758
19,the first driver is the long-term increase in the demand for currency and reserves.,LABEL_1,0.9985697269439697
20,"the second is intermediate-term need for reserve expansion and contraction, arising, for example, from seasonal changes in the demand for currency and reserves.",LABEL_2,0.9923116564750671
21,one portfolio might be focused on providing for the gradual long-term increase in the demand for currency and reserves.,LABEL_1,0.994113028049469
22,long-term secular increases in the demand for currency or the demand for reserves could be met by outright purchases when the most important considerations would be neutrality and managing credit risk and when liquidity would be of less concern.,LABEL_1,0.5181519985198975
23,i think that such demand could be well accommodated by a strategy of buying a slice of the same assets held by the private sector.,LABEL_0,0.831831693649292
24,some occasions call for significant swings in currency or reserves because of seasonal demands for cash and loans.,LABEL_1,0.6884305477142334
25,"in addition, in some periods the onset of financial stress may require a large increase in reserves to meet the demand for liquidity or the fed may need to withdraw a large volume of reserves to offset increased discount window borrowing.",LABEL_0,0.9848748445510864
26,day-to-day shocks to the supply and demand for reserves must be offset to maintain the federal funds rate at its target level.,LABEL_0,0.9248290657997131
27,this is particularly important when open market operations must be substantial enough to offset some other source of reserve creation--such as a large loan through the discount window or a large intervention in foreign exchange rates.,LABEL_0,0.8727055191993713
