Unnamed: 0,sentence,label,score
0,"in the macroeconomic view of credit, i will discuss indicators related to changes in demand for credit.",LABEL_2,0.9991291165351868
1,"although fiscal and monetary policies that improve macroeconomic conditions will also boost the demand for credit and improve the creditworthiness of borrowers, if credit is constrained by the balance sheets of the banks, only programs to relieve such strain will improve credit availability.",LABEL_0,0.997426450252533
2,"given these important and distinctive functions, it is, perhaps, obvious that adverse shocks to the financial system and the banking industry can have detrimental effects on economic activity.",LABEL_0,0.9987340569496155
3,"""2 according to the white house council of economic advisers, ""a credit crunch occurs when the supply of credit is restricted below the range usually identified with prevailing market interest rates and the profitability of investment projects.",LABEL_0,0.968054473400116
4,"it is extremely difficult to sort out the relative importance on the flow of credit of reduced demand due to weaker economic activity, reduced supply because borrowers appear less creditworthy, or reduced supply because lenders face pressures, such as a shortage of capital, that restrain them from extending credit.",LABEL_0,0.9980314373970032
5,"in other words, while demand considerations could certainly result in a decline in credit flows, a reduction in the supply of credit--caused either by bank balance sheet pressures or by banks reluctant to lend to less-creditworthy borrowers--could produce the same result.",LABEL_0,0.997901976108551
6,"figure 1 presents annualized quarterly percent changes in debt growth for home mortgages in the united states from 1952 to 2008, with shaded areas denoting national bureau of economic research recession periods.",LABEL_2,0.9990798830986023
7,"strikingly, the quarterly rate of growth for home mortgage debt, which includes mortgages and drawn-upon home equity lines, has typically declined before and during each recession and then picked up when economic conditions improved.",LABEL_2,0.9092115163803101
8,the recent decline in mortgage debt was likely partly driven by weaker demand for housing amid rising unemployment and rapidly falling home prices.,LABEL_0,0.9991437196731567
9,"even with the growth of such securitizations, banks still needed to expend some balance sheet capacity to warehouse loans on their books prior to securitization.4 in response to these supply-side developments, the treasury, the fdic, and the federal reserve have encouraged banks to work with existing borrowers to avoid preventable foreclosures.5 the federal reserve and the other banking agencies also have encouraged banking organizations to participate in the treasury's home affordable modification program.6 doing so should help to stem the runoff in mortgage debt and to damp the added downward pressure on house prices that can occur when neighborhoods have clusters of foreclosed properties.",LABEL_0,0.9990553259849548
10,"the growth rate for consumer credit has been trending down, on balance, for years, but it remained quite robust until the latter half of last year.",LABEL_0,0.8204655647277832
11,"thus, history suggests that consumer credit growth will likely slow further in the near term; in addition, many banks have tightened terms and standards for nonmortgage consumer loans.",LABEL_0,0.9924027323722839
12,"that said, the growth rate for debt of nonfinancial businesses decreased sharply in 2008.",LABEL_0,0.9950282573699951
13,"as shown in figure 5, debt growth for nonfinancial corporate businesses reached almost 15 percent at the peak of the business cycle in december 2007, but it was less than 3 percent by the end of 2008.",LABEL_2,0.9981199502944946
14,"looking back, it is apparent that debt growth for nonfinancial corporate businesses can, and often does, decline sharply as the economy slows.",LABEL_0,0.9978002905845642
15,"during recessions, which are indicated in the figure by shading, debt growth has typically decreased and sometimes even become negative, such as during 1990-91.",LABEL_0,0.9926485419273376
16,"in part, such declines in debt growth are derived from declines in demand for the goods and services produced by nonfinancial firms.",LABEL_0,0.9725605845451355
17,"turning to commercial mortgage growth, figure 6 presents such data from the 1950s through 2008.",LABEL_2,0.997862696647644
18,"as with the debt series plotted in previous charts, commercial mortgage growth typically drops off during a recession as retail sales slow and less office space is needed for workers.",LABEL_0,0.9966449737548828
19,"since the peak of the recent business cycle, commercial mortgage growth has slowed with each passing quarter.",LABEL_0,0.9521412253379822
20,"by the fourth quarter of 2008, its annualized growth was only about 1 percent.",LABEL_2,0.9982814788818359
21,"that said, the adjusted flow of funds data suggest that banks have remained important financial intermediaries despite the growth (and disruption) in securitization activities and the arrival of new competitors.",LABEL_2,0.9795345664024353
22,much attention has been focused on the negative loan growth of the largest five bank holding companies in the fourth quarter of 2008--about negative 16 percent at an annual rate on a merger-adjusted basis.,LABEL_0,0.9876048564910889
23,this loan growth may reflect that smaller banks in strong financial condition are finding that they can gain creditworthy customers--even in the current economic environment--as other banks cut back on lending to conserve capital and liquidity.,LABEL_0,0.9977256059646606
24,"for each bank-size group, the bars within the panel add up as one looks from left to right, so that the total dollar-value change in lending is measured either by the bottom of the bar (if loan growth, on net, is negative) or by the top of the bar (if loan growth, on net, is positive).",LABEL_2,0.9989802837371826
25,"in part, this decline reflected a slower pace of originations owing to tighter lending standards and weaker demand.",LABEL_0,0.9978941679000854
26,"in contrast, home equity loan growth has recently been brisk as borrowers tapped their existing lines of credit.",LABEL_1,0.8880299925804138
27,"abstracting from a couple of bank restructuring events, growth in consumer loans--the other category of household lending--was weak in the fourth quarter, in line with lackluster retail sales and declines in consumer confidence.",LABEL_0,0.9982658624649048
28,"other managed liabilities mostly consist of foreign-booked deposits, demand notes issued to the treasury, other borrowed money, and federal funds purchased and securities sold under repurchase agreements.",LABEL_0,0.9928452968597412
29,"as with lending growth, the growth in core deposits at u.s. banking organizations was likely influenced by both demand-side and supply-side considerations as well as by government policies implemented to improve financial conditions.",LABEL_0,0.8261029720306396
30,"in part, this deposit growth reflected lower opportunity costs of holding monetary assets as declines in market rates outpaced those on core deposits.",LABEL_0,0.9986019730567932
31,"in addition, this growth was likely influenced by the increases in deposit insurance coverage that were announced in october 2008.15 deposit growth also likely reflected bank-led initiatives to increase their deposit funding in order to reduce their reliance on managed liabilities, such as large time deposits and borrowings from the federal home loan banks, and also to fund future lending opportunities.",LABEL_1,0.9581665396690369
32,"the macroeconomic view of credit highlighted the importance for the flow of credit of reduced demand due to weaker economic activity, reduced supply because borrowers appear less creditworthy, and reduced supply because lenders face pressures that restrain them from extending credit.",LABEL_0,0.9990345239639282
