,sentence
0,"Room for further improvement in the labor market remains, and inflation continues to run below our longer-run objective."
1,"But with the economy performing well and expected to continue to do so, the Committee judged that a modest increase in the federal funds rate target is now appropriate, recognizing that even after this increase, monetary policy remains accommodative."
2,"As I will explain, the process of normalizing interest rates is likely to proceed gradually, although future policy actions will obviously depend on how the economy evolves relative to our objectives of maximum employment and 2 percent inflation."
3,"Since March, the Committee has stated that it would raise the target range for the federal funds rate when it had seen further improvement in the labor market and was reasonably confident that inflation would move back to its 2 percent objective over the medium term."
4,The labor market has clearly shown significant further improvement toward our objective of maximum employment.
5,"The unemployment rate, at 5 percent in November, is down 0.6 percentage point from the end of last year and is close to the median of FOMC participants’ estimates of its longer-run normal level."
6,A broader measure of unemployment that includes individuals who want and are available to work but have not actively searched recently and people who are working part time but would rather work full time also has shown solid improvement.
7,"That said, some cyclical weakness likely remains: The labor force participation rate is still below estimates of its demographic trend, involuntary part-time employment remains somewhat elevated, and wage growth has yet to show a sustained pickup."
8,The improvement in employment conditions this year has occurred amid continued expansion in economic activity.
9,"Net exports have been restrained by subdued foreign growth and the appreciation of the dollar, but this weakness has been offset by solid expansion of domestic spending."
10,"And outside of the drilling and mining sector, where lower oil prices have led to substantial cuts in investment outlays, business investment has posted solid gains."
11,"The Committee currently expects that, with gradual adjustments in the stance of monetary policy, economic activity will continue to expand at a moderate pace and labor market indicators will continue to strengthen."
12,"December 16, 2015 economic growth, these risks appear to have lessened since last summer."
13,"Overall, the Committee Chair Yellen’s Press Conference FINAL sees the risks to the outlook for both economic activity and the labor market as balanced."
14,The anticipation of ongoing economic growth and additional improvement in labor market conditions is an important factor underpinning the Committee’s confidence that inflation will return to our 2 percent objective over the medium term.
15,Overall consumer price inflation—as measured by the price index for personal consumption expenditures—was only ¼ percent over the 12 months ending in October.
16,"However, much of the shortfall from our 2 percent objective reflected the sharp declines in energy prices since the middle of last year, and the effects of these declines should dissipate over time."
17,The appreciation of the dollar has also weighed on inflation by holding down import prices.
18,"As these transitory influences fade and as the labor market strengthens further, the Committee expects inflation to rise to 2 percent over the medium term."
19,The Committee’s confidence in the inflation outlook rests importantly on its judgment that longer-run inflation expectations remain well anchored.
20,"In this regard, although some survey measures of longer-run inflation expectations have edged down, overall they have been reasonably stable."
21,"Market-based measures of inflation compensation remain near historically low levels, although the declines in these measures over the past year and a half may reflect changes in risk and liquidity premiums rather than an outright decline in inflation expectations."
22,"Our statement emphasizes that, in considering future policy decisions, we will carefully monitor actual and expected progress toward our inflation goal."
23,"As always, each participant’s projections are conditioned on his or her own view of appropriate monetary policy."
24,"Participants’ projections for real GDP growth are little changed from the projections made in conjunction with the September December 16, 2015 FOMC meeting."
25,"The median projection for real GDP growth is 2.1 percent for this year and Chair Yellen’s Press Conference FINAL rises to 2.4 percent in 2016, somewhat above the median estimate of the longer-run normal growth rate."
26,"Thereafter, the median growth projection declines toward its longer-run rate."
27,"The median projection for the unemployment rate in the fourth quarter of this year stands at 5 percent, close to the median estimate of the longer-run normal unemployment rate."
28,Committee participants generally see the unemployment rate declining a little further next year and then leveling out.
29,"The path of the median unemployment rate is slightly lower than in September, and while the median longer-run normal unemployment rate has not changed, some participants edged down their estimates."
30,"Finally, FOMC participants project inflation to be very low this year, largely reflecting lower prices for energy and non-energy imports."
31,"As the transitory factors holding down inflation abate and labor market conditions continue to strengthen, the median inflation projection rises from just 0.4 percent this year to 1.6 percent next year and reaches 1.9 percent in 2017 and 2 percent in 2018."
32,The path of the median inflation projections is little changed from September.
33,"As I have already noted, much of the recent softness in inflation is due to transitory factors that we expect to abate over time, and diminishing slack in labor and product markets should put upward pressure on inflation as well."
34,"In addition, we recognize that it takes time for monetary policy actions to affect future economic outcomes."
35,"Were the FOMC to delay the start of policy normalization for too long, we would likely end up having to tighten policy relatively abruptly at some point to keep the economy from overheating and inflation from significantly overshooting our objective."
36,"As I have often noted, the importance of our initial increase in the target range for the federal funds rate should not be overstated: Even after today’s increase, the stance of monetary policy remains accommodative, thereby supporting further improvement in labor market conditions and a return to 2 percent inflation."
37,One indication that the neutral funds rate is unusually low is that U.S. economic growth has been only moderate in recent years despite the very low level of the federal funds rate and the Federal Reserve’s very large holdings of longer-term securities.
38,The marked decline in the neutral federal funds rate may be partially attributable to a range of persistent economic headwinds that have weighed on aggregate demand.
39,"Following the financial crisis, these headwinds included tighter underwriting standards and limited access to credit for some borrowers, deleveraging by many households to reduce debt burdens, contractionary fiscal policy, weak growth abroad coupled with a significant appreciation of the dollar, slower productivity and labor force growth, and elevated uncertainty about the economic outlook."
