,sentence
0,"Our purchases of longer-term securities exert downward pressures on longer-term interest rates; at the same time, our guidance about the likely path of the federal funds rate should limit the effect of our sales of shorter-term securities on shorter-term interest rates."
1,"In conjunction with today’s meeting, the FOMC participants submitted projections for economic growth, the unemployment rate, and the inflation rate for the years 2011 to 2014 and over the longer run."
2,"The longer-run projections—shown at the right side of each figure—represent participants’ assessments of the rate to which each variable will converge, over time, assuming appropriate monetary policy and no further shocks to the economy."
3,"The longer-run projections for growth of real GDP have a central tendency of 2.4 to 2.7 percent, and the longer-run projections for the unemployment rate have a central tendency of 5.2 to 6.0 percent."
4,"These projections can be interpreted, respectively, as participants’ estimates of the economy’s normal or trend rate of growth and its normal unemployment rate over the longer run."
5,"Because the economy's longer- run normal rates of output growth and unemployment are determined largely by nonmonetary factors that may evolve over time and that cannot often be directly measured, these estimates are inherently uncertain and subject to revision."
6,"The central tendency of the longer-run projections for inflation, as measured by the price index for personal consumption expenditures, is 1.7 to 2.0 percent."
7,"The inflation outlook over the longer run is determined almost entirely by monetary policy, and hence these projections essentially reflect participants’ judgments about the inflation rate that is most consistent with the Federal Reserve’s mandate of fostering maximum employment and stable prices."
8,"In effect, the “mandate-consistent” inflation rate is judged to be 2 percent or a bit less."
9,"Output growth strengthened during the third quarter, reflecting in part a reversal of the temporary factors that had weighed on growth earlier in the year."
10,"Moreover, the prices of oil and other commodities have come down from their peaks, easing strains on household budgets and contributing to a somewhat faster pace of consumer spending in recent months."
11,"The Committee expects only a moderate pace of economic growth over coming quarters, reflecting ongoing drags from the troubled housing sector, still-tight credit conditions for many households and smaller businesses, volatility in financial markets, fiscal consolidation at all levels of government, and other factors."
12,"Looking further ahead, economic growth is expected to pick up somewhat as a result of improving financial conditions, strengthening consumer and business confidence, and the continuation of a highly accommodative stance of monetary policy."
13,"Specifically, the central tendency of participants’ growth projections picks up gradually from 2.5 to 2.9 percent in 2012 to 3.0 to 3.9 percent by 2014."
