,sentence
0,This accommodative policy should support further progress toward our statutory objectives of maximum employment and price stability.
1,"However, recent economic indicators have been mixed, suggesting that our cautious approach to adjusting monetary policy remains appropriate."
2,Economic growth was relatively weak late last year and early this year.
3,Some of the factors weighing on growth were expected.
4,"For example, exports have been soft, reflecting subdued foreign demand and the earlier appreciation of the dollar."
5,"Also, activity in the energy sector has obviously been hard hit by the steep drop in oil prices since mid-2014."
6,"In addition, growth in household spending slowed noticeably early in the year despite solid increases in household income as well as relatively high levels of consumer sentiment and wealth."
7,This recovery is a key factor supporting the Committee’s expectation that overall economic activity will expand at a moderate pace over the next few years.
8,"Despite lackluster economic growth, the job market continued to improve early in the year."
9,And the unemployment rate held near 5 percent even though notably more people were actively looking for work.
10,"And while the unemployment rate fell to 4.7 percent in May, that decline occurred because fewer people reported that they were actively seeking work."
11,A broader measure of unemployment that includes individuals who want and are available to work but have not searched recently as well as people who are working part time but would rather work full time has flattened out.
12,"On a more positive note, average hourly earnings increased 2½ percent over the past 12 months—a bit faster than in earlier years and a welcome indication that wage growth may finally be picking up."
13,"That said, we will be watching the job market carefully."
14,Ongoing economic growth and an improving labor market underpin our inflation outlook.
15,"Overall consumer price inflation—as measured by the price index for personal consumption expenditures—was about 1 percent over the 12 months ending in April, still short of our 2 percent objective."
16,Much of this shortfall continues to reflect the effects of earlier declines in energy prices and lower prices for imports.
17,"Core inflation, which excludes energy and food prices, has been running close to 1½ percent."
18,"As the transitory influences holding down inflation fade, and as the labor market strengthens further, the Committee expects inflation to rise to 2 percent over the next two to three years."
19,Our inflation outlook also rests importantly on our judgment that longer-run inflation expectations remain reasonably well anchored.
20,"However, we can’t take the stability of longer-run inflation expectations for granted."
21,"While most survey measures of longer-run inflation expectations show little change, on balance, in recent months, financial market measures of inflation compensation have declined."
22,Movements in these indicators reflect many factors and therefore may not provide an accurate reading on changes in the inflation expectations that are most relevant for wages and prices.
23,"Nonetheless, in considering future policy decisions, we will continue to carefully monitor actual and expected progress toward our inflation goal."
24,"As always, each participant’s projections are conditioned on his or her own view of appropriate monetary policy, which, in turn, depends on each person’s assessment of the multitude of factors that shape the outlook."
25,Participants’ projections for growth of inflation-adjusted gross domestic product are slightly lower in the near term than the projections made for the March FOMC meeting.
26,"The median growth projection now remains at 2 percent through 2018, in line with its estimated longer-run rate."
27,"The median projection for the unemployment rate edges down from 4.7 percent at the end of this year to 4.6 percent in the next two years, somewhat below the median assessment of the longer-run normal unemployment rate."
28,The median path of the unemployment rate is little changed from March.
29,"Finally, the median inflation projection stands at 1.4 percent this year, a bit firmer than in March, and then rises to 1.9 percent next year and 2 percent in 2018."
30,"Returning to monetary policy, as I said, the Committee maintained its target range for the federal funds rate."
31,"This decision reflects the Committee’s careful approach in setting monetary policy, particularly in light of the mixed readings on the labor market and economic growth that I June 15, 2016 have discussed as well as continuing below-target inflation."
32,"Proceeding cautiously in raising our Chair Yellen’s Press Conference FINAL interest rate target will allow us to verify that economic growth will return to a moderate pace, that the labor market will strengthen further, and that inflation will continue to make progress toward our 2 percent objective."
33,"Caution is all the more appropriate given that short-term interest rates are still near zero, which means that monetary policy can more effectively respond to surprisingly strong inflation pressures in the future than to a weakening labor market and falling inflation."
