,sentence
0,The data since our January meeting have been generally consistent with our expectation that the fourth-quarter pause in the recovery would prove temporary and that moderate economic growth would resume.
1,"The jobs market has also shown signs of improvement over the past six months or so: Private payrolls are growing more quickly, total hours of work have increased, the rate of filings of new claims for unemployment insurance has fallen, and the unemployment rate has continued to tick down."
2,"However, at 7.7 percent, the unemployment rate remains elevated."
3,The Committee also remains concerned that restrictive fiscal policies may slow economic growth and job creation in coming months.
4,"We continue to monitor the recent increases in gasoline prices, which appear to be due mostly to passing factors such as refinery shutdowns for maintenance."
5,"Apart from temporary variations in energy prices, inflation is running somewhat below the Committee’s longer-run objective of 2 percent."
6,"Importantly, longer-term inflation expectations remain stable."
7,"Overall, still-high unemployment, in combination with relatively low inflation, underscores the need for policies that will support progress towards maximum employment in a context of price stability."
8,"March 20, 2013 As always, each participant’s projections are conditioned on his or her own view of appropriate Chairman Bernanke’s Press Conference FINAL monetary policy."
9,"To summarize, the participants’ projections for economic growth have a central tendency of 2.3 to 2.8 percent for 2013, rising to 2.9 to 3.7 percent in 2015."
10,"The central tendency of their projections of the unemployment rate for the fourth quarter of this year is 7.3 to 7.5 percent, declining to 6.0 to 6.5 percent in the final quarter of 2015."
11,Most participants see inflation gradually increasing toward the Committee’s longer-run target; the central tendency of their projections for inflation is 1.3 to 1.7 percent this year and 1.7 to 2.0 percent in 2015.
12,"Although estimates of the efficacy of the Federal Reserve’s asset purchases are necessarily uncertain, most participants agreed that these purchases—by putting downward pressure on longer-term interest rates, including mortgage rates—continue to provide meaningful support to economic growth and job creation."
13,"It bears emphasizing that the Committee has described this program in terms of a monthly pace of purchases, rather than as a total amount of expected purchases, and has tied the evolution of the program to economic criteria—specifically, to the achievement of a substantial improvement in the outlook for the labor market in a context of price stability."
14,"Second, the Committee kept the target for the federal funds rate at 0 to ¼ percent and reaffirmed its expectation that a highly accommodative stance of monetary policy will remain appropriate for a considerable time after the asset purchase program ends and the economic recovery strengthens."
