,sentence
0,"Our decision reflects our assessment that a gradual removal of monetary policy accommodation will sustain a strong labor market while fostering a return of inflation to 2 percent, consistent with the maximum employment and price stability objectives assigned to us by law."
1,"Following a slowdown in the first quarter, economic growth stepped up to a solid 3¼ percent pace in the second and third quarters of the year."
2,"While changes in tax policy will likely provide some lift to economic activity in coming years, the magnitude and timing of the macroeconomic effects of any tax package remain uncertain."
3,"The unemployment rate has declined further in recent months and, at 4.1 percent in November, was modestly below the median of FOMC participants’ estimates of its longer-run normal level."
4,We expect that the job market will remain strong in the years Chair Yellen’s Press Conference FINAL ahead.
5,"We anticipate some further strengthening in labor market conditions in the months ahead; however, we expect the pace of job gains to moderate over time as we gradually reduce the degree of monetary policy accommodation."
6,"Allowing the labor market to overheat would raise the risk that monetary policy would need to tighten abruptly at a later stage, jeopardizing the economic expansion."
7,"Even with a firming of economic growth and a stronger labor market, inflation has continued to run below the FOMC’s 2 percent longer-run objective."
8,"The 12-month change in the price index for personal consumption expenditures was 1.6 percent in October, up a bit from the summer but still below rates seen earlier in the year."
9,Core inflation—which excludes the volatile food and energy categories—has followed a similar pattern and was 1.4 percent in October.
10,We continue to believe that this year’s surprising softness in inflation primarily reflects transitory developments that are largely unrelated to broader economic conditions.
11,"As a result, we still expect inflation will move up and stabilize around 2 percent over the next couple of years."
12,"Nonetheless, as I’ve noted previously, our understanding of the forces driving inflation is imperfect."
13,"As emphasized in our statement, we will carefully monitor actual and expected inflation developments relative to our symmetric inflation goal."
14,"And, as I’ve noted before, we are prepared to adjust monetary policy as needed to achieve our inflation and employment objectives over the medium term."
15,"As always, participants conditioned their projections on their own individual views of appropriate monetary policy, which, in turn, depend on each participant’s assessment of the many factors that shape the outlook."
16,"The median projection for growth of inflation-adjusted gross domestic product, or real GDP, is 2½ percent this year and next and moderates to 2 percent by 2020, a bit above its estimated longer-run rate."
