,sentence
0,"In doing so, my colleagues and I are recognizing the considerable progress the economy has made toward our dual objectives of maximum employment and price stability."
1,"Over the past year, 2¼ million net new jobs have been created, unemployment has fallen further, and inflation has moved closer to our longer-run goal of 2 percent."
2,"We expect the economy will continue to perform well, with the job market strengthening further and inflation rising to 2 percent over the next couple of years."
3,"I’ll have more to say about monetary policy shortly, but first I’ll review recent economic developments and the outlook."
4,Economic growth has picked up since the middle of the year.
5,"The unemployment rate fell to 4.6 percent in November, the lowest level since 2007, prior to the recession."
6,"Turning to inflation, the 12-month change in the price index for personal consumption expenditures was nearly 1½ percent in October, still short of our 2 percent objective but up more than a percentage point from a year earlier."
7,Core inflation—which excludes energy and food prices that tend to be more volatile than other prices—has risen to 1¾ percent.
8,"As the transitory influences of earlier declines in energy prices and prices of imports continue to fade and as the job market strengthens further, we expect overall inflation to rise to 2 percent over the next couple of years."
9,Our inflation outlook rests importantly on our judgment that longer-run inflation expectations remain reasonably well anchored.
10,Market-based measures of inflation compensation have moved up considerably but are still low.
11,"Survey-based measures of longer-run inflation expectations are, on balance, little changed."
12,"Of course, we remain committed to our 2 percent inflation objective and will continue to carefully monitor actual and expected progress toward this goal."
13,"As always, they conditioned their projections on their own individual views of appropriate monetary policy, which, in turn, depend on each participant’s assessment of the multitude of factors that shape the outlook."
14,"The median projection for growth of inflation-adjusted gross domestic product rises from 1.9 percent this year to 2.1 percent in 2017 and stays close to 2 percent in 2018 and 2019, slightly above its estimated longer-run rate."
15,The median projection for the unemployment rate stands at 4.7 percent in the fourth quarter of this year.
16,"Over the next three years, the median unemployment rate runs at 4.5 percent, modestly below the median estimate of its longer-run normal rate."
17,"Finally, the median inflation projection is 1.5 percent this year and rises to 1.9 percent next year and 2 percent in 2018 and 2019."
18,"Overall, these economic projections are very similar to those made in September: GDP growth is a touch stronger; the unemployment rate is a shade lower; and inflation, beyond this year, is unchanged."
19,"Returning to monetary policy, the Committee judged that a modest increase in the federal funds rate is appropriate in light of the solid progress we have seen toward our goals of maximum employment and 2 percent inflation."
20,"That’s based on our view that the neutral nominal federal funds rate—that is, the interest rate that is neither expansionary nor contractionary and keeps the economy operating on an even keel—is currently quite low by historical standards."
21,This view is consistent with participants’ projections of appropriate monetary policy.
22,"Moreover, changes in fiscal policy are only one of the many factors that can influence the outlook and the appropriate course of monetary policy."
23,"In making our policy decisions, we will continue—as always—to assess economic conditions relative to our objectives of maximum employment and 2 percent inflation."
24,"The unemployment rate is perhaps a touch, as I said, a touch lower than previously; you’ve seen some modest downward revisions in that—in that projection."
25,"For this year, there was a slight upward revision to inflation, and some of the participants, but not all of the participants, did incorporate some assumption of a change in fiscal policy into their projections."
26,"So the statement that I made, that it would be useful to increase the productive capacity of the economy, reflects my concern that productivity growth has been very low."
27,"Policies that would improve productivity growth would include policy changes that enhance education, training, workforce development; policies that spur either private or public investment to enhance the quality of capital in the United States that workers have to work with; and policies that spur innovation or competition or the formation of new firms."
28,"I—you know, it’s something I really just can’t generalize about because, while it would be desirable to have tax policies that do increase the productive capacity of the economy, an increase in the pace of productivity change is one of the factors that does affect the economy’s neutral rate."
29,A boost to productivity could spur investment.
30,"As we have been saying, we estimate that the value of the neutral federal funds rate is quite low—has—and one of the reasons for that is slow productivity growth."
31,"It could boost very slightly some short-term interest rates that could have an effect on borrowing costs that are linked to them, but, overall, I think that households and firms will see very modest changes from this decision."
32,"But, certainly, it’s important for households and businesses to understand that my colleagues and I have judged the course of the U.S. economy to be strong, that we’re making progress toward our inflation and unemployment goals."
33,Remember that inflation is still below our objective.
34,The Committee projects—at least the median projection shows a very modest undershoot of estimates of the longer-run normal rate of unemployment.
35,"The median unemployment rate here gets down to 4½ percent, which is just a few tenths below the estimated longer-run normal level of the unemployment rate."
36,And we think that that’s appropriate because we want inflation to rise to our 2 percent objective in a timely fashion.
37,So there is not a substantial undershoot of the natural rate of unemployment.
38,"We’re not seeing evidence in labor markets of very substantial upward pressures on labor that could signify extreme shortages of labor that could propel inflation higher in a very rapid way, and inflation is still operating below our objective."
39,"Well, I believe my predecessor and I called for fiscal stimulus when the unemployment rate was substantially higher than it is now."
