,sentence
0,"But because monetary policy affects everyone, I want to start with a plain-English summary of how the economy is doing, what my colleagues and I at the Federal Reserve are trying to do, and why."
1,"Most people who want to find jobs are finding them, and unemployment and inflation are low."
2,Interest rates have been low for some years while the economy has been recovering from the financial crisis.
3,"For the past few years, we have been gradually raising interest rates, and along the way we’ve tried to explain the reasoning behind our decisions."
4,"In particular, we think that gradually returning interest rates to a more normal level as the economy strengthens is the best way the Fed can help sustain an environment in which American households and businesses can thrive."
5,"We don’t put our interest rate decisions on hold or on autopilot, because the economy can always evolve in unexpected ways."
6,History has shown that moving interest rates either too quickly or too slowly can lead to bad economic outcomes.
7,I want to point out that having twice as many press conferences does not signal anything about the timing or pace of future interest rate changes.
8,"Economic growth appears to have picked up in the current quarter, largely reflecting a bounceback in household spending."
9,"Business investment continues to grow strongly, and the overall outlook for growth remains favorable."
10,"The median projection for the growth of real GDP is 2.8 percent this year, 2.4 percent next year, and 2 percent in 2020."
11,"Compared with the projections made in March, this median growth path is little changed."
12,"The unemployment rate declined over the past two months and stood at 3.8 percent in May, its lowest level in nearly two decades."
13,And we expect the job market Chairman Powell’s Press Conference FINAL to remain strong.
14,"As you can see in our Summary of Economic Projections, the median of Committee participants’ projections for the unemployment rate stands at 3.6 percent in the fourth quarter of this year and runs at 3.5 percent over the next two years, a percentage point below the median estimate of its longer-run normal rate."
15,"After many years of running below our 2 percent longer-run objective, inflation has recently moved close to that level."
16,"Indeed, overall consumer prices, as measured by the price index for personal consumption expenditures, increased 2 percent over the 12 months ending in April."
17,"The core PCE index, which excludes prices of energy and food and tends to be a better indicator of future inflation, rose 1.8 percent over the same period."
18,"As we had expected, inflation moved up as the unusually low readings from last March dropped out of the calculation."
19,"The recent inflation data have been encouraging, but after many years of inflation below our objective, we do not want to declare victory."
20,We want to ensure that inflation remains near our symmetric 2 percent longer-run goal on a sustained basis.
21,"As we note in our Statement of Longer-Run Goals and Monetary Policy Strategy, the Committee would be concerned if inflation were running persistently above or below our 2 percent objective."
22,"Of course, many factors affect inflation—some temporary and others more lasting—and at any given time inflation may be above or below 2 percent."
23,"For example, the recent rise in oil prices will likely push inflation somewhat above 2 percent in coming months."
24,"But that transitory development should have little, if any, consequence for inflation over the next few years."
25,The median of participants’ projections for inflation runs at 2.1 percent through 2020.
26,"Relative to the March projections, the median inflation projection is a little higher this year and next."
27,"As I mentioned, today we took another step in gradually scaling back monetary policy accommodation by raising the target range for the federal funds rate by ¼ percentage point, bringing it to 1¾ to 2 percent."
28,"We continue to believe that a gradual approach for increasing the federal funds rate will best promote a sustained expansion of economic activity, strong labor market conditions, and inflation near our symmetric 2 percent goal."
29,"We are aware that raising rates too slowly might raise the risk that monetary policy would need to tighten abruptly down the road in response to an unexpectedly sharp increase in inflation or financial excesses, jeopardizing the economic expansion."
30,"Conversely, if we raise interest rates too rapidly, the economy could weaken, and inflation could continue to run persistently below our objective."
31,"As we have said, changing the target range for the federal funds rate is our primary means of adjusting the stance of monetary policy."
32,"And, finally, as discussed in the minutes of our May meeting, we’re making a small technical adjustment in one of our tools for implementing monetary policy."
33,"In recent months, the federal funds rate has moved up toward the IOER rate as short-term interest rates have risen more generally."
34,So since—I wouldn’t say anything has happened since March to really change the way I’m thinking about inflation or the way the Committee’s thinking about inflation.
35,We’ve seen inflation move very gradually up toward our 2 percent objective.
36,"And part of that has been just idiosyncratic things dropping out from last March, which were holding inflation—measured inflation—down."
37,Part of it is just that continued tightening in the labor market and the economy more broadly is pushing inflation up.
38,"But I can say that the Committee members—Committee participants—generally believe that the fiscal changes—and that includes both the tax cuts, individual and corporate, and the spending changes—will provide meaningful support to demand, significant support to demand over the course of the next three years."
39,That should drive productivity.
40,"So for many, many years, we’ve been far from maximum employment and stable prices, and so the need for accommodative policy has been—has been clear."
41,Neutral meaning that interest rates are neither pushing the economy up nor trying to restrain it.
42,"So I think we’ll be very carefully looking at incoming data on inflation, on financial readings, and on the labor market."
43,"We have to acknowledge that there are always wide uncertainty bands around the level of, for example, the natural rate of unemployment."
44,"You know, the—our target for—our medium-term objective for inflation is 2 percent PCE inflation."
45,You asked about price-level targeting and that sort of thing.
46,"You know, there are some ideas that sort of take cognizance of the fact that rates are lower, we’re near the zero lower bound, and that could put downward pressure on inflation expectations if we’re going to be down at the zero lower bound and, therefore, sort of undermine the credibility of the 2 percent inflation objective."
47,"I ought to start by saying that, you know, Congress has assigned us very important jobs and—you know, maximum employment, stable prices, we have a role in financial stability that we share with other agencies."
48,Growth is strong.
49,"You know, first of all, that’s a—that’s a reasonable range, I think, of—it’s not that we’re all on the same number, but there are a range of views about potential growth."
50,"But I think our approach is going to be to watch and see and hope that, in fact, we do get significant effects to, you know, to potential growth out of the tax bill, and we’re just going to have to see."
51,"You know, what we’ve said in our Statement of Longer-Run Principles and Monetary Policy Strategy is that the Committee would be concerned if inflation were to run persistently above or below 2 percent, persistently above or below 2 percent."
52,We know that inflation is going to bounce around.
53,"For example, as I mentioned, later this summer there’s a good chance that headline inflation will move up above June 13, 2018 2 percent because of oil prices."
54,"Things buffet inflation back and forth, but—so we acknowledge Chairman Powell’s Press Conference FINAL that, we understand that—and if inflation were to persistently run above or below 2 percent, then we would be using our tools to try to move inflation back in the direction of the target."
55,"We do understand, though, that we don’t have the ability to precisely hit that target, so we expect that inflation will be above or below."
56,We— unemployment was 10 percent at the height of the crisis.
57,"Growth is strong, labor markets are strong, inflation is close to target, and that’s what you’re seeing."
58,"For many years, as I mentioned—many years—we had interest rates held low to support economic activity."
59,"I think it’s fair to say that some of us—and I certainly would have expected wages to react more to the very significant reduction in unemployment that we’ve had, as I mentioned, from 10 percent to 3.8 percent."
60,"Part of that can be explained by low productivity, which is something we’ve talked about at the Committee and elsewhere."
61,"And, frankly, I do think there’s a lot to like about low unemployment."
62,"Our role, though, is also to, you know, to make sure that—that maximum employment happens in a context of price stability and financial stability, which is why we’re gradually raising rates."
63,You mentioned that unemployment moved down and inflation moved up by truly small amounts.
64,"And you asked, you know—I mean, I think we take a longer-run view that we’re shooting for—we’re aiming for—2 percent inflation—inflation around 2 percent."
65,"We’re not going to—we didn’t overreact, I think, to inflation being under 2 percent."
66,"And I think we’ll always be using our tools to move inflation in the direction of the target, if it—if it leaves—if it moves away from the target persistently, as I mentioned."
67,"In terms of unemployment, you know, you have to acknowledge that we are—no one really knows with certainty what the level of the natural rate of unemployment is, the rate that is sustainable over a long period of time."
68,Older and more educated people have lower unemployment rates.
69,"And as I mentioned, I think at the last press conference, estimates by the—by members of the Committee have moved down by a full percentage point since maybe 2012 as we’ve learned—as unemployment has dropped and inflation hasn’t really reacted."
70,We’re not waiting for inflation to show up.
71,One would be moving too quickly—inflation never Chairman Powell’s Press Conference FINAL gets back to target if we do that.
72,"And the other is moving too slowly, and then we have—we have too much inflation or financial instability, and we have to raise quickly."
73,"We don’t think that the natural rate of unemployment—you know, it’s not one of those variables that moves around a lot."
74,"But, you know, the thing is, if you look back, there have been a lot of studies done and, you know, real-time estimates of the natural rate of unemployment have uncertainty bands, which are—which are quite wide, so we have to remember that and very much be guided by the—by the incoming data."
75,You asked about inflation.
76,"You know, inflation we look about—we look at the 2 percent inflation objective as something that central banks, the Fed, really control."
77,"I think in—in recent years the dominant force has been, you know, disinflationary—have been pushing down on inflation."
78,Inflation was too high and central banks were constantly pushing down.
79,"It’s really important that inflation not fall below 2 percent, that inflation expectations remain well anchored at 2 percent—very important—because the implications of inflation below 2 percent are that you’re closer to the zero lower bound, meaning the Fed has less room to cut, meaning that we’ll spend more time there and we won’t be able to do the job that we’re assigned to do for our citizens."
80,"First, we’re learning about the real location of the natural rate of unemployment as we go."
81,"If you—if you look at the forecast, two years from now, end of 2020, you’re still seeing inflation very close to target."
82,"So there’s no sense that inflation will—no sense in our models, or in our projections, or forecasts—that inflation will take off or move unexpectedly quickly from these levels, even if unemployment does remain low."
83,So that’s—that’s what—so it’s important to know that the—the unemployment rate forecasts go with the inflation forecasts and go with the rate forecasts.
84,"And so each person who’s submitting them is submitting accommodate—you know, appropriate monetary policy that fits with that person’s assessment."
85,"And their June 13, 2018 assessments generally are to support maximum employment and stable prices around 2 percent."
86,"Chairman Powell’s Press Conference FINAL So if we thought that inflation were going to take off, obviously, we’d be showing higher rates, but that’s not what we think will happen."
87,We see—there’s some concern with asset prices in a couple of pockets.
88,"If you ask—if you survey workers about the job market, they’ll say that it’s a really good June 13, 2018 environment to find jobs."
89,"And so what we’re doing is, we are trying to conduct monetary policy in a way that will sustain that expansion, keep the labor markets strong, and keep inflation above—right at—sorry, not above, but right at 2 percent."
90,"I mean, there’s—there should be an effect if you have increased deficits that should put upward pressure on, you know, a few tenths, let’s say."
91,"Well, I think you have to look at inflation."
92,"You’ve got to look at—you’ve got to look at all of the indicators in the economy and look at inflation, look at unemployment, look at what’s happening in the job market."
93,And inflation is really important.
94,It’s worth noting that the last two business cycles didn’t end with high inflation—they ended with financial instability—so that’s something we need to also keep our eye on.
95,"And, you know, as I mentioned earlier, for a long time, the economy has needed accommodative monetary policy."
