,sentence
0,I will begin with one overarching message: We at the Fed understand the hardship that high inflation is causing.
1,"We are strongly committed to bringing inflation back down, and we’re moving expeditiously to do so."
2,We have both the tools we need and the resolve that it will take to restore price stability on behalf of American families and businesses.
3,It is essential that we bring inflation down if we are to have a sustained period of strong labor market conditions that benefit all.
4,"From the standpoint of our congressional mandate to promote maximum employment and price stability, the current picture is plain to see: The labor market is extremely tight, and inflation is much too high."
5,"Against this backdrop, today the Federal Open Market Committee raised its policy interest rate by ¾ percentage point and anticipates that ongoing increases in that rate will be appropriate."
6,I’ll have more to say about today’s monetary policy actions after briefly reviewing economic developments.
7,"Overall economic activity edged down in the first quarter, as unusually sharp swings in inventories and net exports more than offset continued strong underlying demand."
8,"Recent indicators suggest that real GDP growth has picked up this quarter, with consumption spending remaining strong."
9,"In contrast, growth in business fixed investment appears to be slowing, and activity in the housing sector looks to be softening, in part reflecting higher mortgage rates."
10,The tightening in financial conditions that we’ve seen in recent months should continue to temper growth and help bring demand into better balance with supply.
11,"As shown in our Summary of Economic Projections, FOMC participants have marked down their projections for economic activity, with the median projection for real GDP growth running below 2 percent through 2024."
12,"The labor market has remained extremely tight, with the unemployment rate near a 50-year low, job vacancies at historical highs, and wage growth elevated."
13,"Over the past three months, employment rose by an average of 408,000 jobs per month, down from the average pace seen earlier in the year but still robust."
14,"Labor demand is very strong, while labor supply remains subdued, with the labor force participation rate little changed since January."
15,"FOMC participants expect supply and demand conditions in the labor market to come into better balance, easing the upward pressures on wages and prices."
16,"The median projection in the SEP for the unemployment rate rises somewhat over the next few years, moving from 3.7 percent at the end of this year to 4.1 percent in 2024, levels that are noticeably above the March projections."
17,Inflation remains well above our longer-run goal of 2 percent.
18,"Over the 12 months ending in April, total PCE prices rose 6.3 percent; excluding the volatile food and energy categories, core prices rose 4.9 percent."
19,"In May, the 12-month change in the consumer price index came in above expectations at 8.6 percent, and the change in the core CPI was 6 percent."
20,"Aggregate demand is strong, supply constraints have been larger and longer lasting than anticipated, and price pressures have spread to a broad range of goods and services."
21,The surge in prices of crude oil and other commodities that resulted from Russia’s invasion of Ukraine is boosting prices for gasoline and food and is creating additional upward pressure on inflation.
22,"FOMC participants have revised up their projections for inflation this year, particularly for total PCE inflation given developments in food and energy prices."
23,Participants continue to see risks to inflation as weighted to the upside.
24,The Fed’s monetary policy actions are guided by our mandate to promote maximum employment and stable prices for the American people.
25,"My colleagues and I are acutely aware that high inflation imposes significant hardship, especially on those least able to meet the higher costs of essentials like food, housing, and transportation."
26,"We are highly attentive to the risks high inflation poses to both sides of our mandate, and we are strongly committed to returning inflation to our 2 percent objective."
27,And we are continuing the process of significantly reducing the size of our balance sheet—which plays an important role in firming the stance of monetary policy.
28,We also stated that we were highly attentive to inflation risks and that we would be nimble in responding to incoming data and the evolving outlook.
29,"Since then, inflation has again surprised to the upside, some indicators of inflation expectations have risen, and projections for inflation this year have been revised up notably."
30,And it will help ensure that longer-term inflation expectations remain well anchored at 2 percent.
31,"Over coming months, we will be looking for compelling evidence that inflation is moving down, consistent with inflation returning to 2 percent."
32,Our overarching focus is using our tools to bring inflation back down to our 2 percent goal and to keep longer-term inflation expectations well anchored.
33,Making appropriate monetary policy in this uncertain environment requires a recognition that the economy often evolves in unexpected ways.
34,"Inflation has obviously surprised to the upside over the past year, and further surprises could be in store."
35,We are highly attentive to inflation risks and determined to take the measures necessary to restore price stability.
36,The American economy is very strong and well positioned to handle tighter monetary policy.
37,We at the Fed will do everything we can to achieve our maximum-employment and price-stability goals.
