,sentence
0,"At the Federal Reserve, we are strongly committed to achieving the monetary policy goals that Congress has given us: maximum employment and price stability."
1,Today my colleagues on the FOMC and I kept interest rates near zero and maintained our sizable asset purchases.
2,"These measures, along with our strong guidance on interest rates and our balance sheet, will ensure that monetary policy will continue to deliver powerful support to the economy until the recovery is complete."
3,"A resurgence in recent months in COVID-19 cases, hospitalizations, and deaths is causing great hardship for millions of Americans and is weighing on economic activity and job creation."
4,"Following a sharp rebound in economic activity last summer, the pace of the recovery has moderated in recent months, with the weakness concentrated in the sectors of the economy most adversely affected by the resurgence of the virus and by greater social distancing."
5,"In contrast, the housing sector has more than fully recovered from the downturn, supported in part by low mortgage interest rates."
6,"The overall recovery in economic activity since last spring is due in part to federal stimulus payments and expanded unemployment benefits, which have provided essential support to many families and individuals."
7,"Overall economic activity remains below its level before the pandemic, and the path ahead remains highly uncertain."
8,"As with overall economic activity, the pace of improvement in the labor market has slowed in recent months."
9,"Employment fell by 140,000 in December, as continued gains in many industries were outweighed by significant losses in industries where the resurgence of the virus has weighed further on activity."
10,"The unemployment rate remained elevated at 6.7 percent in December, and participation in the labor market is notably below pre-pandemic levels."
11,The pandemic has also left a significant imprint on inflation.
12,"Following large declines in the spring, consumer prices picked up over the summer but have leveled out more recently."
13,"For those sectors that have been most adversely affected by the pandemic, prices remain particularly soft."
14,"Overall, on a 12-month basis, inflation remains below our 2 percent longer-run objective."
15,"Finally, monetary policy is playing a key role in supporting the recovery and will continue to do so."
16,"The Fed’s response to this crisis has been guided by our mandate to promote maximum employment and stable prices for the American people, along with our responsibilities to promote the stability of the financial system."
17,"Today we unanimously reaffirmed our Statement on Longer-Run Goals and Monetary Policy Strategy, as we typically do each January."
18,"As we say in that statement, we view maximum employment as a “broad-based and inclusive goal.” Our ability to achieve maximum employment in the years ahead depends importantly on having longer-term inflation expectations well anchored at 2 percent."
19,"As the Committee reiterated in today’s policy statement, with inflation running persistently below 2 percent, we will aim to achieve inflation moderately above 2 percent for some time so that inflation averages 2 percent over time and longer-term inflation expectations remain well anchored at 2 percent."
20,We expect to maintain an accommodative stance of monetary policy until these employment and inflation outcomes are achieved.
21,"With regard to interest rates, we continue to expect it will be appropriate to maintain the current 0 to ¼ percent target range for the federal funds rate until labor market conditions have reached levels consistent with the Committee’s assessment of maximum employment and inflation has risen to 2 percent and is on track to moderately exceed 2 percent for some time."
22,"In addition, we will continue to increase our holdings of Treasury securities by at least $80 billion per month and of agency mortgage-backed securities by at least $40 billion per month until substantial further progress has been made toward our maximum-employment and price-stability goals."
23,"The economy is a long way from our employment and inflation goals, and it is likely to take some time for substantial further progress to be achieved."
24,"Our forward guidance for the federal funds rate, along with our balance sheet guidance, will ensure that the stance of monetary policy remains highly accommodative as the recovery progresses."
25,Our guidance is outcome based and ties the path of the federal funds rate and the balance sheet to progress toward reaching our employment and inflation goals.
