,sentence
0,"And finally, I’ll place today’s policy decision in the context of our economic projections and our assessments of the appropriate path of monetary policy."
1,"As indicated in the statement released earlier this afternoon, to support a stronger economic recovery and to help ensure that inflation, over time, is at levels consistent with our statutory mandate, the Committee expects to maintain a highly accommodative stance for monetary policy."
2,"To provide support for the recovery in the context of price stability, the Committee will also continue the program that we announced in September to extend the average maturity of the Federal Reserve’s holdings of securities."
3,This statement should not be interpreted as indicating any change in how the Federal Reserve conducts monetary policy.
4,"There is today widespread agreement that clear and transparent central bank communications facilitate well-informed decisionmaking by households and businesses, reduce economic and financial uncertainty, increase the effectiveness of monetary policy, and enhance accountability to the public."
5,"The statement begins by noting the Committee’s firm commitment to fulfill our statutory mandate of promoting maximum employment, stable prices, and moderate long-term interest rates."
6,"Since monetary policy actions tend to influence economic activity and prices with a lag, our decisions appropriately reflect the Committee’s longer-run goals, our medium-term outlook, and our assessment of the balance of risks, including risks to the financial system that could impede the attainment of our goals."
7,"With respect to the objective of price stability, it is essential to recognize that the inflation rate over the longer run is primarily determined by monetary policy, and hence the Committee has the ability to specify a longer-run goal for inflation."
8,"The Committee judges that inflation at the rate of 2 percent, as measured by the annual change in the price index for personal consumption expenditures, is most consistent over the longer run with our statutory mandate."
9,"Over time, a higher inflation rate would reduce the public’s ability to make accurate longer-term economic and financial decisions, whereas a lower inflation rate would be associated with an elevated probability of falling into deflation, which can lead to significant economic problems."
10,Clearly communicating to the public this 2 percent goal for inflation over the longer run should help foster price stability and moderate long-term interest rates and will enhance the Committee’s ability to promote maximum employment in the face of significant economic disturbances.
11,Maximum employment stands on an equal footing with price stability as an objective of monetary policy.
12,"A difference with price stability is that the maximum level of employment in a given economy is largely determined by nonmonetary factors that affect the structure and dynamics of the labor market, including demographic trends, the pace of technological innovation, and a variety of other influences, including a range of economic policies."
13,"Because monetary policy does not determine the maximum level of employment that the economy can sustain in the longer term, and since many of the determinants of maximum employment may change over time or may not be directly measurable, it is not feasible for any central bank to specify a fixed goal for the longer-run level of employment."
14,"Although the Committee cannot freely choose a longer-run goal for employment, it can estimate the level of maximum employment and use that estimate to inform its policy decisions."
15,"The Committee considers a wide range of indicators in making its assessments of maximum employment, recognizing that such assessments are necessarily uncertain and subject to revision over time."
16,"For example, in the latest set of projections that have been distributed to you, Committee participants’ estimates of the longer-run normal rate of unemployment have a central tendency of 5.2 percent to 6.0 percent—roughly unchanged from last January but higher than the corresponding interval several years ago."
17,"As I noted, the level of maximum employment is not immutable; in particular, it could be increased by effective policies, such as education and training that improve workforce skills."
18,"If the Committee’s assessments pointed to an increase in the maximum attainable level of employment, our policy strategy would be modified appropriately to aim at the higher level."
19,"In setting monetary policy, the Committee seeks to mitigate deviations of inflation from its mandate-consistent rate and deviations of employment from our assessments of its maximum level."
20,"For example, under present circumstances, in which the unemployment rate is elevated and the inflation outlook is subdued, the Committee judges that sustaining a highly accommodative stance of monetary policy is consistent with promoting both objectives."
21,"And in the longer term, low and stable inflation can help promote healthy growth in output and employment."
22,"In such cases, the Committee follows a balanced approach in promoting these two objectives, taking into account the magnitude of the deviations and potentially different time horizons over which inflation and employment are projected to return to levels judged consistent with our mandate."
23,"In other words, the Committee always treats its primary objectives of price stability and maximum employment symmetrically, and the stance of policy at any given time is determined by the size, social cost, and expected evolution of the deviations of each of the Committee’s policy objectives from its desired level."
24,The longer-run projections—shown at the right of each figure—represent participants’ assessments of the rate to which each variable will converge over time under appropriate monetary policy and in the absence of further shocks to the economy.
25,"Incoming information suggests that the economy has been expanding moderately, notwithstanding some slowing in global growth."
26,"The Committee expects the pace of economic growth to be, over coming quarters—to be moderate over coming quarters, reflecting ongoing drags from the housing sector and still-tight credit conditions for many households and smaller businesses."
27,"Specifically, participants’ projections for the growth rate of real gross domestic January 25, 2012 FINAL product in 2012 have a central tendency of 2.2 to 2.7 percent."
28,"Looking further ahead, economic activity is expected to accelerate gradually in conjunction with strengthening consumer and business confidence, improving financial conditions, and the continuation of a highly accommodative stance for monetary policy."
29,"Specifically, participants’ GDP projections for 2013 have a central tendency of 2.8 to 3.2 percent, and their projections for 2014 have a central tendency of 3.3 to 4.0 percent, noticeably higher than the central tendency of 2.3 to 2.6 percent for their longer-run growth projections."
30,"A number of recent indicators point to some further improvement in overall labor market conditions, but the unemployment rate remains elevated."
31,"Moreover, in light of the anticipated modest pace of economic recovery, the Committee expects that over coming quarters the unemployment rate will decline only gradually toward its mandate-consistent levels."
32,"Indeed, participants’ projections for the unemployment rate in the fourth quarter of this year have a central tendency of 8.2 to 8.5 percent that is little different from the latest monthly reading of 8.5 percent."
33,"With economic growth expected to pick up somewhat over time, the unemployment rate is expected to decline to 6.7 to 7.6 percent by the fourth quarter of 2014—still well above participants’ estimates of the longer-run normal rate of unemployment."
34,I’ll turn now to the outlook for inflation.
35,"The prices of oil and other commodities have generally flattened out or turned downward over the past couple of quarters, while low levels of resource utilization have continued to constrain the growth of labor costs."
36,"Consequently, consumer price inflation—which surged in the first half of last year—has been subdued in recent months."
37,Survey measures and financial market indicators imply that longer-term inflation expectations have remained stable.
38,"Over coming quarters, the Committee anticipates that inflation will run at or below levels consistent with the mandate-consistent rate of 2 percent."
