,sentence
0,"Our decision to make another gradual reduction in the amount of policy accommodation reflects the progress the economy has made, and is expected to make, toward maximum employment and price stability objectives assigned to us by law."
1,"I’ll have more to say about our interest rate decision and our balance sheet policy, but first I’ll review recent economic developments and the outlook."
2,"Following a slowdown in the first quarter, economic growth appears to have rebounded, resulting in a moderate pace of growth so far this year."
3,"Household spending, which was particularly soft earlier this year, has been supported by solid fundamentals, including ongoing improvement in the job market and relatively high levels of consumer sentiment and wealth."
4,"And exports have shown greater strength this year, in part reflecting a pickup in global growth."
5,"In the labor market, job gains have averaged about 160,000 per month since the start of the year—a solid rate of growth that, although a little slower than last year, remains well above June 14, 2017 estimates of the pace necessary to absorb new entrants to the labor force."
6,"The unemployment Chair Yellen’s Press Conference FINAL rate has fallen about ½ percentage point since the beginning of the year and was 4.3 percent in May, a low level by historical standards and modestly below the median of FOMC participants’ estimates of its longer-run normal level."
7,"Looking ahead, we expect that the job market will strengthen somewhat further."
8,"Turning to inflation, the 12-month change in the price index for personal consumption expenditures was 1.7 percent in April, up from less than 1 percent last summer but down somewhat over the past few months."
9,Core inflation—which excludes the volatile food and energy categories and tends to be a better indicator of future inflation—has also edged lower.
10,"The recent lower readings on inflation have been driven significantly by what appear to be one-off reductions in certain categories of prices, such as wireless telephone services and prescription drugs."
11,"These price declines will, as a matter of arithmetic, restrain the 12-month inflation figures until the extraordinarily low March reading drops out of the calculation."
12,"However, with employment near its maximum sustainable level and the labor market continuing to strengthen, the Committee still expects inflation to move up and stabilize around 2 percent over the next couple of years, in line with our longer-run objective."
13,"Nonetheless, in light of the softer recent inflation readings, the Committee is monitoring inflation developments closely."
14,"As always, participants conditioned their projections on their own individual views June 14, 2017 of appropriate monetary policy, which, in turn, depend on each participant’s assessment of the Chair Yellen’s Press Conference FINAL many factors that shape the outlook."
15,"The median projection for growth of inflation-adjusted gross domestic product, or real GDP, is 2.2 percent this year and edges down to 1.9 percent by 2019, slightly above its estimated longer-run rate."
16,"The median projection for the unemployment rate stands at 4.3 percent in the fourth quarter of this year and ticks down to 4.2 percent in 2018 and 2019, modestly below the median estimate of its longer-run normal rate."
17,"Finally, the median inflation projection is 1.6 percent this year and rises to 2 percent in 2018 and 2019."
18,"Compared with the projections made in March, real GDP growth is little changed, the unemployment rate follows a moderately lower path, and inflation—although marked down this year for reasons I mentioned earlier—is unchanged over the following two years."
19,"In addition, the median estimate of the longer-run normal unemployment rate moved down a tenth to 4.6 percent."
20,"Returning to monetary policy, for the past year and a half the FOMC has been gradually increasing its target range for the federal funds rate as the economy has continued to make progress toward our goals of maximum employment and price stability."
21,We continue to expect that the ongoing strength of the economy will warrant gradual increases in the federal funds rate to sustain a healthy labor market and stabilize inflation around our 2 percent longer-run objective.
22,This view is consistent with participants’ projections of appropriate monetary policy.
23,"By limiting the volume of securities that private investors will have to absorb as we reduce our holdings, the caps should guard against outsized moves in interest rates and other potential market strains."
24,"I can’t tell you what the longer-run normal level of reserve balances will be because that will depend on the Committee’s eventual decisions about how to implement monetary policy most efficiently and effectively in the longer run, as well as a number of as-yet unknown elements, including the banking system’s future demand for reserves and various factors that may affect the daily supply of reserves."
25,"As readers of our minutes know, the Committee has on previous occasions discussed potential long-run frameworks for implementing monetary policy."
26,"And because our current system is likely compatible with a much smaller quantity of reserves, our plan for gradually reducing our balance sheet does not constrain the Committee’s future options for how to implement monetary policy."
27,"Finally, as noted in today’s addendum, the Committee affirmed that changing the target range for the federal funds rate is our primary means of adjusting the stance of monetary policy."
28,"In other words, the balance sheet is not intended to be an active tool for monetary policy in normal times."
29,"More generally, the Committee would be prepared to use its full range of tools, including altering the size and composition of its balance sheet, if future economic conditions were to warrant a more accommodative monetary policy than can be achieved solely by reducing the federal funds rate."
30,"We indicated in our statement today that we’re closely monitoring inflation developments and certainly have taken note of the fact that there have been several weak readings, particularly on core inflation."
31,Our statement indicates that we expect inflation to remain low in the near term.
32,"But, on the other hand, we continue to feel that with a strong labor market and a labor market that’s continuing to strengthen, the conditions are in place for inflation to move up."
