,sentence
0,"Economic growth has generally been proceeding at a moderate pace, with continued—albeit somewhat uneven—improvement in labor market conditions."
1,"Of course, to say that the job market has improved does not imply that current conditions are satisfactory."
2,"Notably, at 7.3 percent, the unemployment rate remains well above acceptable levels."
3,Long-term unemployment and underemployment remain high.
4,"In the Committee’s assessment, the downside risks to growth have diminished, on net, over the past year, reflecting, among other factors, somewhat better economic and financial conditions in Europe and increased confidence on the part of households and firms in the staying power of the U.S. recovery."
5,"In addition, federal fiscal policy continues to be an important restraint on growth and a source of downside risk."
6,"Apart from some fluctuations due primarily to changes in oil prices, inflation has continued to run below the Committee’s 2 percent longer-term objective."
7,"The Committee recognizes that inflation persistently below its objective could pose risks to economic performance, and we will continue to monitor inflation developments closely."
8,"However, the unwinding of some transitory factors has led to moderately higher inflation recently, as expected."
9,"And, with longer-term inflation expectations well anchored, the Committee anticipates that inflation will gradually move back toward 2 percent."
10,"As always, each participant’s projections are conditioned on his or her own view of appropriate monetary policy."
11,"Generally, the projections of individual participants show that they continue to expect moderate economic growth, picking up over time, as well as gradual progress towards levels of unemployment and inflation, consistent with the Federal Reserve’s statutory mandate to foster maximum employment and price stability."
12,"More specifically, participants’ projections for economic growth have a central tendency of 2.0 to 2.3 percent for 2013, rising to 2.9 to 3.1 percent in 2014 and 2.5 to 3.3 percent in 2016."
13,"For the unemployment rate, the central tendency of projections for the fourth quarter of each year is 7.1 to 7.3 percent for 2013, declining to 6.4 to 6.8 percent in 2014 and, by 2016, to 5.4 to 5.9 percent—about the longer-run normal level for the unemployment rate."
14,Most participants see inflation gradually increasing from its current low level toward the Committee’s longer-run objective of 2 percent.
15,"The central tendency of their projections for inflation is 1.1 to 1.2 percent for this year, 1.3 to 1.8 percent for 2014, and 1.7 to 2.0 percent in 2016."
16,"With unemployment still elevated and inflation projected to run below the Committee’s longer-run objective, the Committee is continuing its highly accommodative policies."
17,"As you know, in normal times, the Committee eases monetary policy by lowering its target for the short-term policy interest rate, the federal funds rate."
18,"We stated that, subject to our ongoing assessment of the efficacy and costs of the program, purchases would continue until we saw a substantial improvement in the outlook for the labor market in a context of price stability."
19,"As I noted earlier, conditions in the job market today are still far from what all of us would like to see."
20,"For example, the unemployment rate has fallen from 8.1 percent at the time of our announcement to 7.3 percent today, and about 2.3 million private-sector jobs have been created over the same period."
21,"Over the past 12 months, aggregate hours of work are up by about 2.4 percent, weekly new claims for unemployment insurance have fallen by about 50,000, and surveys suggest that households perceive jobs as more readily available."
22,"Importantly, these gains were achieved despite substantial fiscal headwinds, which are likely slowing economic growth this year by a percentage point, or more, and reducing employment by hundreds of thousands of jobs."
