,sentence
0,"Millions of workers are losing their jobs: Next week’s jobs report is expected to show that the unemployment rate, which was at 50-year lows just two months ago, has surged into double digits."
1,"Overall, economic activity will likely drop at an unprecedented rate in the second quarter."
2,"Inflation is also being held down, reflecting weaker demand as well as significantly lower energy prices."
3,"The Federal Reserve’s response is guided by our mandate to promote maximum employment and stable prices for the American people, along with our responsibilities to promote the stability of the financial system."
4,Last month we quickly lowered our policy interest rate to near zero.
5,We stated then and again today that we expect to maintain interest rates at this level until we’re confident that the economy has weathered recent events and is on track to achieve our maximum-employment and price-stability goals.
6,"Of course, lowering interest rates cannot stop the sharp drop in economic activity caused by closures and other forms of social distancing."
7,"To support the flow of credit to households and businesses, foster smooth market functioning, and promote effective transmission of monetary policy to broader financial conditions, we have been purchasing large amounts of Treasury and agency mortgage-backed securities."
8,"With enhanced unemployment insurance and the Paycheck Protection Program, we’ve seen an extraordinary, historically large reaction."
9,"They’ll come with a hefty price tag, but we would come out of this event eventually with—with a stronger economy and with less long-run damage to the economy."
10,"In addition, you know, we’ve had—we’ve had extensive discussions, as I’ve mentioned—done a lot of thinking about what monetary policy might look like over—in coming months over a range of potential scenarios for the economy."
11,"It says: “[The] ongoing public health crisis will weigh heavily on economic activity, employment, and inflation in the near term and poses considerable risks to the economic outlook over the medium term.” So the “medium”—but what we meant by that, “over the medium term”—so, obviously, what we’re talking about is, you know, not right now, in the very near term."
12,"The first is that, in the near term, we’re going to see, you know, significant declines in economic activity, significant declines in employment, and increases in unemployment."
13,And probably the economic activity will pick up as consumer spending picks up.
14,"So it may take some time for us to get back—it probably will take some time for us to get back to—you know, to a more normal level of unemployment and—and, ultimately, to maximum employment."
15,"I’ve—I’ve also mentioned now a couple times that we have done a lot of thinking about what monetary policy might look like over coming months, and that would, you know, depend on—on where we are in—in a range of potential economic scenarios."
16,"So we’ve said that if—if demand for our facilities is greater than we’ve estimated, then we’ll expand them."
17,"So we—for that reason, the ultimate demand for the facilities is quite difficult to predict, because there is this announcement effect that really gets the market functioning again."
18,"First, this time, now, is going to be a time of sharp contraction in economic activity, high unemployment."
19,Unemployment moved up.
20,"We’ll see unemployment go down, we’ll see economic activity pick up."
21,"So the—the sooner we get the virus under control, the sooner people can regain that confidence and regain their economic activity."
22,So unemployment has tended to go up much faster for minorities and for others who are—tend to be at the low end of the income spectrum.
23,So I don’t know that the demand will be quite as strong as—as it has been for the PPP.
24,So unemployment’s going to go up to a high number in the second quarter—uncertain what the number will be.
25,"When—and that’s because so much economic activity has been shuttered, really, as we take social-distancing measures."
26,"And once that starts to happen, people will get hired back and unemployment will go back down."
27,"I think it will take some time for that to happen, for us to get back to anything that resembles maximum employment."
28,"In terms of inflation, we think that inflation is very closely and strongly related to inflation expectations."
29,"Inflation expect—inflation tended to move down a little bit, as it will when demand is weak."
30,And—but inflation expectations did not move strongly down here in the United States.
31,"There’s been downward pressure on inflation, really, for several decades now."
32,"So, I would say, as long as inflation expectations remain anchored, then we shouldn’t see deflation."
33,And the Federal Reserve is strongly committed to maintaining 2 percent inflation over time.
34,"I think you asked, really, about headline inflation."
35,"If—if low energy prices—very low energy prices were to—were to drop headline inflation negative, I—I would hope that people would see through that—and we’ll be monitoring it very carefully—would see through it, though, and look to core, which is a better predictor of future inflation."
36,"We’re not—we’re not focused on the level of asset prices in particular, it’s just—markets are trying to price in something that is so uncertain as to be unknowable, which is the path of this virus globally and its effect on the economy."
37,"The market is assessing risks, lenders are lending, borrowers are borrowing, asset prices are moving in response to events."
38,So we think that low interest rates affect the economy through a number of channels in a positive way.
39,"Lower interest rates support economic activity through channels that we—overall, through channels that we understand reasonably well."
40,"They do—they do raise asset prices, including the value of your home."
41,"But for people who are really, really just relying on their bank savings account earnings, this is—you know, that’s—that’s—you’re not going to benefit from low interest rates."
42,"Low interest rates support employment, they support economic activity, and those are our mandates."
43,"And I think for the overall good of the economy, low interest rates are a good thing."
