,sentence
0,"At the FOMC meeting that concluded today, we reviewed economic and financial developments in the United States and around the world and decided to leave our policy interest rate unchanged."
1,My colleagues and I have one overarching goal: to use our monetary policy tools to sustain the economic expansion with a strong job market and stable prices for the benefit of the American people.
2,"Economic growth and job creation have both been a bit stronger than we anticipated, while inflation has been somewhat weaker."
3,"The Committee also believes that solid underlying fundamentals are supporting the economy, including accommodative financial conditions, high employment and job growth, rising wages, and strong consumer and business sentiment."
4,"Although first-quarter GDP rose more than most forecasters had expected, growth in private consumption and business fixed investment slowed."
5,"Recent data suggest that these two components will bounce back, supporting our expectation of healthy GDP growth over the rest of the year."
6,The Committee is strongly committed to our symmetric 2 percent inflation objective.
7,"For much of this long expansion, inflation ran a bit below our 2 percent objective, alongside considerable slack in resource utilization."
8,"But last year, with the unemployment rate at or below 4 percent, inflation moved up."
9,"From March through December, core inflation—which excludes volatile food and energy components—was at or very close to 2 percent."
10,"Overall inflation May 1, 2019 fluctuated from a few tenths above 2 percent to a few tenths below over this period, with the Chair Powell’s Press Conference FINAL moves mostly due to changes in energy prices."
11,"As expected, overall inflation fell at the start of this year as earlier oil price declines worked through the system."
12,Overall inflation for the 12 months ended in March was 1.5 percent.
13,"Core inflation unexpectedly fell as well, however, and as of March stood at 1.6 percent for the previous 12 months."
14,"Thus, our baseline view remains that, with a strong job market and continued growth, inflation will return to 2 percent over time and then be roughly symmetric around our longer-term objective."
15,"At the start of the year, a number of crosscurrents presented risks to the outlook, including weak global growth, particularly in China and Europe; the possibility of a disruptive Brexit; and uncertainty around unresolved trade negotiations."
16,"Global financial conditions have eased, supported in many places around the world by an accommodative shift in monetary policy and, in some cases, fiscal policy."
17,"The Committee views these developments, along with the outlook for continued growth, a strong job market, and muted inflation pressures, as consistent with continued patience in assessing further adjustments in monetary policy."
18,"In January, we decided to continue implementing monetary policy using our current policy regime, which involves providing an ample supply of reserves."
19,"In the wake of the crisis, the Fed bought a large amount of longer-term securities with the aim of lowering longer-term interest rates and, thus, supporting the recovery."
20,"Finally, we made a small technical adjustment in one of our tools for implementing monetary policy: the interest rate on excess reserves, or IOER rate."
21,The change does not reflect any shift in the intended stance of monetary policy.
22,"So, first, we are strongly committed to our 2 percent inflation objective and to achieving it on a sustained and symmetric basis."
23,I would point out that inflation actually ran—including core inflation—actually ran pretty close to 2 percent for much of 2018.
24,So we say in our Statement of Longer-Run Goals and Monetary Policy Strategy that the Committee would be concerned if inflation were running persistently above or below 2 percent.
25,"And I’d point to things like portfolio management, service prices, apparel prices, and other things."
26,"In addition, the May 1, 2019 trimmed mean measures of inflation did not go down as much."
27,"But to go back to your question, if we did see a persistent—inflation running persistently below, then that is something the Committee would be concerned about and something that we would take into account in setting policy."
28,"That’s just good monetary policy, good monetary control."
29,"But the four things we look at are, first, asset prices."
30,"And as for asset prices, some asset prices are somewhat elevated, but I would say not extremely so."
31,So we do say that risks to the financial system—we say in our longer-run statement of goals and monetary policy strategy that risks to the financial system that could prevent us from achieving our goals are something that we do take into consideration.
32,Those are better first-order tools to deal with these kinds of issues than monetary policy.
33,"So, to your first question, if you go back and think about the middle of last year, inflation was at 2 percent and appeared to be staying there."
34,And so I think the expectation was that inflation would remain up around 2 percent.
